run_id,horizon,window_type,is_official,model,test_start,test_end,sample_count,threshold,threshold_source,directional_accuracy,balanced_accuracy,brier_score,calibration_error,mae,rmse,gross_return,tc_adjusted_return,transaction_cost_bps,sharpe,max_drawdown,num_trades,turnover,buy_hold_directional_accuracy,buy_hold_tc_adjusted_return,momentum_30d_directional_accuracy,momentum_30d_tc_adjusted_return,momentum_90d_directional_accuracy,momentum_90d_tc_adjusted_return,random_directional_accuracy,random_tc_adjusted_return,beats_buy_hold_direction,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,useful_model,reliability_label,selection_eligible,notes
btc_research_20260506T165426Z,30,sensitivity_weekly,False,random_permutation,2023-04-16,2026-04-05,156,0.5,baseline_rule,0.5576923076923077,0.5514841522723462,0.24437768792223863,0.06843540457162538,0.10272206071320206,0.13571117751238343,17.69965662384737,16.225164569408324,10.0,1.631077294803848,-0.5809892481192364,83,0.532051282051282,0.5705128205128205,92.23195906470097,0.46794871794871795,13.391165118693968,0.46794871794871795,22.53286473558351,0.5576923076923077,16.225164569408324,False,True,True,False,False,Low confidence,False,baseline
btc_research_20260506T165426Z,30,sensitivity_weekly,False,logistic_linear,2023-04-16,2026-04-05,156,0.4987179487179486,nested_calibration,0.5961538461538461,0.6368438705349656,0.24400615154492508,0.1479327178756824,0.1029670692551624,0.13968612200203895,47.243889020714086,46.34552433473282,10.0,2.5126227714216145,-0.11722046447774848,19,0.12179487179487179,0.5705128205128205,92.23195906470097,0.46794871794871795,13.391165118693968,0.46794871794871795,22.53286473558351,0.5576923076923077,16.225164569408324,True,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs
btc_research_20260506T165426Z,30,sensitivity_weekly,False,hgb,2023-04-16,2026-04-05,156,0.46153846153846156,nested_calibration,0.5705128205128205,0.5479624350159316,0.24277102371805034,0.07139234965566997,0.10300355612557383,0.13195102592386113,46.77059632313582,44.77395661201342,10.0,1.9808548096878376,-0.7734642370933401,43,0.27564102564102566,0.5705128205128205,92.23195906470097,0.46794871794871795,13.391165118693968,0.46794871794871795,22.53286473558351,0.5576923076923077,16.225164569408324,False,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs
btc_research_20260506T165426Z,30,sensitivity_weekly,False,random_forest,2023-04-16,2026-04-05,156,0.46314102564102566,nested_calibration,0.5256410256410257,0.5012577561630052,0.24601058061639813,0.045529812150548035,0.1070780111184099,0.13766880880388235,14.487707742717074,14.069041722299142,10.0,1.4985992862188995,-0.7096831085522726,27,0.17307692307692307,0.5705128205128205,92.23195906470097,0.46794871794871795,13.391165118693968,0.46794871794871795,22.53286473558351,0.5576923076923077,16.225164569408324,False,True,True,False,False,Low confidence,False,does not beat baselines after transaction costs
btc_research_20260506T165426Z,90,official_quarterly,True,buy_hold_direction,2017-12-31,2025-12-31,33,0.5,baseline_rule,0.5151515151515151,0.5,0.47525151515151515,0.47484848484848496,0.35188895523194663,0.4411866535408221,3.862340885527061,3.8526119017931535,10.0,0.5464887854602152,-0.726084179592577,1,0.030303030303030304,0.5151515151515151,3.8526119017931535,0.45454545454545453,0.14324233448711787,0.5151515151515151,4.058802786446998,0.6060606060606061,7.794775704648345,False,True,False,False,False,Low confidence,False,baseline
btc_research_20260506T165426Z,90,official_quarterly,True,momentum_30d,2017-12-31,2025-12-31,33,0.5,baseline_rule,0.45454545454545453,0.45588235294117646,0.26909090909090905,0.024242424242424232,0.36370316293192656,0.45342416966778265,0.1589900591230431,0.14324233448711787,10.0,0.3143627144259777,-0.7456886227216784,13,0.3939393939393939,0.5151515151515151,3.8526119017931535,0.45454545454545453,0.14324233448711787,0.5151515151515151,4.058802786446998,0.6060606060606061,7.794775704648345,False,False,False,False,False,Low confidence,False,baseline
btc_research_20260506T165426Z,90,official_quarterly,True,momentum_90d,2017-12-31,2025-12-31,33,0.5,baseline_rule,0.5151515151515151,0.5147058823529411,0.25696969696969696,0.0121212121212122,0.49635527432043947,0.636756673829503,4.148086775821356,4.058802786446998,10.0,0.49576977977226244,-0.4779958525784693,18,0.5454545454545454,0.5151515151515151,3.8526119017931535,0.45454545454545453,0.14324233448711787,0.5151515151515151,4.058802786446998,0.6060606060606061,7.794775704648345,False,True,False,False,False,Low confidence,False,baseline
btc_research_20260506T165426Z,90,official_quarterly,True,random_permutation,2017-12-31,2025-12-31,33,0.5,baseline_rule,0.6060606060606061,0.6029411764705883,0.23119374447357152,0.134056790592508,0.3062285929546212,0.41321414399715234,7.974750049156947,7.794775704648345,10.0,0.5871564088618946,-0.573125005137548,19,0.5757575757575758,0.5151515151515151,3.8526119017931535,0.45454545454545453,0.14324233448711787,0.5151515151515151,4.058802786446998,0.6060606060606061,7.794775704648345,True,True,True,False,False,Low confidence,False,baseline
btc_research_20260506T165426Z,90,official_quarterly,True,logistic_linear,2017-12-31,2025-12-31,33,0.43030303030303035,nested_calibration,0.5454545454545454,0.5367647058823529,0.27319726722416904,0.158822916734718,0.3630140857122188,0.4705688748803974,1.959541699416973,1.9309642550815536,10.0,0.463510868206101,-0.5780552757794195,9,0.2727272727272727,0.5151515151515151,3.8526119017931535,0.45454545454545453,0.14324233448711787,0.5151515151515151,4.058802786446998,0.6060606060606061,7.794775704648345,True,True,True,False,False,Low confidence,False,does not beat baselines after transaction costs; weak probability calibration
btc_research_20260506T165426Z,90,official_quarterly,True,hgb,2017-12-31,2025-12-31,33,0.4287878787878788,nested_calibration,0.48484848484848486,0.4797794117647059,0.3266910190159249,0.27006398242152024,0.36643432434831946,0.4758981066478155,1.58155355464321,1.5556902966876,10.0,0.3966355147411384,-0.4045643359713025,9,0.2727272727272727,0.5151515151515151,3.8526119017931535,0.45454545454545453,0.14324233448711787,0.5151515151515151,4.058802786446998,0.6060606060606061,7.794775704648345,False,True,False,False,False,Low confidence,False,does not beat baselines after transaction costs; weak probability calibration
btc_research_20260506T165426Z,90,official_quarterly,True,random_forest,2017-12-31,2025-12-31,33,0.4621212121212121,nested_calibration,0.696969696969697,0.6930147058823529,0.20101428651475006,0.11022445062342232,0.3175721053138053,0.4271563205067731,17.77368126217398,17.579399166702107,10.0,0.6727242176882152,-0.3929342852965617,10,0.30303030303030304,0.5151515151515151,3.8526119017931535,0.45454545454545453,0.14324233448711787,0.5151515151515151,4.058802786446998,0.6060606060606061,7.794775704648345,True,True,True,True,True,Medium confidence,False,
btc_research_20260506T165426Z,90,sensitivity_overlapping_monthly,False,buy_hold_direction,2021-02-28,2026-01-31,60,0.5,baseline_rule,0.5333333333333333,0.5,0.45743333333333336,0.4566666666666669,0.2584419279129665,0.32591077504490473,1.8322227395553488,1.8285232172955066,10.0,0.6900846249850573,-0.9656594275067101,1,0.016666666666666666,0.5333333333333333,1.8285232172955066,0.5166666666666667,0.27856139388572765,0.5333333333333333,0.46678509331816387,0.45,-0.1159121479487144,False,True,False,True,False,Low confidence,False,baseline
btc_research_20260506T165426Z,90,sensitivity_overlapping_monthly,False,momentum_30d,2021-02-28,2026-01-31,60,0.5,baseline_rule,0.5166666666666667,0.515625,0.25666666666666665,0.030000000000000027,0.2756366672557736,0.3369292998704971,0.32626716107891296,0.27856139388572765,10.0,0.43628380933859895,-0.8339936034799171,36,0.6,0.5333333333333333,1.8285232172955066,0.5166666666666667,0.27856139388572765,0.5333333333333333,0.46678509331816387,0.45,-0.1159121479487144,False,False,False,True,False,Low confidence,False,baseline
btc_research_20260506T165426Z,90,sensitivity_overlapping_monthly,False,momentum_90d,2021-02-28,2026-01-31,60,0.5,baseline_rule,0.5333333333333333,0.5290178571428572,0.25333333333333335,0.020000000000000018,0.364089117108631,0.45624067428791504,0.4896247924620203,0.46678509331816387,10.0,0.4235880088325442,-0.7787007284567389,16,0.26666666666666666,0.5333333333333333,1.8285232172955066,0.5166666666666667,0.27856139388572765,0.5333333333333333,0.46678509331816387,0.45,-0.1159121479487144,False,True,False,True,False,Low confidence,False,baseline
btc_research_20260506T165426Z,90,sensitivity_overlapping_monthly,False,random_permutation,2021-02-28,2026-01-31,60,0.5,baseline_rule,0.45,0.4441964285714286,0.26056144302991896,0.10031617561766293,0.235925705768519,0.2911198618216598,-0.0860867074827083,-0.1159121479487144,10.0,0.3192014519799399,-0.8777925248051647,32,0.5333333333333333,0.5333333333333333,1.8285232172955066,0.5166666666666667,0.27856139388572765,0.5333333333333333,0.46678509331816387,0.45,-0.1159121479487144,False,False,False,False,False,Low confidence,False,baseline
btc_research_20260506T165426Z,90,sensitivity_overlapping_monthly,False,logistic_linear,2021-02-28,2026-01-31,60,0.4475,nested_calibration,0.5166666666666667,0.4955357142857143,0.26666492244336215,0.15615959010990346,0.2823592773005652,0.34191612914311753,2.015032479993635,1.9767209027763157,10.0,0.6757282398267089,-0.9599197094110791,14,0.23333333333333334,0.5333333333333333,1.8285232172955066,0.5166666666666667,0.27856139388572765,0.5333333333333333,0.46678509331816387,0.45,-0.1159121479487144,False,False,False,True,False,Low confidence,False,weak probability calibration
