asset,feature_set,model_name,is_selected_model,official_horizon,official_accuracy,brier_score,calibration_error,after_cost_return,max_drawdown,bootstrap_ci_low,permutation_p_value,official_sample_count,active_signal_count,active_coverage,active_hit_rate,missed_up_month_rate,btc_up_accuracy,btc_down_accuracy,stability_2023_2024,stability_2024_present,latest_probability_up,latest_expected_return,latest_signal,strategy_action,risk_label,deployability_decision,passed_gates,failed_gates,skipped_gates,unavailable_gates,rejection_or_caution_reason,generated_at
sol,all_features,logistic_linear,True,30,0.6944444444444444,0.2525053662335208,0.12868288629497615,9.826501332953203,-0.37414764304773196,,,36,0,0.0,,,,,,,0.4382284382284382,-0.04197778264818375,neutral,cash,Neutral / no edge,diagnostic_only,official_30d_candidate_present; official_sample_threshold; beats_buy_hold; beats_momentum_30d; beats_momentum_90d; beats_random_baseline; after_cost_positive; brier_acceptable; calibration_acceptable; drawdown_acceptable; not_materially_worse; signal_policy_available; signal_policy_train_only,signal_policy_valid; active_signal_floor; high_confidence_active_signal_floor; latest_deployable_action,,bootstrap_ci_low_above_50; permutation_p_value_lte_0_10; btc_up_stability; btc_down_stability; stability_2023_2024_pass; stability_2024_present_pass; edge_not_concentrated_in_one_regime,"Blocked by signal_policy_valid, active_signal_floor, high_confidence_active_signal_floor, bootstrap_ci_low_above_50, permutation_p_value_lte_0_10, btc_up_stability",2026-05-07T18:55:37+00:00
sol,sol_rates_risk_price,logistic_linear,False,30,0.6944444444444444,0.2122392839780473,0.06516486525832477,9.087673681892653,-0.34999420162664596,0.5555555555555556,0.01593625498007968,36,14,0.3888888888888889,0.6428571428571429,0.5,,,,,0.4382284382284382,-0.04197778264818375,neutral,context_only,Diagnostic candidate,diagnostic_only,official_30d_candidate_present; official_sample_threshold; beats_buy_hold; beats_momentum_30d; beats_momentum_90d; beats_random_baseline; after_cost_positive; bootstrap_ci_low_above_50; permutation_p_value_lte_0_10; brier_acceptable; calibration_acceptable; drawdown_acceptable; not_materially_worse; signal_policy_available; signal_policy_train_only; signal_policy_valid; active_signal_floor,high_confidence_active_signal_floor; latest_deployable_action,,btc_up_stability; btc_down_stability; stability_2023_2024_pass; stability_2024_present_pass; edge_not_concentrated_in_one_regime,"Blocked by high_confidence_active_signal_floor, latest_deployable_action, btc_up_stability, btc_down_stability, stability_2023_2024_pass",2026-05-07T18:55:37+00:00
sol,price_plus_macro,logistic_linear,False,30,0.6944444444444444,0.2237091865468878,0.05478719227111038,9.364454567131476,-0.34999420162664596,0.5555555555555556,0.03187250996015936,36,17,0.4722222222222222,0.6470588235294118,0.3888888888888889,0.5652173913043478,0.6923076923076923,0.7142857142857143,0.5555555555555556,0.4382284382284382,-0.04197778264818375,neutral,context_only,Diagnostic candidate,diagnostic_only,official_30d_candidate_present; official_sample_threshold; beats_buy_hold; beats_momentum_30d; beats_momentum_90d; beats_random_baseline; after_cost_positive; bootstrap_ci_low_above_50; permutation_p_value_lte_0_10; brier_acceptable; calibration_acceptable; drawdown_acceptable; not_materially_worse; signal_policy_available; signal_policy_train_only; signal_policy_valid; active_signal_floor,high_confidence_active_signal_floor; latest_deployable_action; btc_up_stability; btc_down_stability; stability_2023_2024_pass; stability_2024_present_pass; edge_not_concentrated_in_one_regime,,,"Blocked by high_confidence_active_signal_floor, latest_deployable_action, btc_up_stability",2026-05-07T18:55:37+00:00
sol,sol_dollar_rates_only,random_forest,False,30,0.6944444444444444,0.20300175954051136,0.047704192577605734,9.840303830652827,-0.37414764304773196,0.5277777777777778,0.0398406374501992,36,14,0.3888888888888889,0.7142857142857143,0.4444444444444444,0.6521739130434783,0.8461538461538461,0.6666666666666666,0.7407407407407407,0.4382284382284382,-0.04197778264818375,neutral,context_only,Diagnostic candidate,diagnostic_only,official_30d_candidate_present; official_sample_threshold; beats_buy_hold; beats_momentum_30d; beats_momentum_90d; beats_random_baseline; after_cost_positive; bootstrap_ci_low_above_50; permutation_p_value_lte_0_10; brier_acceptable; calibration_acceptable; drawdown_acceptable; not_materially_worse; signal_policy_available; signal_policy_train_only; signal_policy_valid; active_signal_floor; btc_down_stability; stability_2024_present_pass,high_confidence_active_signal_floor; latest_deployable_action; btc_up_stability; stability_2023_2024_pass; edge_not_concentrated_in_one_regime,,,"Blocked by high_confidence_active_signal_floor, latest_deployable_action, btc_up_stability",2026-05-07T18:55:37+00:00
sol,price_plus_risk_assets,logistic_linear,False,30,0.6944444444444444,0.24207816519745246,0.0910128089155711,7.880314146776897,-0.34999420162664596,0.5277777777777778,0.027888446215139442,36,12,0.3333333333333333,0.75,0.5,0.5217391304347826,0.8461538461538461,0.6666666666666666,0.6296296296296297,0.4382284382284382,-0.04197778264818375,neutral,context_only,Diagnostic candidate,diagnostic_only,official_30d_candidate_present; official_sample_threshold; beats_buy_hold; beats_momentum_30d; beats_momentum_90d; beats_random_baseline; after_cost_positive; bootstrap_ci_low_above_50; permutation_p_value_lte_0_10; brier_acceptable; calibration_acceptable; drawdown_acceptable; not_materially_worse; signal_policy_available; signal_policy_train_only; signal_policy_valid; active_signal_floor; btc_down_stability,high_confidence_active_signal_floor; latest_deployable_action; btc_up_stability; stability_2023_2024_pass; stability_2024_present_pass; edge_not_concentrated_in_one_regime,,,"Blocked by high_confidence_active_signal_floor, latest_deployable_action, btc_up_stability",2026-05-07T18:55:37+00:00
sol,sol_price_plus_ecosystem,logistic_linear,False,30,0.6388888888888888,0.2499450863803116,0.050523310816177565,4.583973967862135,-0.47601848208086717,0.4722222222222222,0.0796812749003984,36,12,0.3333333333333333,0.75,0.5,,,,,0.4382284382284382,-0.04197778264818375,neutral,context_only,Diagnostic candidate,not_deployable,official_30d_candidate_present; official_sample_threshold; beats_buy_hold; beats_momentum_30d; beats_momentum_90d; beats_random_baseline; after_cost_positive; permutation_p_value_lte_0_10; brier_acceptable; calibration_acceptable; drawdown_acceptable; signal_policy_available; signal_policy_train_only; signal_policy_valid; active_signal_floor,bootstrap_ci_low_above_50; not_materially_worse; high_confidence_active_signal_floor; latest_deployable_action,,btc_up_stability; btc_down_stability; stability_2023_2024_pass; stability_2024_present_pass; edge_not_concentrated_in_one_regime,Candidate is not selected and fails core reliability or official gate checks.,2026-05-07T18:55:37+00:00
