run_id,horizon,window_type,model,metric,estimate,ci_low,ci_high,ci_method,permutation_p_value,bootstrap_iterations,sample_count
sol_research_20260427T221648Z,30,sensitivity_weekly,logistic_linear,directional_accuracy,0.5909090909090909,0.5064935064935064,0.6688311688311688,bootstrap_rows,0.00998003992015968,500,154
sol_research_20260427T221648Z,30,sensitivity_weekly,logistic_linear,tc_adjusted_return,481.94338770707833,-0.4138555828390341,89671.93034448674,bootstrap_rows,,500,154
sol_research_20260427T221648Z,30,sensitivity_weekly,logistic_linear,sharpe,1.8594616187913922,0.7193308470006038,2.7513764753433803,bootstrap_rows,,500,154
sol_research_20260427T221648Z,30,sensitivity_weekly,hgb,directional_accuracy,0.5714285714285714,0.4900974025974026,0.6397727272727272,bootstrap_rows,0.03992015968063872,500,154
sol_research_20260427T221648Z,30,sensitivity_weekly,hgb,tc_adjusted_return,279.48511071072573,0.18450626106460521,40535.72602763359,bootstrap_rows,,500,154
sol_research_20260427T221648Z,30,sensitivity_weekly,hgb,sharpe,1.7628014119044866,0.8135811993941158,2.6617726340430856,bootstrap_rows,,500,154
sol_research_20260427T221648Z,30,sensitivity_weekly,random_forest,directional_accuracy,0.6168831168831169,0.538961038961039,0.691720779220779,bootstrap_rows,0.001996007984031936,500,154
sol_research_20260427T221648Z,30,sensitivity_weekly,random_forest,tc_adjusted_return,797.7037410226073,4.60359501266637,84616.29484138227,bootstrap_rows,,500,154
sol_research_20260427T221648Z,30,sensitivity_weekly,random_forest,sharpe,2.113337522566758,1.0614252130467052,3.0213726050536476,bootstrap_rows,,500,154
sol_research_20260427T221648Z,90,official_quarterly,buy_hold_direction,directional_accuracy,0.6363636363636364,0.36363636363636365,0.9090909090909091,bootstrap_rows,1.0,500,11
sol_research_20260427T221648Z,90,official_quarterly,buy_hold_direction,tc_adjusted_return,3.0341911372952133,-0.8626034408615971,409.2808683005844,bootstrap_rows,,500,11
sol_research_20260427T221648Z,90,official_quarterly,buy_hold_direction,sharpe,0.6501070576037686,-0.6995712955543396,1.4715978091997133,bootstrap_rows,,500,11
sol_research_20260427T221648Z,90,official_quarterly,momentum_30d,directional_accuracy,0.45454545454545453,0.18181818181818182,0.7272727272727273,bootstrap_rows,0.7964071856287425,500,11
