run_id,generated_at,as_of_date,horizon,model,selected_model,selection_reason,current_price,predicted_direction,signal,predicted_probability_up,probability_confidence,expected_return,model_implied_forecast_price,reliability_label,is_primary_objective,is_secondary_objective,is_diagnostic
sol_research_20260507T125935Z,2026-05-07T12:59:35+00:00,2026-05-07,30,logistic_linear,logistic_linear,Selected from 30d official results only.,89.77,down,neutral,0.43953488372093025,Medium confidence,-0.04109112260008174,86.08124992419066,Medium confidence,True,False,False
sol_research_20260507T125935Z,2026-05-07T12:59:35+00:00,2026-05-07,90,logistic_linear,logistic_linear,Selected from 30d official results only.,89.77,down,neutral,0.3859649122807017,Medium confidence,-0.13268448772660568,77.85891353678261,Medium confidence,False,True,False
sol_research_20260507T125935Z,2026-05-07T12:59:35+00:00,2026-05-07,180,logistic_linear,logistic_linear,Selected from 30d official results only.,89.77,down,neutral,0.25301204819277107,Medium confidence,-0.18717140494966944,72.96762297766817,Medium confidence,False,False,True
