run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,n_samples,official_30d_accuracy,brier_score,calibration_error,net_return,max_drawdown,improvement_vs_all_features_accuracy,improvement_vs_all_features_net_return,beats_baselines,bootstrap_ci_low,bootstrap_ci_high,permutation_p_value,promotion_decision,rejection_reason,reliability_label,report_label
btc_research_20260505T154327Z,btc,30,official_monthly,no_derivatives,logistic_linear,100,0.46,0.28730486031681535,0.1631899018972107,2.5695137635702205,-0.6272154822028717,-0.019999999999999962,-1.3254563294294246,False,0.36225,0.56,0.8446215139442231,reject,failed_official_selection_gates; did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check; low_reliability,Low confidence,promising_but_unstable
btc_research_20260505T154327Z,btc,30,official_monthly,no_polymarket,logistic_linear,100,0.46,0.28730486031681535,0.1631899018972107,2.5695137635702205,-0.6272154822028717,-0.019999999999999962,-1.3254563294294246,False,0.36225,0.56,0.8446215139442231,reject,failed_official_selection_gates; did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check; low_reliability,Low confidence,promising_but_unstable
btc_research_20260505T154327Z,btc,30,official_monthly,btc_dollar_rates_cycle,logistic_linear,100,0.58,0.2262406653065603,0.07034922274960553,15.970658277912928,-0.4380501466152332,0.09999999999999998,12.075688184913282,True,0.4545,0.6777500000000001,0.08764940239043825,reject,failed_bootstrap_or_permutation_stability_check,Medium confidence,promising_but_unstable
btc_research_20260505T154327Z,btc,30,official_monthly,btc_dollar_rates_cycle,hgb,100,0.54,0.24717444143672906,0.1344181537684162,12.739821039119562,-0.4465007352795788,0.030000000000000027,3.7113712736360096,False,0.44,0.63,0.30677290836653387,reject,failed_official_selection_gates; did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check; low_reliability,Low confidence,promising_but_unstable
btc_research_20260505T154327Z,btc,30,official_monthly,btc_dollar_rates_cycle,random_forest,100,0.57,0.23825922952985765,0.11708100006321638,15.034216690337107,-0.4294903282393202,0.019999999999999907,5.095283393738397,True,0.47,0.66,0.11952191235059761,reject,did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check,Medium confidence,promising_but_unstable
btc_research_20260505T154327Z,btc,30,official_monthly,btc_dollar_rates_cycle_plus_derivatives_pack,logistic_linear,100,0.58,0.2262406653065603,0.07034922274960553,15.970658277912928,-0.4380501466152332,0.09999999999999998,12.075688184913282,True,0.4545,0.6777500000000001,0.08764940239043825,reject,failed_bootstrap_or_permutation_stability_check,Medium confidence,promising_but_unstable
btc_research_20260505T154327Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,logistic_linear,100,0.53,0.24124803227235017,0.10740226512135218,6.786368918877407,-0.74654840875319,0.050000000000000044,2.8913988258777614,False,0.43,0.62,0.350597609561753,reject,failed_official_selection_gates; did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check; low_reliability,Low confidence,promising_but_unstable
btc_research_20260505T154327Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,hgb,100,0.45,0.2579222142058865,0.1004559269022154,0.2960686980718532,-0.7126193132118571,-0.06,-8.7323810674117,False,0.35225,0.55,0.8645418326693227,reject,failed_official_selection_gates; did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check; low_reliability,Low confidence,promising_but_unstable
btc_research_20260505T154327Z,btc,30,official_monthly,btc_core_dollar_derivatives_cycle,random_forest,100,0.57,0.25041812979164,0.0941121469605173,11.322736012172104,-0.50098131818362,0.019999999999999907,1.3838027155733936,True,0.47225,0.66,0.10358565737051793,reject,failed_bootstrap_or_permutation_stability_check,Medium confidence,promising_but_unstable
btc_research_20260505T154327Z,btc,30,official_monthly,btc_no_sparse_derivatives,logistic_linear,100,0.46,0.28730486031681535,0.1631899018972107,2.5695137635702205,-0.6272154822028717,-0.019999999999999962,-1.3254563294294246,False,0.36225,0.56,0.8446215139442231,reject,failed_official_selection_gates; did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check; low_reliability,Low confidence,promising_but_unstable
