run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,n_features,median_selected_features,n_samples,directional_accuracy,balanced_accuracy,brier_score,calibration_error,sharpe,max_drawdown,net_return,beats_buy_hold,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,selection_eligible,promotion_eligible,reliability_label,window_fingerprint,rejection_reason
btc_research_20260505T051934Z,btc,30,official_monthly,core_price_macro_risk,logistic_linear,92,30.0,100,0.53,0.5256102440976391,0.26731329261123066,0.10469290533959086,0.6552742385736443,-0.6589578307674477,5.284212383767266,True,True,False,True,False,False,Low confidence,c07a00dcd6b31e8a,failed_official_selection_gates; did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,core_price_macro_risk,hgb,92,30.0,100,0.51,0.5068027210884354,0.2516025726949816,0.07506253402177256,0.7186300092002812,-0.5142357298030036,8.008437929341108,False,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,failed_official_selection_gates; did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,core_price_macro_risk,random_forest,92,30.0,100,0.58,0.5774309723889556,0.23944084330991194,0.10122268380899065,0.8296471425315386,-0.4294903282393202,13.583181695335659,True,True,True,True,True,False,Medium confidence,c07a00dcd6b31e8a,did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check
btc_research_20260505T051934Z,btc,30,official_monthly,no_onchain,buy_hold_direction,0,0.0,100,0.51,0.5,0.48030000000000006,0.47999999999999987,0.7218542351604857,-0.712253337992643,8.40243525635288,False,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,no_onchain,momentum_30d,0,0.0,100,0.52,0.5202080832332934,0.256,0.01200000000000001,0.6663763289831129,-0.48181901255299286,5.063173250773783,True,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,no_onchain,momentum_90d,0,0.0,100,0.55,0.5492196878751501,0.25000000000000006,0.002000000000000224,0.7443711700964941,-0.5161669484906326,8.404250921258626,True,True,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,no_onchain,random_permutation,0,0.0,100,0.45,0.4483793517406963,0.2717284881146795,0.10810282848841117,0.3778009394908933,-0.7389610874794639,0.7202328093197985,False,False,False,False,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,no_onchain,logistic_linear,108,30.0,100,0.56,0.5550220088035214,0.2617600484029335,0.11090836175586531,0.7158836949160252,-0.6589578307674477,7.4557044049697225,True,True,True,True,False,False,Low confidence,c07a00dcd6b31e8a,failed_official_selection_gates; did_not_improve_current_all_features_without_material_metric_worsening; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,no_derivatives,buy_hold_direction,0,0.0,100,0.51,0.5,0.48030000000000006,0.47999999999999987,0.7218542351604857,-0.712253337992643,8.40243525635288,False,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
btc_research_20260505T051934Z,btc,30,official_monthly,no_derivatives,momentum_30d,0,0.0,100,0.52,0.5202080832332934,0.256,0.01200000000000001,0.6663763289831129,-0.48181901255299286,5.063173250773783,True,False,False,True,False,False,Low confidence,c07a00dcd6b31e8a,baseline_not_promotable; failed_official_selection_gates; failed_bootstrap_or_permutation_stability_check; low_reliability
