run_id,horizon,window_type,is_official,model,test_start,test_end,sample_count,threshold,threshold_source,directional_accuracy,balanced_accuracy,brier_score,calibration_error,mae,rmse,gross_return,tc_adjusted_return,transaction_cost_bps,sharpe,max_drawdown,num_trades,turnover,buy_hold_directional_accuracy,buy_hold_tc_adjusted_return,momentum_30d_directional_accuracy,momentum_30d_tc_adjusted_return,momentum_90d_directional_accuracy,momentum_90d_tc_adjusted_return,random_directional_accuracy,random_tc_adjusted_return,beats_buy_hold_direction,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,useful_model,reliability_label,selection_eligible,notes
spx_research_20260511T075454Z,90,official_quarterly,True,random_forest,2018-03-31,2025-12-31,32,0.45625000000000004,nested_calibration,0.6875,0.5416666666666667,0.22224746225490544,0.14473808055799137,0.06607403774832293,0.08577306013976163,1.7907375828202468,1.7722125858777127,10.0,0.9112508318305202,-0.20517032398398516,7,0.21875,0.75,1.922999047326325,0.53125,0.23428616260828528,0.59375,0.6755853820261211,0.46875,1.0513204990710738,False,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs
spx_research_20260511T075454Z,90,sensitivity_overlapping_monthly,False,buy_hold_direction,2021-02-28,2026-01-31,60,0.5,baseline_rule,0.7166666666666667,0.5,0.27776666666666666,0.27333333333333354,0.05089019853862341,0.0628126876754567,5.792457794591695,5.786327081956724,10.0,1.8570840772358588,-0.3961237601309271,1,0.016666666666666666,0.7166666666666667,5.786327081956724,0.6166666666666667,2.2721684189374245,0.65,2.9819252972570407,0.5,2.1617614550006725,False,True,True,True,False,Low confidence,False,baseline
spx_research_20260511T075454Z,90,sensitivity_overlapping_monthly,False,momentum_30d,2021-02-28,2026-01-31,60,0.5,baseline_rule,0.6166666666666667,0.5369357045143639,0.2366666666666667,0.1766666666666665,0.06268461251711178,0.08227013026733822,2.3547861064087714,2.2721684189374245,10.0,1.4193968518938922,-0.2848119523082505,25,0.4166666666666667,0.7166666666666667,5.786327081956724,0.6166666666666667,2.2721684189374245,0.65,2.9819252972570407,0.5,2.1617614550006725,False,False,False,True,False,Low confidence,False,baseline
spx_research_20260511T075454Z,90,sensitivity_overlapping_monthly,False,momentum_90d,2021-02-28,2026-01-31,60,0.5,baseline_rule,0.65,0.5779753761969904,0.23,0.1766666666666665,0.06680491290479726,0.08652777147003257,3.0248704627573,2.9819252972570407,10.0,1.8109422352975197,-0.1383966471879441,11,0.18333333333333332,0.7166666666666667,5.786327081956724,0.6166666666666667,2.2721684189374245,0.65,2.9819252972570407,0.5,2.1617614550006725,False,True,False,True,False,Low confidence,False,baseline
spx_research_20260511T075454Z,90,sensitivity_overlapping_monthly,False,random_permutation,2021-02-28,2026-01-31,60,0.5,baseline_rule,0.5,0.45554035567715456,0.25717406365339196,0.21073781414464823,0.0601818711518056,0.07039292449156284,2.262693534337233,2.1617614550006725,10.0,1.3559022792888475,-0.253385634639385,32,0.5333333333333333,0.7166666666666667,5.786327081956724,0.6166666666666667,2.2721684189374245,0.65,2.9819252972570407,0.5,2.1617614550006725,False,False,False,False,False,Low confidence,False,baseline
spx_research_20260511T075454Z,90,sensitivity_overlapping_monthly,False,logistic_linear,2021-02-28,2026-01-31,60,0.4683333333333333,nested_calibration,0.6833333333333333,0.47674418604651164,0.22944449857875956,0.15433246650267723,0.05182500369690383,0.06716508703542567,4.7930446265937965,4.765228132029297,10.0,1.7170448041648827,-0.3961237601309271,5,0.08333333333333333,0.7166666666666667,5.786327081956724,0.6166666666666667,2.2721684189374245,0.65,2.9819252972570407,0.5,2.1617614550006725,False,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs; weak probability calibration
spx_research_20260511T075454Z,90,sensitivity_overlapping_monthly,False,hgb,2021-02-28,2026-01-31,60,0.4441666666666666,nested_calibration,0.6166666666666667,0.5013679890560876,0.2504880374803168,0.24078167783869386,0.056289244585035994,0.07143694488895862,2.8784831007887437,2.844788027666916,10.0,1.5115230739851087,-0.38955561160312724,9,0.15,0.7166666666666667,5.786327081956724,0.6166666666666667,2.2721684189374245,0.65,2.9819252972570407,0.5,2.1617614550006725,False,False,False,True,False,Low confidence,False,does not beat baselines after transaction costs; weak probability calibration
spx_research_20260511T075454Z,90,sensitivity_overlapping_monthly,False,random_forest,2021-02-28,2026-01-31,60,0.4466666666666666,nested_calibration,0.5666666666666667,0.43091655266757867,0.28669296772814257,0.24848964120956757,0.05861330067423063,0.07366178294816154,2.987778690507864,2.968748662794563,10.0,1.4464357963329428,-0.41594590453777713,5,0.08333333333333333,0.7166666666666667,5.786327081956724,0.6166666666666667,2.2721684189374245,0.65,2.9819252972570407,0.5,2.1617614550006725,False,False,False,True,False,Low confidence,False,does not beat baselines after transaction costs; weak probability calibration
spx_research_20260511T075454Z,180,diagnostic_semiannual,False,buy_hold_direction,2018-06-30,2025-05-24,15,0.5,baseline_rule,0.6666666666666666,0.5,0.3267666666666667,0.3233333333333335,0.08593244669552808,0.09751749349568956,1.6944534054488782,1.6915371611265133,10.0,0.9972010439472042,-0.1507214115658949,1,0.06666666666666667,0.6666666666666666,1.6915371611265133,0.6,1.270907738711832,0.5333333333333333,0.8431736732864425,0.6,0.8310156843764329,False,True,True,True,False,Low confidence,False,baseline; diagnostic only
spx_research_20260511T075454Z,180,diagnostic_semiannual,False,momentum_30d,2018-06-30,2025-05-24,15,0.5,baseline_rule,0.6,0.45,0.24000000000000005,0.0800000000000002,0.09192897993423539,0.10734909127824094,1.277689188402845,1.270907738711832,10.0,0.8547980661078476,-0.1507214115658949,3,0.2,0.6666666666666666,1.6915371611265133,0.6,1.270907738711832,0.5333333333333333,0.8431736732864425,0.6,0.8310156843764329,False,False,True,False,False,Low confidence,False,baseline; diagnostic only
