run_id,generated_at,horizon,window_type,is_official,model,rank,test_start,test_end,sample_count,directional_accuracy,balanced_accuracy,brier_score,calibration_error,mae,rmse,sharpe,max_drawdown,num_trades,turnover,tc_adjusted_return,beats_buy_hold_direction,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,useful_model,reliability_label,selection_eligible,notes
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,30,sensitivity_weekly,False,random_forest,4,2023-05-07,2026-04-26,156,0.7115384615384616,0.5319548872180451,0.21177098401590674,0.11265478008443293,0.030890176825422524,0.04029878924162103,3.4474984178171524,-0.4385046346347209,7,0.04487179487179487,12.895842815269393,False,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,30,sensitivity_weekly,False,momentum_90d,5,2023-05-07,2026-04-26,156,0.6474358974358975,0.4956140350877193,0.23051282051282057,0.16538461538461546,0.06421953038911549,0.08169009954519967,3.083521634489183,-0.24360483759198448,9,0.057692307692307696,4.973959892476382,False,True,False,True,False,Low confidence,False,baseline
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,30,sensitivity_weekly,False,momentum_30d,6,2023-05-07,2026-04-26,156,0.6410256410256411,0.5513784461152882,0.23179487179487177,0.18717948717948718,0.03873510831506414,0.054863731444705084,3.1757268624395723,-0.25382230776711934,33,0.21153846153846154,4.983115678368579,False,False,False,True,False,Low confidence,False,baseline
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,30,sensitivity_weekly,False,random_permutation,7,2023-05-07,2026-04-26,156,0.5128205128205128,0.48621553884711777,0.25401168142816555,0.2286918148280356,0.03471053740332761,0.04343213284230413,2.4707277529586826,-0.1760111264952896,83,0.532051282051282,2.9941922053855903,False,False,False,False,False,Low confidence,False,baseline
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,90,official_quarterly,True,buy_hold_direction,1,2018-03-31,2025-12-31,32,0.75,0.5,0.24509999999999998,0.24,0.06539401321805113,0.08439031575112906,0.8923523445155616,-0.20437468719715934,1,0.03125,1.922997720916388,False,True,True,True,False,Low confidence,False,baseline
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,90,official_quarterly,True,logistic_linear,2,2018-03-31,2025-12-31,32,0.71875,0.5208333333333333,0.1968237556578714,0.14723155921010772,0.06457218231586281,0.08630266778554661,0.9252899914167456,-0.20437468719715945,7,0.21875,1.8084870128422854,False,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,90,official_quarterly,True,hgb,3,2018-03-31,2025-12-31,32,0.6875,0.5416666666666667,0.20488185192095404,0.06764560361404148,0.06722682659371619,0.08655315233159587,0.843838539256995,-0.20517031250996243,5,0.15625,1.519877280916739,False,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,90,official_quarterly,True,random_forest,4,2018-03-31,2025-12-31,32,0.6875,0.5416666666666667,0.22511257630987652,0.18181077051766714,0.06649029005074708,0.0860673902875598,0.9112507405129631,-0.2051703125099622,7,0.21875,1.7722120808678787,False,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs; weak probability calibration
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,90,official_quarterly,True,momentum_90d,5,2018-03-31,2025-12-31,32,0.59375,0.4791666666666667,0.24125000000000002,0.20625000000000004,0.0984957821354277,0.1354096414342621,0.563883287542128,-0.19343945084326664,13,0.40625,0.6755860382096703,False,True,False,True,False,Low confidence,False,baseline
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,90,official_quarterly,True,momentum_30d,6,2018-03-31,2025-12-31,32,0.53125,0.4375,0.25375000000000003,0.21875,0.09371779969810029,0.1209578249789145,0.26341133336473294,-0.19571578083012187,15,0.46875,0.23428622678464928,False,False,False,True,False,Low confidence,False,baseline
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,90,official_quarterly,True,random_permutation,7,2018-03-31,2025-12-31,32,0.46875,0.3958333333333333,0.25962057088973334,0.2483793696555497,0.07768757126415338,0.09002768266755899,0.7651218824579026,-0.14554034142133887,19,0.59375,1.0513183222330675,False,False,False,False,False,Low confidence,False,baseline
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,90,sensitivity_overlapping_monthly,False,buy_hold_direction,1,2021-03-31,2026-02-28,60,0.7166666666666667,0.5,0.27776666666666666,0.27333333333333354,0.05083011406904931,0.0627467183683658,1.8551369922290606,-0.3961240362749805,1,0.016666666666666666,5.75605699245546,False,True,True,True,False,Low confidence,False,baseline
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,90,sensitivity_overlapping_monthly,False,logistic_linear,2,2021-03-31,2026-02-28,60,0.6833333333333333,0.47674418604651164,0.23119857440192007,0.15190803151572468,0.052694821191578,0.06765349782977369,1.7150118008863755,-0.3961240362749805,5,0.08333333333333333,4.7395108657771665,False,True,True,True,False,Low confidence,False,does not beat baselines after transaction costs; weak probability calibration
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,90,sensitivity_overlapping_monthly,False,momentum_90d,3,2021-03-31,2026-02-28,60,0.65,0.5779753761969904,0.23,0.1766666666666665,0.06751092372032531,0.0870980142773438,1.8101453156773286,-0.13839670654319192,11,0.18333333333333332,2.964169196490744,False,True,False,True,False,Low confidence,False,baseline
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,90,sensitivity_overlapping_monthly,False,momentum_30d,4,2021-03-31,2026-02-28,60,0.6,0.5253077975376197,0.24000000000000002,0.17999999999999983,0.06326199550781643,0.08291602110628266,1.3285386814383888,-0.28481220878014046,26,0.43333333333333335,1.9503699085848223,False,False,False,True,False,Low confidence,False,baseline
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,90,sensitivity_overlapping_monthly,False,hgb,5,2021-03-31,2026-02-28,60,0.5833333333333334,0.460328317373461,0.24790623774959247,0.22504372534996353,0.05588077821847568,0.07035624331362154,1.3602787257118505,-0.3961240362749805,5,0.08333333333333333,2.285543532883337,False,False,False,True,False,Low confidence,False,does not beat baselines after transaction costs; weak probability calibration
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,90,sensitivity_overlapping_monthly,False,random_forest,6,2021-03-31,2026-02-28,60,0.5833333333333334,0.4781121751025992,0.29248824103993754,0.2694180110509483,0.05868134851384981,0.07359930086021653,1.4840423021147393,-0.37658122875111166,7,0.11666666666666667,3.0523281788732772,False,False,False,True,False,Low confidence,False,does not beat baselines after transaction costs; weak probability calibration
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,90,sensitivity_overlapping_monthly,False,random_permutation,7,2021-03-31,2026-02-28,60,0.4666666666666667,0.414500683994528,0.27495116918041074,0.2256008034024072,0.06173036303955335,0.07216439327622005,0.982202384620702,-0.31642770741664616,32,0.5333333333333333,1.3726423342585274,False,False,False,False,False,Low confidence,False,baseline
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,180,diagnostic_semiannual,False,logistic_linear,1,2018-06-30,2025-11-20,16,0.6875,0.5,0.24918479021095846,0.21073523180286646,0.0790583830732175,0.09613155987912841,1.0720288034464676,-0.15072129442660565,1,0.0625,2.043701241166338,False,True,True,True,False,Low confidence,False,diagnostic only; does not beat baselines after transaction costs; weak probability calibration
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,180,diagnostic_semiannual,False,buy_hold_direction,2,2018-06-30,2025-11-20,16,0.6875,0.5,0.30635,0.3025,0.08435126726112346,0.09562995948237119,1.0720288034464676,-0.15072129442660565,1,0.0625,2.043701241166338,False,True,True,True,False,Low confidence,False,baseline; diagnostic only
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,180,diagnostic_semiannual,False,hgb,3,2018-06-30,2025-11-20,16,0.625,0.5090909090909091,0.22761715779985953,0.19060521821842027,0.08400294890499055,0.09198444906677364,1.1290239901498271,-0.027776895664169188,5,0.3125,1.831745679808543,False,True,True,True,False,Low confidence,False,diagnostic only; does not beat baselines after transaction costs; weak probability calibration
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,180,diagnostic_semiannual,False,random_forest,4,2018-06-30,2025-11-20,16,0.625,0.45454545454545453,0.2673226724277061,0.2047203071819385,0.09031203810281241,0.10635262467728646,0.9708247496574952,-0.15157057313217914,3,0.1875,1.772474252662147,False,True,True,True,False,Low confidence,False,diagnostic only; does not beat baselines after transaction costs; weak probability calibration
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,180,diagnostic_semiannual,False,momentum_30d,5,2018-06-30,2025-11-20,16,0.5625,0.4090909090909091,0.2475,0.11250000000000004,0.0956400095301653,0.11060940074910539,0.8183133200120792,-0.15072129442660565,4,0.25,1.2686353476080017,False,False,False,False,False,Low confidence,False,baseline; diagnostic only
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,180,diagnostic_semiannual,False,momentum_90d,6,2018-06-30,2025-11-20,16,0.5625,0.4636363636363636,0.2475,0.13749999999999996,0.10829378525749926,0.13050969532537648,0.7384688186875116,-0.14241883275679423,7,0.4375,1.0824914380057886,False,False,False,False,False,Low confidence,False,baseline; diagnostic only
spx_research_20260529T102518Z,2026-05-29T10:25:18+00:00,180,diagnostic_semiannual,False,random_permutation,7,2018-06-30,2025-11-20,16,0.5625,0.5727272727272728,0.25768584341324646,0.20327661945221898,0.10664099482917455,0.1186016291538828,0.6561248182780824,-0.14427441492403748,10,0.625,0.8291856018701917,False,False,False,False,False,Low confidence,False,baseline; diagnostic only
