run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,n_features,n_samples,directional_accuracy,balanced_accuracy,brier_score,calibration_error,tc_adjusted_return,sharpe,max_drawdown,bootstrap_ci_low,bootstrap_ci_high,permutation_p_value,beats_buy_hold,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,promotion_decision,rejection_reason
btc_research_20260506T125607Z,btc,30,official_monthly,btc_dollar_rates_cycle,logistic_linear,12,100,0.56,0.5574229691876751,0.2430096632438577,0.12761759978988643,10.789318320611613,0.7883833141285516,-0.4206815615088372,0.46,0.6677500000000001,0.14741035856573706,True,True,True,True,reject,did_not_improve_current_all_features_reference; materially_worsened_brier_calibration_or_drawdown; failed_bootstrap_or_permutation_stability_check
btc_research_20260506T125607Z,btc,30,official_monthly,core_price_macro_risk,logistic_linear,30,100,0.55,0.5460184073629452,0.25815051570658837,0.12261227324043678,8.476961002477344,0.7511633661360656,-0.5981377131523353,0.43,0.64775,0.250996015936255,True,True,False,True,reject,failed_official_model_selection_gates; did_not_improve_current_all_features_reference; materially_worsened_brier_calibration_or_drawdown; failed_bootstrap_or_permutation_stability_check; failed_regime_stability_check
btc_research_20260506T125607Z,btc,30,official_monthly,price_plus_dollar_rates,logistic_linear,16,100,0.55,0.5460184073629452,0.2527683179476761,0.08897126220150685,9.579391551247031,0.7891150247067513,-0.43362012637867875,0.44225000000000003,0.64,0.18326693227091634,True,True,False,True,reject,failed_official_model_selection_gates; did_not_improve_current_all_features_reference; failed_bootstrap_or_permutation_stability_check
btc_research_20260506T125607Z,btc,30,official_monthly,btc_macro_liquidity,logistic_linear,16,100,0.5,0.49539815926370545,0.2633809741901938,0.09184481027073693,4.032931111719025,0.6062993244546332,-0.7027185341548736,0.40225,0.60775,0.6095617529880478,False,False,False,True,reject,failed_official_model_selection_gates; did_not_improve_current_all_features_reference; materially_worsened_brier_calibration_or_drawdown; failed_bootstrap_or_permutation_stability_check; failed_regime_stability_check
btc_research_20260506T125607Z,btc,30,official_monthly,btc_dollar_rates_cycle_v2,logistic_linear,21,100,0.54,0.5362144857943177,0.2506279858673487,0.0589765694787872,7.515568165526762,0.7336349443244322,-0.528722395447913,0.44,0.63775,0.2549800796812749,True,True,False,True,reject,failed_official_model_selection_gates; did_not_improve_current_all_features_reference; failed_bootstrap_or_permutation_stability_check; failed_regime_stability_check
