run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,n_samples,n_long_signals,n_neutral_signals,abstention_rate,long_hit_rate,long_avg_return,false_positive_rate,avg_probability_when_long,realized_return_when_long,brier_score,calibration_error,net_return,bootstrap_ci_low,bootstrap_ci_high,permutation_p_value,reliability_label
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_macro,buy_hold_direction,100,100,0,0.0,0.51,0.0411035647619613,0.49,0.9899999999999999,8.415494608606334,0.48030000000000006,0.47999999999999987,8.40243525635288,0.41,0.60775,1.0,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_macro,momentum_30d,100,49,51,0.51,0.5306122448979592,0.05448583443196412,0.46938775510204084,0.6000000000000001,5.396363323786197,0.256,0.01200000000000001,5.063173250773783,0.42,0.61,0.4302788844621514,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_macro,momentum_90d,100,54,46,0.45999999999999996,0.5555555555555556,0.06317262375772767,0.4444444444444444,0.6000000000000001,8.61507042810863,0.25000000000000006,0.002000000000000224,8.404250921258626,0.45,0.63,0.23904382470119523,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_macro,random_permutation,100,58,42,0.42000000000000004,0.46551724137931033,0.030217583581113185,0.5344827586206896,0.5722453371361744,0.818748693122588,0.2717284881146795,0.10810282848841117,0.7202328093197985,0.35,0.5577500000000001,0.896414342629482,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_macro,logistic_linear,100,82,18,0.18000000000000005,0.5121951219512195,0.04174265529622751,0.4878048780487805,0.6574698158317324,6.037818651504688,0.2839098517590424,0.14815599670410667,5.929303592335656,0.40225,0.61775,0.5617529880478087,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_risk_assets,buy_hold_direction,100,100,0,0.0,0.51,0.0411035647619613,0.49,0.9899999999999999,8.415494608606334,0.48030000000000006,0.47999999999999987,8.40243525635288,0.41,0.60775,1.0,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_risk_assets,momentum_30d,100,49,51,0.51,0.5306122448979592,0.05448583443196412,0.46938775510204084,0.6000000000000001,5.396363323786197,0.256,0.01200000000000001,5.063173250773783,0.42,0.61,0.4302788844621514,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_risk_assets,momentum_90d,100,54,46,0.45999999999999996,0.5555555555555556,0.06317262375772767,0.4444444444444444,0.6000000000000001,8.61507042810863,0.25000000000000006,0.002000000000000224,8.404250921258626,0.45,0.63,0.23904382470119523,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_risk_assets,random_permutation,100,58,42,0.42000000000000004,0.46551724137931033,0.030217583581113185,0.5344827586206896,0.5722453371361744,0.818748693122588,0.2717284881146795,0.10810282848841117,0.7202328093197985,0.35,0.5577500000000001,0.896414342629482,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_risk_assets,logistic_linear,100,63,37,0.37,0.5555555555555556,0.05369654947499834,0.4444444444444444,0.6006178141377342,7.89056900625236,0.24141438358470857,0.06723523963905294,7.688630885618624,0.47,0.66,0.19123505976095617,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_dollar_rates,buy_hold_direction,100,100,0,0.0,0.51,0.0411035647619613,0.49,0.9899999999999999,8.415494608606334,0.48030000000000006,0.47999999999999987,8.40243525635288,0.41,0.60775,1.0,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_dollar_rates,momentum_30d,100,49,51,0.51,0.5306122448979592,0.05448583443196412,0.46938775510204084,0.6000000000000001,5.396363323786197,0.256,0.01200000000000001,5.063173250773783,0.42,0.61,0.4302788844621514,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_dollar_rates,momentum_90d,100,54,46,0.45999999999999996,0.5555555555555556,0.06317262375772767,0.4444444444444444,0.6000000000000001,8.61507042810863,0.25000000000000006,0.002000000000000224,8.404250921258626,0.45,0.63,0.23904382470119523,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_dollar_rates,random_permutation,100,58,42,0.42000000000000004,0.46551724137931033,0.030217583581113185,0.5344827586206896,0.5722453371361744,0.818748693122588,0.2717284881146795,0.10810282848841117,0.7202328093197985,0.35,0.5577500000000001,0.896414342629482,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_dollar_rates,logistic_linear,100,68,32,0.31999999999999995,0.5294117647058824,0.05129649766762993,0.47058823529411764,0.6277153616908819,6.94307799213345,0.24124803227235017,0.10740226512135218,6.786368918877407,0.43,0.62,0.350597609561753,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_dollar_rates,hgb,100,48,52,0.52,0.4583333333333333,0.02286263135465011,0.5416666666666666,0.613662812413729,0.32581651751686924,0.2579222142058865,0.1004559269022154,0.2960686980718532,0.35225,0.55,0.8645418326693227,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_dollar_rates,random_forest,100,64,36,0.36,0.5625,0.06072503527293087,0.4375,0.6360673748832308,11.69272708548954,0.2504181297916401,0.09411214696051733,11.322736012172104,0.47225,0.66,0.10358565737051793,Medium confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_stablecoins,buy_hold_direction,100,100,0,0.0,0.51,0.0411035647619613,0.49,0.9899999999999999,8.415494608606334,0.48030000000000006,0.47999999999999987,8.40243525635288,0.41,0.60775,1.0,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_stablecoins,momentum_30d,100,49,51,0.51,0.5306122448979592,0.05448583443196412,0.46938775510204084,0.6000000000000001,5.396363323786197,0.256,0.01200000000000001,5.063173250773783,0.42,0.61,0.4302788844621514,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_stablecoins,momentum_90d,100,54,46,0.45999999999999996,0.5555555555555556,0.06317262375772767,0.4444444444444444,0.6000000000000001,8.61507042810863,0.25000000000000006,0.002000000000000224,8.404250921258626,0.45,0.63,0.23904382470119523,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_stablecoins,random_permutation,100,58,42,0.42000000000000004,0.46551724137931033,0.030217583581113185,0.5344827586206896,0.5722453371361744,0.818748693122588,0.2717284881146795,0.10810282848841117,0.7202328093197985,0.35,0.5577500000000001,0.896414342629482,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,price_plus_stablecoins,logistic_linear,100,64,36,0.36,0.5625,0.06240267022271019,0.4375,0.6241339129211065,13.454320961539516,0.23874692482335624,0.08141017199706582,13.218149029190716,0.47225,0.66,0.10358565737051793,Medium confidence
btc_research_20260505T051934Z,btc,30,official_monthly,core_price_macro_risk,buy_hold_direction,100,100,0,0.0,0.51,0.0411035647619613,0.49,0.9899999999999999,8.415494608606334,0.48030000000000006,0.47999999999999987,8.40243525635288,0.41,0.60775,1.0,Low confidence
btc_research_20260505T051934Z,btc,30,official_monthly,core_price_macro_risk,momentum_30d,100,49,51,0.51,0.5306122448979592,0.05448583443196412,0.46938775510204084,0.6000000000000001,5.396363323786197,0.256,0.01200000000000001,5.063173250773783,0.42,0.61,0.4302788844621514,Low confidence
