run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,n_features,n_samples,directional_accuracy,balanced_accuracy,brier_score,calibration_error,tc_adjusted_return,sharpe,max_drawdown,bootstrap_ci_low,bootstrap_ci_high,permutation_p_value,beats_buy_hold,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,promotion_decision,rejection_reason
sol_research_20260507T143325Z,sol,30,official_monthly,sol_rates_risk_price,logistic_linear,23,36,0.6944444444444444,0.6944444444444444,0.2122392839780473,0.06516486525832477,9.087673681892653,1.407653984071448,-0.34999420162664596,0.5555555555555556,0.8333333333333334,0.01593625498007968,True,True,True,True,reject,did_not_improve_current_all_features_reference
sol_research_20260507T143325Z,sol,30,official_monthly,price_plus_macro,logistic_linear,21,36,0.6944444444444444,0.6944444444444444,0.2237091865468878,0.05478719227111038,9.364454567131476,1.4221732659219186,-0.34999420162664596,0.5555555555555556,0.8333333333333334,0.03187250996015936,True,True,True,True,reject,did_not_improve_current_all_features_reference
sol_research_20260507T143325Z,sol,30,official_monthly,sol_dollar_rates_only,random_forest,8,36,0.6944444444444444,0.6944444444444444,0.20300175954051136,0.047704192577605734,9.840303830652827,1.3205436694419168,-0.37414764304773196,0.5277777777777778,0.8333333333333334,0.0398406374501992,True,True,True,True,reject,did_not_improve_current_all_features_reference
sol_research_20260507T143325Z,sol,30,official_monthly,sol_macro_liquidity_price,logistic_linear,15,36,0.6944444444444444,0.6944444444444444,0.23471851947470462,0.10664419971964931,8.414168562476668,1.34641145957619,-0.22946234517284536,0.5555555555555556,0.8548611111111113,0.02390438247011952,True,True,True,True,reject,did_not_improve_current_all_features_reference
