run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,n_samples,n_long_signals,n_neutral_signals,abstention_rate,long_hit_rate,long_avg_return,false_positive_rate,avg_probability_when_long,realized_return_when_long,brier_score,calibration_error,net_return,bootstrap_ci_low,bootstrap_ci_high,permutation_p_value,reliability_label
sol_research_20260505T055548Z,sol,30,official_monthly,sol_rates_risk_price,logistic_linear,36,22,14,0.38888888888888884,0.5909090909090909,0.1234172313268521,0.4090909090909091,0.6546787912696591,5.411305782873304,0.2626183137095764,0.09349513959599307,5.347183127093615,0.4444444444444444,0.7777777777777778,0.13545816733067728,Medium confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_rates_risk_price,hgb,36,21,15,0.41666666666666663,0.6190476190476191,0.13051192514849233,0.38095238095238093,0.6159148209734271,5.877070604829343,0.26772558122705564,0.12488332843862279,5.8126948566934695,0.4722222222222222,0.8055555555555556,0.08764940239043825,Medium confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_rates_risk_price,random_forest,36,20,16,0.4444444444444444,0.6,0.16142005616814087,0.4,0.5976207421496369,8.913854864964131,0.25048608574213754,0.05503385464473541,8.84993236179277,0.4444444444444444,0.7777777777777778,0.16733067729083664,Medium confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_dollar_rates_only,buy_hold_direction,36,36,0,0.0,0.5,0.08216834039597867,0.5,0.9900000000000002,5.221430329652723,0.4901,0.4900000000000002,5.214781852389298,0.3333333333333333,0.6666666666666666,1.0,Low confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_dollar_rates_only,momentum_30d,36,19,17,0.4722222222222222,0.47368421052631576,0.09744053679558175,0.5263157894736842,0.6,1.7816374488394002,0.2655555555555556,0.005555555555555425,1.727065075424163,0.31180555555555556,0.632638888888889,0.7569721115537849,Low confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_dollar_rates_only,momentum_90d,36,20,16,0.4444444444444444,0.55,0.12486659636835536,0.45,0.5999999999999999,3.499961919732357,0.2488888888888889,0.01111111111111085,3.4570607695235873,0.3611111111111111,0.7222222222222222,0.38247011952191234,Low confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_dollar_rates_only,random_permutation,36,22,14,0.38888888888888884,0.5454545454545454,0.09345037694381587,0.45454545454545453,0.5647975327672075,2.9448441556471785,0.2410178787433036,0.0860069206359218,2.8685137559533547,0.4166666666666667,0.6944444444444444,0.3745019920318725,Low confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_dollar_rates_only,logistic_linear,36,22,14,0.38888888888888884,0.5909090909090909,0.14694359343862742,0.4090909090909091,0.6580809615272831,8.510665147143541,0.25825041756388256,0.16727419084449557,8.39503402366297,0.4444444444444444,0.7777777777777778,0.13545816733067728,Low confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_dollar_rates_only,hgb,36,29,7,0.19444444444444442,0.5517241379310345,0.10099334538769664,0.4482758620689655,0.6090216141056694,5.418994484847043,0.26133837146215805,0.1269697134332013,5.350084513228922,0.4166666666666667,0.75,0.17928286852589642,Medium confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_dollar_rates_only,random_forest,36,24,12,0.33333333333333337,0.625,0.1340956331023516,0.375,0.615443583391042,7.778016582789572,0.2263130053473183,0.10892672838976716,7.673487393963535,0.5,0.8270833333333335,0.02390438247011952,Medium confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_macro_liquidity_price,buy_hold_direction,36,36,0,0.0,0.5,0.08216834039597867,0.5,0.9900000000000002,5.221430329652723,0.4901,0.4900000000000002,5.214781852389298,0.3333333333333333,0.6666666666666666,1.0,Low confidence
sol_research_20260505T055548Z,sol,30,official_monthly,sol_macro_liquidity_price,momentum_30d,36,19,17,0.4722222222222222,0.47368421052631576,0.09744053679558175,0.5263157894736842,0.6,1.7816374488394002,0.2655555555555556,0.005555555555555425,1.727065075424163,0.31180555555555556,0.632638888888889,0.7569721115537849,Low confidence
