run_id,feature_group,model_name,horizon,window_type,period_slice,n_samples,directional_accuracy,net_return,sharpe,max_drawdown,reliability_label
sol_research_20260505T055548Z,all_features,hgb,30,official_monthly,low-vol,35,0.6,2.1093283727725813,0.8459958877495619,-0.37414764304773196,Low confidence
sol_research_20260505T055548Z,all_features,hgb,30,official_monthly,BTC-up,23,0.5652173913043478,2.081184363613597,1.051059827413892,-0.4139702273940641,Low confidence
sol_research_20260505T055548Z,all_features,hgb,30,official_monthly,BTC-down,13,0.6923076923076923,0.19349093373598958,0.5974130635719944,-0.18094103362518976,Low confidence
sol_research_20260505T055548Z,all_features,random_forest,30,official_monthly,2015-2017,0,,,,,Low confidence
sol_research_20260505T055548Z,all_features,random_forest,30,official_monthly,2018-2020,0,,,,,Low confidence
sol_research_20260505T055548Z,all_features,random_forest,30,official_monthly,2021-2023,9,0.7777777777777778,4.553379152882647,2.7042948778824965,-0.0028518045038842255,Low confidence
sol_research_20260505T055548Z,all_features,random_forest,30,official_monthly,2023-2024,21,0.7142857142857143,14.210511132637468,2.059743409303784,-0.37414764304773196,Low confidence
sol_research_20260505T055548Z,all_features,random_forest,30,official_monthly,2024-present,27,0.6666666666666666,1.185681023441063,0.8173678972430728,-0.37414764304773196,Low confidence
sol_research_20260505T055548Z,all_features,random_forest,30,official_monthly,pre-ETF,9,0.7777777777777778,4.553379152882647,2.7042948778824965,-0.0028518045038842255,Low confidence
sol_research_20260505T055548Z,all_features,random_forest,30,official_monthly,post-ETF,27,0.6666666666666666,1.185681023441063,0.8173678972430728,-0.37414764304773196,Low confidence
sol_research_20260505T055548Z,all_features,random_forest,30,official_monthly,high-rate,36,0.6944444444444444,11.147003410823643,1.358184928468061,-0.37414764304773196,Low confidence
sol_research_20260505T055548Z,all_features,random_forest,30,official_monthly,low-rate,0,,,,,Low confidence
sol_research_20260505T055548Z,all_features,random_forest,30,official_monthly,high-vol,1,1.0,0.18384021198008682,,0.0,Low confidence
sol_research_20260505T055548Z,all_features,random_forest,30,official_monthly,low-vol,35,0.6857142857142857,9.252018194524101,1.3072110384735185,-0.37414764304773196,Low confidence
sol_research_20260505T055548Z,all_features,random_forest,30,official_monthly,BTC-up,23,0.6956521739130435,5.350937588444045,1.4572462326528675,-0.41397022739406397,Low confidence
sol_research_20260505T055548Z,all_features,random_forest,30,official_monthly,BTC-down,13,0.6923076923076923,0.9094804174202291,1.1267345144909977,-0.19928904176135653,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_30d,30,official_monthly,2015-2017,0,,,,,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_30d,30,official_monthly,2018-2020,0,,,,,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_30d,30,official_monthly,2021-2023,9,0.4444444444444444,2.5355057867269446,1.9414294306128341,-0.12538144727054357,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_30d,30,official_monthly,2023-2024,21,0.3333333333333333,2.13219539990342,1.0595548687114889,-0.5574630638233038,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_30d,30,official_monthly,2024-present,27,0.48148148148148145,-0.22789127356467676,0.09326060676393677,-0.5580237272056741,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_30d,30,official_monthly,pre-ETF,9,0.4444444444444444,2.5355057867269446,1.9414294306128341,-0.12538144727054357,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_30d,30,official_monthly,post-ETF,27,0.48148148148148145,-0.22789127356467676,0.09326060676393677,-0.5580237272056741,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_30d,30,official_monthly,high-rate,36,0.4722222222222222,1.727065075424163,0.7444080471709749,-0.558023727205674,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_30d,30,official_monthly,low-rate,0,,,,,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_30d,30,official_monthly,high-vol,1,0.0,0.0,,0.0,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_30d,30,official_monthly,low-vol,35,0.4857142857142857,1.727065075424163,0.7551719315425808,-0.558023727205674,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_30d,30,official_monthly,BTC-up,23,0.34782608695652173,0.5873864566111207,0.6413799848217061,-0.5608779233522302,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_30d,30,official_monthly,BTC-down,13,0.6923076923076923,0.7267756044507594,1.0489197323748134,-0.0010000000000000009,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_90d,30,official_monthly,2015-2017,0,,,,,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_90d,30,official_monthly,2018-2020,0,,,,,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_90d,30,official_monthly,2021-2023,9,0.5555555555555556,2.7860152867321197,2.050706013275737,-0.12450595322376745,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_90d,30,official_monthly,2023-2024,21,0.47619047619047616,5.5325092218815595,1.4953867516213417,-0.4158692551374674,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_90d,30,official_monthly,2024-present,27,0.5555555555555556,0.17636243091973092,0.4350242873843087,-0.4299408098334303,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_90d,30,official_monthly,pre-ETF,9,0.5555555555555556,2.7860152867321197,2.050706013275737,-0.12450595322376745,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_90d,30,official_monthly,post-ETF,27,0.5555555555555556,0.17636243091973092,0.4350242873843087,-0.4299408098334303,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_90d,30,official_monthly,high-rate,36,0.5555555555555556,3.4570607695235873,0.946061600353129,-0.4299408098334305,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_90d,30,official_monthly,low-rate,0,,,,,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_90d,30,official_monthly,high-vol,1,0.0,0.0,,0.0,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_90d,30,official_monthly,low-vol,35,0.5714285714285714,3.4570607695235873,0.9601427326206725,-0.4299408098334305,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_90d,30,official_monthly,BTC-up,23,0.5652173913043478,2.8379138281612026,1.1522116338792878,-0.41455625716667,Low confidence
sol_research_20260505T055548Z,price_momentum_only,momentum_90d,30,official_monthly,BTC-down,13,0.5384615384615384,0.16230226014702676,0.46161540815207475,-0.28921434453959594,Low confidence
sol_research_20260505T055548Z,price_momentum_only,random_forest,30,official_monthly,2015-2017,0,,,,,Low confidence
sol_research_20260505T055548Z,price_momentum_only,random_forest,30,official_monthly,2018-2020,0,,,,,Low confidence
sol_research_20260505T055548Z,price_momentum_only,random_forest,30,official_monthly,2021-2023,9,0.5555555555555556,1.6428173560189614,1.7189958599811643,-0.0028518045038842255,Low confidence
sol_research_20260505T055548Z,price_momentum_only,random_forest,30,official_monthly,2023-2024,21,0.6190476190476191,6.238584240081583,1.6432343517989572,-0.37414764304773196,Low confidence
sol_research_20260505T055548Z,price_momentum_only,random_forest,30,official_monthly,2024-present,27,0.7037037037037037,1.6982007113528468,0.9549838447411504,-0.37414764304773196,Low confidence
sol_research_20260505T055548Z,price_momentum_only,random_forest,30,official_monthly,pre-ETF,9,0.5555555555555556,1.6428173560189614,1.7189958599811643,-0.0028518045038842255,Low confidence
sol_research_20260505T055548Z,price_momentum_only,random_forest,30,official_monthly,post-ETF,27,0.7037037037037037,1.6982007113528468,0.9549838447411504,-0.37414764304773196,Low confidence
sol_research_20260505T055548Z,price_momentum_only,random_forest,30,official_monthly,high-rate,36,0.6666666666666666,6.136190728455052,1.1891482138361913,-0.37414764304773196,Low confidence
sol_research_20260505T055548Z,price_momentum_only,random_forest,30,official_monthly,low-rate,0,,,,,Low confidence
sol_research_20260505T055548Z,price_momentum_only,random_forest,30,official_monthly,high-vol,1,1.0,0.18384021198008682,,0.0,Low confidence
sol_research_20260505T055548Z,price_momentum_only,random_forest,30,official_monthly,low-vol,35,0.6571428571428571,5.0229140235957725,1.1298315620347434,-0.37414764304773196,Low confidence
sol_research_20260505T055548Z,price_momentum_only,random_forest,30,official_monthly,BTC-up,23,0.6086956521739131,3.8933630679582594,1.302508769555793,-0.4139702273940641,Low confidence
sol_research_20260505T055548Z,price_momentum_only,random_forest,30,official_monthly,BTC-down,13,0.7692307692307693,0.45569182653528917,1.1925911276976113,-0.15726922817205757,Low confidence
