run_id,asset_id,asset_name,as_of_date,selected_model,selected_signal,strategy_action,risk_label,reliability_label,best_ml_model,best_ml_accuracy,best_ml_tc_adjusted_return,best_baseline_model,best_baseline_accuracy,best_baseline_tc_adjusted_return,selected_model_status,equity_chart_role,equity_chart_model,deployability_decision,caution_reason,why_no_signal
spx_research_20260507T144238Z,spx,S&P 500 / SPX,2026-05-07,no_valid_edge,neutral,cash,Neutral / no edge,Low confidence,logistic_linear,0.6464646464646465,1.9823712114864964,buy_hold_direction,0.6767676767676768,1.988978871295683,no_valid_edge,Benchmark context only,buy_hold_direction,no_valid_edge,No 30d official model beat baselines after transaction costs with sufficient reliability.,No valid 30d edge; signal policy cannot override no_valid_edge.
