run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,n_features,n_samples,directional_accuracy,balanced_accuracy,brier_score,calibration_error,tc_adjusted_return,sharpe,max_drawdown,bootstrap_ci_low,bootstrap_ci_high,permutation_p_value,beats_buy_hold,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,promotion_decision,rejection_reason
spx_research_20260512T110524Z,spx,30,official_monthly,spx_macro_risk,logistic_linear,26,99,0.6767676767676768,0.5408115671641791,0.2288588909101798,0.1048223768353166,1.824740866166819,0.8920374229915067,-0.22869583845820718,0.567929292929293,0.7676767676767676,0.16733067729083664,False,True,True,True,reject,failed_official_model_selection_gates; did_not_improve_current_all_features_reference; failed_bootstrap_or_permutation_stability_check
spx_research_20260512T110524Z,spx,30,official_monthly,spx_rates_liquidity,logistic_linear,17,99,0.6363636363636364,0.49463619402985076,0.23137656728691905,0.11139489360691396,1.0194758224363438,0.6339999924921452,-0.23423124089407887,0.5353535353535354,0.7171717171717171,0.6693227091633466,False,True,True,True,reject,failed_official_model_selection_gates; did_not_improve_current_all_features_reference; failed_bootstrap_or_permutation_stability_check
spx_research_20260512T110524Z,spx,30,official_monthly,spx_price_macro_risk,logistic_linear,30,99,0.6363636363636364,0.5191231343283582,0.22415171544043097,0.07327574531034636,1.4898860941492442,0.7993717193908807,-0.2286958384582073,0.5454545454545454,0.7171717171717171,0.40239043824701193,False,True,True,True,reject,failed_official_model_selection_gates; did_not_improve_current_all_features_reference; failed_bootstrap_or_permutation_stability_check
