run_id,horizon,window_type,feature_group,model_name,n_features,n_samples,directional_accuracy,balanced_accuracy,brier_score,calibration_error,sharpe,max_drawdown,net_return,beats_buy_hold,beats_momentum,reliability_label
spx_research_20260511T075454Z,90,official_quarterly,sol_ecosystem_only,hgb,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,sol_ecosystem_only,random_forest,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,onchain_only,buy_hold_direction,0,32,0.75,0.5,0.24509999999999998,0.24,0.8923525521251858,-0.20437469868266778,1.922999047326325,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,onchain_only,momentum_30d,0,32,0.53125,0.4375,0.25375000000000003,0.21875,0.2634112764796572,-0.1957158618606104,0.23428616260828528,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,onchain_only,momentum_90d,0,32,0.59375,0.4791666666666667,0.24125000000000002,0.20625000000000004,0.5638829661281073,-0.19343975822276638,0.6755853820261211,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,onchain_only,random_permutation,0,32,0.46875,0.3958333333333333,0.25962057088973334,0.2483793696555497,0.7651225033347808,-0.14554041694687858,1.0513204990710738,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,onchain_only,logistic_linear,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,onchain_only,hgb,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,onchain_only,random_forest,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,derivatives_only,buy_hold_direction,0,32,0.75,0.5,0.24509999999999998,0.24,0.8923525521251858,-0.20437469868266778,1.922999047326325,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,derivatives_only,momentum_30d,0,32,0.53125,0.4375,0.25375000000000003,0.21875,0.2634112764796572,-0.1957158618606104,0.23428616260828528,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,derivatives_only,momentum_90d,0,32,0.59375,0.4791666666666667,0.24125000000000002,0.20625000000000004,0.5638829661281073,-0.19343975822276638,0.6755853820261211,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,derivatives_only,random_permutation,0,32,0.46875,0.3958333333333333,0.25962057088973334,0.2483793696555497,0.7651225033347808,-0.14554041694687858,1.0513204990710738,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,derivatives_only,logistic_linear,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,derivatives_only,hgb,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,derivatives_only,random_forest,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,prediction_markets_only,buy_hold_direction,0,32,0.75,0.5,0.24509999999999998,0.24,0.8923525521251858,-0.20437469868266778,1.922999047326325,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,prediction_markets_only,momentum_30d,0,32,0.53125,0.4375,0.25375000000000003,0.21875,0.2634112764796572,-0.1957158618606104,0.23428616260828528,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,prediction_markets_only,momentum_90d,0,32,0.59375,0.4791666666666667,0.24125000000000002,0.20625000000000004,0.5638829661281073,-0.19343975822276638,0.6755853820261211,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,prediction_markets_only,random_permutation,0,32,0.46875,0.3958333333333333,0.25962057088973334,0.2483793696555497,0.7651225033347808,-0.14554041694687858,1.0513204990710738,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,prediction_markets_only,logistic_linear,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,prediction_markets_only,hgb,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,prediction_markets_only,random_forest,0,0,,,,,,,,False,False,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,all_features,buy_hold_direction,0,32,0.75,0.5,0.24509999999999998,0.24,0.8923525521251858,-0.20437469868266778,1.922999047326325,False,True,Low confidence
spx_research_20260511T075454Z,90,official_quarterly,all_features,momentum_30d,0,32,0.53125,0.4375,0.25375000000000003,0.21875,0.2634112764796572,-0.1957158618606104,0.23428616260828528,False,False,Low confidence
