run_id,feature_group,model_name,horizon,window_type,period_slice,n_samples,directional_accuracy,net_return,sharpe,max_drawdown,reliability_label
spx_research_20260511T075454Z,all_features,hgb,30,official_monthly,high-rate,65,0.6,0.5050747091872412,0.5952852576902294,-0.23302415629359385,Low confidence
spx_research_20260511T075454Z,all_features,hgb,30,official_monthly,low-rate,34,0.5882352941176471,0.6169868077180154,1.083876877366116,-0.18195820560528808,Low confidence
spx_research_20260511T075454Z,all_features,hgb,30,official_monthly,high-vol,58,0.5517241379310345,0.9140850625003683,0.8656934435042921,-0.2696138775965353,Low confidence
spx_research_20260511T075454Z,all_features,hgb,30,official_monthly,low-vol,41,0.6585365853658537,0.26743689553543537,0.626687354719718,-0.15877853151524912,Low confidence
spx_research_20260511T075454Z,all_features,hgb,30,official_monthly,BTC-up,54,0.5555555555555556,0.8395246778339127,0.9845128531424441,-0.24185009364924015,Low confidence
spx_research_20260511T075454Z,all_features,hgb,30,official_monthly,BTC-down,45,0.6444444444444445,0.3213254030605739,0.5433447629731025,-0.31192768005567106,Low confidence
spx_research_20260511T075454Z,all_features,random_forest,30,official_monthly,2015-2017,0,,,,,Low confidence
spx_research_20260511T075454Z,all_features,random_forest,30,official_monthly,2018-2020,36,0.6111111111111112,0.38570283130753147,0.7211774553062414,-0.183663729258434,Low confidence
spx_research_20260511T075454Z,all_features,random_forest,30,official_monthly,2021-2023,36,0.6111111111111112,0.35159601239038496,0.7085088976322229,-0.2294672857632848,Low confidence
spx_research_20260511T075454Z,all_features,random_forest,30,official_monthly,2023-2024,24,0.7083333333333334,0.6249716942154109,2.3530616210335147,-0.04031964887987527,Low confidence
spx_research_20260511T075454Z,all_features,random_forest,30,official_monthly,2024-present,27,0.7037037037037037,0.5066718917904098,1.4278227434413417,-0.08369404399244207,Low confidence
spx_research_20260511T075454Z,all_features,random_forest,30,official_monthly,pre-ETF,72,0.6111111111111112,0.8747052476151,0.7205724659832504,-0.2294672857632849,Low confidence
