run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,feature_selection_method,n_features,n_samples,directional_accuracy,balanced_accuracy,brier_score,calibration_error,sharpe,max_drawdown,net_return,beats_buy_hold,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,beats_current_reference,material_worsening,regime_stability_pass,bootstrap_ci_low,bootstrap_ci_high,permutation_p_value,promotion_eligible,reliability_label,window_fingerprint,rejection_reason
spx_research_20260507T094719Z,spx,30,official_monthly,all_features,logistic_linear,all_features_reference,144,99,0.6464646464646465,0.4939365671641791,0.23009007870666826,0.12701514558504823,0.897095473064878,-0.2286956124312589,1.9823710944102415,False,True,True,True,False,False,False,,,,False,Low confidence,,current_all_features_reference
spx_research_20260507T094719Z,spx,30,official_monthly,all_features,random_forest,all_features_reference,144,99,0.6464646464646465,0.5347481343283582,0.2303726641858908,0.09341306258009194,0.9844974661984441,-0.19486188860560383,2.115219448220859,False,True,True,True,False,False,False,,,,False,Low confidence,,current_all_features_reference
spx_research_20260507T094719Z,spx,30,official_monthly,all_features,hgb,all_features_reference,144,99,0.5959595959595959,0.48111007462686567,0.22274063272486044,0.10328598201191606,0.7799714429035781,-0.2696136360536926,1.4332945659886862,False,True,True,True,False,False,False,,,,False,Low confidence,,current_all_features_reference
spx_research_20260507T094719Z,spx,30,official_monthly,price_momentum_only,logistic_linear,nested_train_only_pruned,6,99,0.6565656565656566,0.5911847014925373,0.21126224770676086,0.08764051433199212,0.9680091918185235,-0.2286956124312589,1.8982752408966852,False,True,True,True,False,False,False,0.5656565656565656,0.7452020202020203,0.06772908366533864,False,Low confidence,a747e50980b57c6d,failed_official_model_selection_gates; did_not_improve_current_all_features_reference; failed_regime_stability_check
spx_research_20260507T094719Z,spx,30,official_monthly,spx_macro_risk,logistic_linear,nested_train_only_pruned,26,99,0.6767676767676768,0.5408115671641791,0.2288588909101798,0.1048223768353166,0.8920384934909953,-0.2286956124312589,1.8247449023393556,False,True,True,True,False,False,True,0.567929292929293,0.7676767676767676,0.16733067729083664,False,Low confidence,a747e50980b57c6d,failed_official_model_selection_gates; did_not_improve_current_all_features_reference; failed_bootstrap_or_permutation_stability_check
spx_research_20260507T094719Z,spx,30,official_monthly,spx_rates_liquidity,logistic_linear,nested_train_only_pruned,17,99,0.6363636363636364,0.49463619402985076,0.23137656728691905,0.11139489360691396,0.6340012376513393,-0.2342307622793054,1.0194791963997591,False,True,True,True,False,False,True,0.5353535353535354,0.7171717171717171,0.6693227091633466,False,Low confidence,a747e50980b57c6d,failed_official_model_selection_gates; did_not_improve_current_all_features_reference; failed_bootstrap_or_permutation_stability_check
spx_research_20260507T094719Z,spx,30,official_monthly,spx_cross_asset_risk,logistic_linear,nested_train_only_pruned,10,99,0.6868686868686869,0.5319496268656716,0.21883805995240993,0.04215108358741404,0.9559372572881742,-0.22869561243125902,2.217084395851397,True,True,True,True,True,False,True,0.5881313131313132,0.7755050505050506,0.1952191235059761,False,Medium confidence,a747e50980b57c6d,failed_bootstrap_or_permutation_stability_check
spx_research_20260507T094719Z,spx,30,official_monthly,spx_price_macro_risk,logistic_linear,nested_train_only_pruned,30,99,0.6363636363636364,0.5191231343283582,0.2241734643928483,0.07330010348265098,0.7993734866630731,-0.2286956124312589,1.489891254971992,False,True,True,True,False,False,True,0.5454545454545454,0.7171717171717171,0.40239043824701193,False,Low confidence,a747e50980b57c6d,failed_official_model_selection_gates; did_not_improve_current_all_features_reference; failed_bootstrap_or_permutation_stability_check
