run_id,asset_id,horizon,window_type,candidate_feature_set,model_name,n_samples,official_30d_accuracy,brier_score,calibration_error,net_return,max_drawdown,improvement_vs_all_features_accuracy,improvement_vs_all_features_net_return,beats_baselines,bootstrap_ci_low,bootstrap_ci_high,permutation_p_value,promotion_decision,rejection_reason,reliability_label,report_label
spx_research_20260507T094719Z,spx,30,official_monthly,all_features_official,logistic_linear,99,0.6464646464646465,0.23009007870666826,0.12701514558504823,1.9823710944102415,-0.2286956124312589,0.0,0.0,False,0.5555555555555556,0.7373737373737373,0.7445109780439122,current_official_reference,does not beat baselines after transaction costs,Low confidence,current_all_features
spx_research_20260507T094719Z,spx,30,official_monthly,all_features_official,random_forest,99,0.6464646464646465,0.2303726641858908,0.09341306258009194,2.115219448220859,-0.19486188860560383,0.0,0.0,False,0.5555555555555556,0.7272727272727273,0.2714570858283433,current_official_reference,,Low confidence,current_all_features
spx_research_20260507T094719Z,spx,30,official_monthly,all_features_official,hgb,99,0.5959595959595959,0.22274063272486044,0.10328598201191606,1.4332945659886862,-0.2696136360536926,0.0,0.0,False,0.5050505050505051,0.696969696969697,0.7644710578842315,current_official_reference,does not beat baselines after transaction costs,Low confidence,current_all_features
spx_research_20260507T094719Z,spx,30,official_monthly,all_features_official,logistic_linear,99,0.6464646464646465,0.23009007870666826,0.12701514558504823,1.9823710944102415,-0.2286956124312589,0.0,0.0,False,,,,reject,current_all_features_reference,Low confidence,promising_but_rejected
spx_research_20260507T094719Z,spx,30,official_monthly,all_features_official,random_forest,99,0.6464646464646465,0.2303726641858908,0.09341306258009194,2.115219448220859,-0.19486188860560383,0.0,0.0,False,,,,reject,current_all_features_reference,Low confidence,promising_but_rejected
spx_research_20260507T094719Z,spx,30,official_monthly,all_features_official,hgb,99,0.5959595959595959,0.22274063272486044,0.10328598201191606,1.4332945659886862,-0.2696136360536926,0.0,0.0,False,,,,reject,current_all_features_reference,Low confidence,promising_but_rejected
