run_id,asset_id,source,status,rows,events,markets,first_date,last_date,missing_pct,used_in_model,failure_reason
spx_research_20260507T094719Z,spx,Polymarket Gamma/CLOB APIs,skipped,0,0,0,,,1.0,False,S&P 500 / SPX v1 disables Polymarket diagnostics; not fabricated.
