date,long_cash_signal,buy_hold_same_windows
2018-09-16,1.0,1.0121110181660027
2018-10-16,1.0,0.8666370474373434
2018-11-15,1.0,0.4966506420642255
2018-12-15,1.1449876661062912,0.5686588595273085
2019-01-14,1.1449876661062912,0.5573070651227207
2019-02-13,1.1449876661062912,0.6077645585941905
2019-03-15,1.4938426906808309,0.79293836116005
2019-04-14,2.3109601373746673,1.226667945338287
2019-05-14,2.3109601373746673,1.2629578446691196
2019-06-13,3.1985879194084483,1.7480533910333906
2019-07-13,3.195846890555353,1.7465553972616703
2019-08-12,2.8577365808545103,1.5617754605184544
2019-09-11,2.336462919880717,1.2768953153792357
2019-10-11,2.542480151013948,1.3894853484086722
2019-11-10,2.542480151013948,1.1167590019918059
2019-12-10,2.542480151013948,1.208969381933344
2020-01-09,3.183353555544645,1.5137097447888825
2020-02-08,2.5568633923085624,1.21580872670904
2020-03-09,2.5568633923085624,1.1253484536252398
2020-04-08,3.431417230397988,1.5102645239426888
2020-05-08,3.431417230397988,1.4974041342799997
2020-06-07,3.431417230397988,1.4196749352016924
2020-07-07,4.368796572113894,1.8074954381766644
2020-08-06,4.368796572113894,1.5604244640349259
2020-09-05,4.368796572113894,1.6561364812130797
2020-10-05,5.7208696958747645,2.168684407985654
2020-11-04,7.5690632505322135,2.869303152687252
2020-12-04,13.269107958612018,5.030093161966362
2021-01-03,14.373422071098538,5.448719861154244
2021-02-02,19.655997794100035,7.451254478004164
2021-03-04,23.316200874435538,8.838775217396028
2021-04-03,23.152837533461962,8.776846953121577
2021-05-03,23.152837533461962,5.765557906030374
2021-06-02,23.152837533461962,5.201183020989071
2021-07-02,23.152837533461962,6.133771578051852
2021-08-01,27.318212230062972,7.237284565996501
2021-08-31,25.363005416672337,6.719300886291754
2021-09-30,35.84504949813164,9.49625917375087
2021-10-30,33.48066470381593,8.869873909742017
2021-11-29,33.48066470381593,7.126504053101834
2021-12-29,33.48066470381593,5.797650365976047
2022-01-28,33.414608780833674,5.786211849165198
2022-02-27,33.414608780833674,7.283169896873385
2022-03-29,33.414608780833674,6.102919829162478
2022-04-28,33.414608780833674,4.421375443586045
2022-05-28,33.414608780833674,3.181664148657563
2022-06-27,33.414608780833674,3.518477042162823
2022-07-27,33.414608780833674,3.108709439481059
2022-08-26,33.414608780833674,2.8850050403886662
2022-09-25,33.414608780833674,3.0835203078401925
2022-10-25,33.414608780833674,2.5477989553602503
2022-11-24,33.414608780833674,2.5851296734105356
2022-12-24,45.48647708803438,3.519072823220777
2023-01-23,47.97438647101501,3.7115505629089585
2023-02-22,54.52817427223067,4.218586016452159
2023-03-24,54.52817427223067,4.233638478825311
2023-04-23,53.805532969757465,4.1775316667896645
2023-05-23,53.805532969757465,4.589758214934461
2023-06-22,53.55284340252482,4.568203107996181
2023-07-22,46.991511545279344,4.00850366575424
2023-08-21,46.991511545279344,4.1631514060830055
2023-09-20,51.40963619611706,4.554569371743929
2023-10-20,64.75194763526828,5.736613975156558
2023-11-19,73.2107991205774,6.48601484133171
2023-12-19,71.46417309731474,6.331274796895374
2024-01-18,89.47816520547725,7.927200829238523
2024-02-17,116.99136108932258,10.364696376052326
2024-03-18,116.99136108932258,9.402331952392956
2024-04-17,128.01752085199905,10.288479555801464
2024-05-17,128.01752085199905,10.2251349629154
2024-06-16,128.01752085199905,9.988545150157128
2024-07-16,113.1954498594789,8.832055598240375
2024-08-15,118.00373787833583,9.207221447818394
2024-09-14,129.88374125940356,10.13415667798116
2024-10-14,178.1392947321756,13.89928797720268
2024-11-13,199.52583122915794,15.567968826385485
2024-12-13,199.52583122915794,14.498362014162533
2025-01-12,202.18437305044642,14.691542523760623
2025-02-11,202.18437305044642,12.438923113750198
2025-03-13,212.71027528627187,13.08650475737018
2025-04-12,256.4205977019996,15.775680639775345
2025-05-12,271.0698262973671,16.676940343600535
2025-06-11,293.09319945535776,18.03187713364278
2025-07-11,293.09319945535776,18.306499834983924
2025-08-10,293.09319945535776,17.11331340653478
2025-09-09,319.8323739413734,18.674577448353336
2025-10-09,268.7890789879373,15.694228857995144
2025-11-08,238.19507639430975,13.907886644262437
2025-12-08,239.95013594255857,14.010362184985068
2026-01-07,239.95013594255857,10.826061075799874
2026-02-06,239.95013594255857,10.122442447602243
2026-03-08,261.6680117405573,11.038624249233072
