date,long_cash_signal,buy_hold_same_windows
2021-05-03,1.0,0.6569053712369671
2021-06-02,1.0,0.5926026793869541
2021-07-02,1.0,0.698858213070505
2021-08-01,1.1799077409229406,0.8245882154094626
2021-08-31,1.0954599141472876,0.7655711580913421
2021-09-30,1.5481925032439794,1.0819670463062392
2021-10-30,1.446071767895729,1.010599131683315
2021-11-29,1.446071767895729,0.8119663121808471
2021-12-29,1.446071767895729,0.6605618620151569
2022-01-28,1.4432187299954375,0.659258601644782
2022-02-27,1.4432187299954375,0.8298162125617387
2022-03-29,1.4432187299954375,0.6953430841119895
2022-04-28,1.4432187299954375,0.5037544196909499
2022-05-28,1.4432187299954375,0.36250650896059766
2022-06-27,1.4432187299954375,0.40088166752314597
2022-07-27,1.4432187299954375,0.35419433152761226
2022-08-26,1.4432187299954375,0.3287063174050885
2022-09-25,1.4432187299954375,0.35132437927990817
2022-10-25,1.4432187299954375,0.2902863601209427
2022-11-24,1.4643649791455133,0.29453967777017076
2022-12-24,1.9934036788911487,0.40094954851288367
2023-01-23,2.1024340552639544,0.4228797178226863
2023-02-22,2.3896478724239545,0.4806493765909604
2023-03-24,2.3981744461490044,0.4823643959428472
2023-04-23,2.3663923458228315,0.4759718027558723
2023-05-23,2.5999009882658592,0.5229393014882255
2023-06-22,2.587690945556276,0.5204833959616272
2023-07-22,2.2706452396884234,0.45671340598329246
2023-08-21,2.3582465454839143,0.4743333714623263
2023-09-20,2.579968019272132,0.5189300207774555
2023-10-20,3.249545541370582,0.6536076116852272
2023-11-19,3.6740489599246007,0.7389914482928166
2023-12-19,3.58639536781483,0.7213609660407247
2024-01-18,4.490418951276603,0.9031946063978168
2024-02-17,5.871155535708063,1.1809134227145217
2024-03-18,5.871155535708063,1.0712653419402414
2024-04-17,6.424498093017174,1.1722295729609657
2024-05-17,6.384943442206793,1.1650123350138535
2024-06-16,6.384943442206793,1.138056206688735
2024-07-16,6.384943442206793,1.0062902595218615
2024-08-15,6.656161473429372,1.0490352055807177
2024-09-14,7.326269236378388,1.154646621059837
2024-10-14,10.048189420259652,1.5836311207704545
2024-11-13,11.25452612484839,1.7737541636006955
2024-12-13,10.481277029495857,1.651887299801443
2025-01-12,10.620932697896114,1.6738975399970275
2025-02-11,10.620932697896114,1.4172427957543634
2025-03-13,10.620932697896114,1.4910257438995016
2025-04-12,12.803452521896109,1.7974200443548296
2025-05-12,13.534909762398938,1.9001060896554882
2025-06-11,14.634568741152405,2.054482347698856
2025-07-11,14.85745096083876,2.0857717962682503
2025-08-10,14.85745096083876,1.9498247489035045
2025-09-09,16.212910502027462,2.127709136105138
2025-10-09,16.212910502027462,1.7881397433292738
2025-11-08,16.212910502027462,1.5846108196424622
2025-12-08,16.212910502027462,1.5962864864587991
2026-01-07,16.212910502027462,1.2334795324133419
2026-02-06,16.212910502027462,1.1533119469517563
2026-03-08,16.212910502027462,1.2576981583696254
