run_id,generated_at,horizon,window_type,is_official,model,rank,test_start,test_end,sample_count,directional_accuracy,balanced_accuracy,brier_score,calibration_error,mae,rmse,sharpe,max_drawdown,num_trades,turnover,tc_adjusted_return,beats_buy_hold_direction,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,useful_model,reliability_label,selection_eligible,notes
btc_research_20260504T051147Z,2026-05-04T05:11:47+00:00,30,sensitivity_weekly,False,momentum_90d,4,2017-12-31,2026-03-29,431,0.4988399071925754,0.4967243698208166,0.2602320185614849,0.038051044083526775,0.323593682165366,0.4187470884442323,1.3548694876239142,-0.9484030221890991,46,0.10672853828306264,2551.4283012829615,False,False,False,True,False,Low confidence,False,baseline
btc_research_20260504T051147Z,2026-05-04T05:11:47+00:00,30,sensitivity_weekly,False,random_forest,5,2017-12-31,2026-03-29,431,0.4965197215777262,0.48214673087769533,0.26673746350222305,0.12982096787616434,0.16014113175470593,0.21344456312697793,0.9044618830548313,-0.9707872561069513,58,0.1345707656612529,27.25149016756113,False,False,False,True,False,Low confidence,False,does not beat baselines after transaction costs
btc_research_20260504T051147Z,2026-05-04T05:11:47+00:00,30,sensitivity_weekly,False,logistic_linear,6,2017-12-31,2026-03-29,431,0.4895591647331787,0.48175625840600456,0.2615911213772352,0.09052400805998263,0.1607234268541618,0.21392751797445703,0.9147944282570089,-0.9938175084186235,37,0.08584686774941995,28.84169682065728,False,False,False,True,False,Low confidence,False,does not beat baselines after transaction costs
btc_research_20260504T051147Z,2026-05-04T05:11:47+00:00,30,sensitivity_weekly,False,random_permutation,7,2017-12-31,2026-03-29,431,0.4802784222737819,0.47722243915137313,0.2609243975780825,0.08154794014537768,0.15067806859382116,0.19717178582752581,0.742289509545494,-0.9725709095932444,226,0.5243619489559165,7.635044874904512,False,False,False,False,False,Low confidence,False,baseline
btc_research_20260504T051147Z,2026-05-04T05:11:47+00:00,90,official_quarterly,True,random_forest,1,2017-12-31,2025-12-31,33,0.6363636363636364,0.6341911764705883,0.22756866567698278,0.15874895834081512,0.3327675904477159,0.4239952027712762,0.5882691471032846,-0.3929342852965618,8,0.24242424242424243,9.288414663896083,True,True,True,True,False,Low confidence,False,weak probability calibration
btc_research_20260504T051147Z,2026-05-04T05:11:47+00:00,90,official_quarterly,True,random_permutation,2,2017-12-31,2025-12-31,33,0.6060606060606061,0.6029411764705883,0.23119374447357152,0.134056790592508,0.3062285929546212,0.41321414399715234,0.5871564088618946,-0.573125005137548,19,0.5757575757575758,7.794775704648345,True,True,True,False,False,Low confidence,False,baseline
btc_research_20260504T051147Z,2026-05-04T05:11:47+00:00,90,official_quarterly,True,hgb,3,2017-12-31,2025-12-31,33,0.5454545454545454,0.5441176470588236,0.2736443836536892,0.14338159209373336,0.3507595528504064,0.4609618972841307,0.4075680683973989,-0.3943355442606493,9,0.2727272727272727,1.5595454364741945,True,True,True,False,False,Low confidence,False,does not beat baselines after transaction costs
btc_research_20260504T051147Z,2026-05-04T05:11:47+00:00,90,official_quarterly,True,momentum_90d,4,2017-12-31,2025-12-31,33,0.5151515151515151,0.5147058823529411,0.25696969696969696,0.0121212121212122,0.49635527432043947,0.636756673829503,0.49576977977226244,-0.4779958525784693,18,0.5454545454545454,4.058802786446998,False,True,False,False,False,Low confidence,False,baseline
btc_research_20260504T051147Z,2026-05-04T05:11:47+00:00,90,official_quarterly,True,logistic_linear,5,2017-12-31,2025-12-31,33,0.5151515151515151,0.5091911764705883,0.2686972071055272,0.16552517485725857,0.33099740442794173,0.4194089481197704,0.5826140849707931,-0.45367603417315006,11,0.3333333333333333,6.621708946780728,False,True,False,False,False,Low confidence,False,does not beat baselines after transaction costs; weak probability calibration
btc_research_20260504T051147Z,2026-05-04T05:11:47+00:00,90,official_quarterly,True,buy_hold_direction,6,2017-12-31,2025-12-31,33,0.5151515151515151,0.5,0.47525151515151515,0.47484848484848496,0.35188895523194663,0.4411866535408221,0.5464887854602152,-0.726084179592577,1,0.030303030303030304,3.8526119017931535,False,True,False,False,False,Low confidence,False,baseline
btc_research_20260504T051147Z,2026-05-04T05:11:47+00:00,90,official_quarterly,True,momentum_30d,7,2017-12-31,2025-12-31,33,0.45454545454545453,0.45588235294117646,0.26909090909090905,0.024242424242424232,0.36370316293192656,0.45342416966778265,0.3143627144259777,-0.7456886227216784,13,0.3939393939393939,0.14324233448711787,False,False,False,False,False,Low confidence,False,baseline
btc_research_20260504T051147Z,2026-05-04T05:11:47+00:00,90,sensitivity_overlapping_monthly,False,random_forest,1,2017-12-31,2026-01-31,98,0.6326530612244898,0.6285115303983229,0.25366659925340207,0.18497278627050037,0.29765646007447594,0.3797838498336323,1.1888164131874217,-0.6761677816581871,14,0.14285714285714285,2862.9530784824587,True,True,True,True,False,Low confidence,False,weak probability calibration
