date,long_cash_signal,buy_hold_same_windows
2025-02-23,1.0,0.978960342810902
2025-03-02,0.8551983957942235,0.8372053147180466
2025-03-09,0.8551983957942235,0.8577575930397819
2025-03-16,0.8551983957942235,0.8938492722019902
2025-03-23,0.8551983957942235,0.8552110668598438
2025-03-30,0.8551983957942235,0.8124161024264911
2025-04-06,0.8551983957942235,0.8692382623734263
2025-04-13,0.8551983957942235,0.8847079565127562
2025-04-20,0.8551983957942235,0.9738342629453621
2025-04-27,0.8603168500722459,0.9796627656340609
2025-05-04,0.9496212458833833,1.0813557539514125
2025-05-11,0.9496212458833833,1.1056577496729305
2025-05-18,0.9727215291444199,1.1325537435419868
2025-05-25,0.9727215291444199,1.097411422583121
2025-06-01,0.9727215291444199,1.0988816740514655
2025-06-08,0.9704999039055627,1.096371908215669
2025-06-15,0.9285280099845082,1.0489563389358911
2025-06-22,0.9965529996240708,1.1258040412358552
2025-06-29,1.004336158505364,1.134596661122049
2025-07-06,1.0952151983379403,1.2372625407548872
2025-07-13,1.078524132515666,1.2184066752240639
2025-07-20,1.098271226020362,1.2407149294550335
2025-07-27,1.050176358245189,1.1863822481782533
2025-08-03,1.0969680468596226,1.2392427304187872
2025-08-10,1.0969680468596226,1.2199883438061094
2025-08-17,1.0969680468596226,1.178495977704243
2025-08-24,1.0969680468596226,1.1242578346193506
2025-08-31,1.0969680468596226,1.154701242272416
2025-09-07,1.1388074555532015,1.1987426501627603
2025-09-14,1.1388074555532015,1.1976877175494212
2025-09-21,1.1388074555532015,1.164621098230294
2025-09-28,1.1388074555532015,1.2829380392632939
2025-10-05,1.0618775488980547,1.1962716733876697
2025-10-12,1.0618775488980547,1.1287242570069032
2025-10-19,1.1186104612544798,1.1890285872131456
2025-10-26,1.0811566191008781,1.149216972210316
2025-11-02,1.023307269991054,1.0877259239627295
2025-11-09,0.9202866638640926,0.9782200235623257
2025-11-16,0.8482477120433823,0.9016461168498544
2025-11-23,0.8833219498750853,0.938928328040547
2025-11-30,0.8834326469000051,0.9390459936012656
2025-12-07,0.8834326469000051,0.9158781315877499
2025-12-14,0.8834326469000051,0.920516670288602
2025-12-21,0.8834326469000051,0.9123533582805962
2025-12-28,0.9194158910611331,0.9495145768154051
2026-01-04,0.9135217234605423,0.9434274533391133
2026-01-11,0.9417535699057972,0.9725835186092547
2026-01-18,0.870723475697766,0.8992281301514184
2026-01-25,0.7741912767184058,0.7995357809609331
2026-02-01,0.7067064679043257,0.7298417390093467
2026-02-08,0.7067064679043257,0.7145048852306349
2026-02-15,0.7067064679043257,0.7027800395713337
2026-02-22,0.7067064679043257,0.6828235547301473
2026-03-01,0.7067064679043257,0.6852300183184991
2026-03-08,0.7067064679043257,0.7560709343181101
2026-03-15,0.7067064679043257,0.7047101605104314
2026-03-22,0.7067064679043257,0.6850756735623011
2026-03-29,0.7067064679043257,0.7165169663189229
2026-04-05,0.7067064679043257,0.7349176690014219
2026-04-12,0.7067064679043257,0.7671480513528212
