run_id,generated_at,as_of_date,asset_id,horizon,selected_model,selected_feature_set,strategy_action,risk_label,probability_up,expected_return,long_threshold,expected_return_threshold,risk_off_threshold,active_signal_count,active_coverage,risk_off_bucket_count,risk_off_bucket_avg_return,signal_policy_promoted,asset_feature_set_promoted,reliability_label,reason
btc_research_20260506T125607Z,2026-05-06T12:56:07+00:00,2026-05-06,btc,30,no_valid_edge,none,cash,Neutral / no edge,0.5,0.0,,,,0,,0,,False,False,Low confidence,No valid 30d edge; signal policy cannot override no_valid_edge.
