run_id,horizon,window_type,model,regime_name,regime_value,sample_count,directional_accuracy,balanced_accuracy,brier_score,calibration_error,sharpe,max_drawdown,tc_adjusted_return,beats_baselines,stable_regime_result
btc_research_20260506T125607Z,30,official_monthly,buy_hold_direction,trend,above_200d_sma,55,0.5272727272727272,0.5,0.4633727272727273,0.4627272727272731,0.8318450922903503,-0.5665353183595743,4.053524666691979,True,True
btc_research_20260506T125607Z,30,official_monthly,buy_hold_direction,trend,below_200d_sma,45,0.4888888888888889,0.5,0.5009888888888889,0.5011111111111113,0.5745575616314234,-0.6326979205911218,0.8591752286001961,False,False
btc_research_20260506T125607Z,30,official_monthly,buy_hold_direction,volatility,high_vol,34,0.4411764705882353,0.5,0.5477470588235294,0.5488235294117648,0.28883974512337096,-0.44379800467619757,-0.09848902114232783,False,False
btc_research_20260506T125607Z,30,official_monthly,buy_hold_direction,volatility,low_vol,66,0.5454545454545454,0.5,0.4455545454545455,0.4445454545454547,0.9533759498874593,-0.6474157715645641,9.418099058553718,True,True
btc_research_20260506T125607Z,30,official_monthly,momentum_30d,trend,above_200d_sma,55,0.509090909090909,0.5006631299734747,0.2581818181818182,0.003636363636363771,0.8975098348653499,-0.33040867055236234,4.408457593273042,False,False
btc_research_20260506T125607Z,30,official_monthly,momentum_30d,trend,below_200d_sma,45,0.5333333333333333,0.5286561264822134,0.25333333333333335,0.031111111111111145,0.24577816975968228,-0.41426371100517667,0.12153748150833077,True,True
btc_research_20260506T125607Z,30,official_monthly,momentum_30d,volatility,high_vol,34,0.5,0.4964912280701754,0.26,0.05294117647058816,0.24492563805440767,-0.2672912570771846,0.042674459845710944,False,False
btc_research_20260506T125607Z,30,official_monthly,momentum_30d,volatility,low_vol,66,0.5303030303030303,0.5305555555555556,0.2539393939393939,0.045454545454545414,0.8814301701425388,-0.35025749386750293,4.803919065780067,True,True
btc_research_20260506T125607Z,30,official_monthly,momentum_90d,trend,above_200d_sma,55,0.5272727272727272,0.5059681697612732,0.2545454545454545,0.05090909090909102,0.8762828001326131,-0.5665353183595743,4.73996873178212,True,True
btc_research_20260506T125607Z,30,official_monthly,momentum_90d,trend,below_200d_sma,45,0.5777777777777777,0.5691699604743083,0.24444444444444444,0.06666666666666682,0.5756316144892656,-0.25102250444689245,0.6415635344190695,True,True
btc_research_20260506T125607Z,30,official_monthly,momentum_90d,volatility,high_vol,34,0.35294117647058826,0.343859649122807,0.28941176470588237,0.04705882352941171,-0.3657449016519304,-0.5678668695258806,-0.6198610869998783,False,False
btc_research_20260506T125607Z,30,official_monthly,momentum_90d,volatility,low_vol,66,0.6515151515151515,0.6444444444444444,0.2296969696969697,0.027272727272727337,1.3384938403080056,-0.3153800456615813,23.694600954898384,True,True
btc_research_20260506T125607Z,30,official_monthly,random_permutation,trend,above_200d_sma,55,0.4,0.3952254641909815,0.28538813772646837,0.15141646279609977,0.16737785345179448,-0.5418989816114024,-0.21719694381900834,False,False
btc_research_20260506T125607Z,30,official_monthly,random_permutation,trend,below_200d_sma,45,0.5111111111111111,0.5128458498023716,0.25503336081138195,0.055163942112347285,0.653827890008958,-0.5489888082102234,1.1932613305920037,True,True
btc_research_20260506T125607Z,30,official_monthly,random_permutation,volatility,high_vol,34,0.4117647058823529,0.43157894736842106,0.2815228222752338,0.173296256949439,-0.12895106476504858,-0.5562531307422096,-0.5337285612147051,False,False
btc_research_20260506T125607Z,30,official_monthly,random_permutation,volatility,low_vol,66,0.4696969696969697,0.4666666666666667,0.2666829220319697,0.14834170442524164,0.7080311390820373,-0.48144698501547,2.6837242948407645,False,False
btc_research_20260506T125607Z,30,official_monthly,logistic_linear,trend,above_200d_sma,55,0.4727272727272727,0.47015915119363394,0.28310535552135213,0.21585716260716784,0.6649928194056934,-0.5669687830412147,1.9606700212459285,False,False
btc_research_20260506T125607Z,30,official_monthly,logistic_linear,trend,below_200d_sma,45,0.5333333333333333,0.5375494071146245,0.26195758240400585,0.09237832117250261,0.6825918030494694,-0.5731004763508479,1.3660787546025182,True,True
btc_research_20260506T125607Z,30,official_monthly,logistic_linear,volatility,high_vol,34,0.4117647058823529,0.45964912280701753,0.3295287290706785,0.2564010568853017,0.11388167547754714,-0.4437980046761977,-0.33568970592354763,False,False
btc_research_20260506T125607Z,30,official_monthly,logistic_linear,volatility,low_vol,66,0.5454545454545454,0.55,0.24477134808259943,0.08427967278537728,1.0326027564090543,-0.5902064061071222,9.558089920735704,True,True
btc_research_20260506T125607Z,30,official_monthly,hgb,trend,above_200d_sma,55,0.4909090909090909,0.48143236074270557,0.28781236279786626,0.1356362453247006,0.4846193905810686,-0.5999457374270398,0.7610342694386085,False,False
btc_research_20260506T125607Z,30,official_monthly,hgb,trend,below_200d_sma,45,0.6222222222222222,0.6264822134387352,0.21440187454330914,0.13506789296306437,1.2024661538230197,-0.31915074374139707,6.019223062487287,True,True
btc_research_20260506T125607Z,30,official_monthly,hgb,volatility,high_vol,34,0.4411764705882353,0.48596491228070177,0.3073420633706534,0.2095753152067615,0.17532339121444382,-0.4437980046761977,-0.26275249561889424,False,False
btc_research_20260506T125607Z,30,official_monthly,hgb,volatility,low_vol,66,0.6060606060606061,0.6,0.2276990023292324,0.07606803154552118,1.2544264363105182,-0.25027277722411667,15.796881851430793,True,True
btc_research_20260506T125607Z,30,official_monthly,random_forest,trend,above_200d_sma,55,0.43636363636363634,0.42572944297082227,0.2659214316329036,0.11910266106163454,0.44505688064467436,-0.6344074393614261,0.5867709089305755,False,False
btc_research_20260506T125607Z,30,official_monthly,random_forest,trend,below_200d_sma,45,0.4888888888888889,0.4940711462450593,0.24197872353897495,0.11433937012859471,0.5518181954612863,-0.5735273758744972,0.8107585155510799,False,False
btc_research_20260506T125607Z,30,official_monthly,random_forest,volatility,high_vol,34,0.47058823529411764,0.5052631578947369,0.25339689162780754,0.17331998242634605,0.24596546180744236,-0.48622814016626315,-0.14058343069855184,False,False
btc_research_20260506T125607Z,30,official_monthly,random_forest,volatility,low_vol,66,0.45454545454545453,0.4388888888888889,0.2560488936926987,0.05368774857674462,0.6648151588659036,-0.6183623105740992,2.331872444864214,False,False
btc_research_20260506T125607Z,30,sensitivity_weekly,buy_hold_direction,trend,above_200d_sma,109,0.5045871559633027,0.5,0.48560458715596333,0.48541284403669716,1.5943381211973993,-0.6635009486091632,10.03066792238842,False,False
btc_research_20260506T125607Z,30,sensitivity_weekly,buy_hold_direction,trend,below_200d_sma,47,0.723404255319149,0.5,0.271163829787234,0.26659574468085134,2.825293019977452,-0.7276692960691094,7.443935202511998,True,True
btc_research_20260506T125607Z,30,sensitivity_weekly,buy_hold_direction,volatility,low_vol,154,0.577922077922078,0.5,0.4137363636363637,0.41207792207792193,2.027650067584939,-0.9073676103860688,104.075518235051,True,True
btc_research_20260506T125607Z,30,sensitivity_weekly,momentum_30d,trend,above_200d_sma,109,0.4954128440366973,0.49444444444444446,0.2609174311926606,0.016513761467889854,1.1568542006670337,-0.6138736045136195,2.8514249108923004,False,False
btc_research_20260506T125607Z,30,sensitivity_weekly,momentum_30d,trend,below_200d_sma,47,0.40425531914893614,0.4457013574660633,0.2791489361702127,0.24680851063829795,2.038526366766178,-0.5528637666154963,2.7082165589790397,False,False
btc_research_20260506T125607Z,30,sensitivity_weekly,momentum_30d,volatility,low_vol,154,0.474025974025974,0.46819360414866035,0.2651948051948052,0.07142857142857151,1.506039366857248,-0.7699951585238041,15.218107519960764,False,False
btc_research_20260506T125607Z,30,sensitivity_weekly,momentum_90d,trend,above_200d_sma,109,0.5229357798165137,0.5196969696969697,0.2554128440366973,0.06605504587155953,1.9141933820170542,-0.5110752456654362,18.139272857415982,False,False
btc_research_20260506T125607Z,30,sensitivity_weekly,momentum_90d,trend,below_200d_sma,47,0.3404255319148936,0.5441176470588235,0.2919148936170212,0.3106382978723407,1.7573642536906937,-0.0010000000000000009,0.231631968573915,False,False
btc_research_20260506T125607Z,30,sensitivity_weekly,momentum_90d,volatility,low_vol,154,0.474025974025974,0.4557476231633535,0.2651948051948052,0.05584415584415581,1.7378979705564057,-0.511075245665436,25.52232112735903,False,False
btc_research_20260506T125607Z,30,sensitivity_weekly,random_permutation,trend,above_200d_sma,109,0.5412844036697247,0.541077441077441,0.24527030745820183,0.03665940282305031,1.3922607064504233,-0.35339327322225866,3.898733173375164,False,False
btc_research_20260506T125607Z,30,sensitivity_weekly,random_permutation,trend,below_200d_sma,47,0.5957446808510638,0.5542986425339367,0.24230757027500488,0.21125361486217725,2.119229038497471,-0.49327278131564467,2.5099097342655847,True,True
btc_research_20260506T125607Z,30,sensitivity_weekly,random_permutation,volatility,low_vol,154,0.551948051948052,0.5439066551426102,0.24521662261169547,0.07481512151540438,1.6421149181297112,-0.5809892481192364,16.225164569408324,False,False
btc_research_20260506T125607Z,30,sensitivity_weekly,logistic_linear,trend,above_200d_sma,109,0.5871559633027523,0.5905723905723905,0.25329474008345926,0.1353502977965413,2.0203109695689934,-0.08063052200729726,5.502331473966092,True,True
btc_research_20260506T125607Z,30,sensitivity_weekly,logistic_linear,trend,below_200d_sma,47,0.6382978723404256,0.6312217194570136,0.22316627284232876,0.18867044691682827,2.712344550983305,-0.5293342833057155,5.1844248477113535,True,True
btc_research_20260506T125607Z,30,sensitivity_weekly,logistic_linear,volatility,low_vol,154,0.5974025974025974,0.6371650821089023,0.24702087663891942,0.15556076493881993,2.2321062606968556,-0.5293342833057153,39.28423410135639,True,True
btc_research_20260506T125607Z,30,sensitivity_weekly,hgb,trend,above_200d_sma,109,0.5137614678899083,0.5121212121212121,0.24819405185440654,0.08988878597875812,1.5906988838676397,-0.562065111130305,6.28162143792228,False,False
btc_research_20260506T125607Z,30,sensitivity_weekly,hgb,trend,below_200d_sma,47,0.6170212765957447,0.5452488687782806,0.2170813375355337,0.21329438824156244,2.2181212334484943,-0.6146113955318397,3.1808400421548324,True,True
btc_research_20260506T125607Z,30,sensitivity_weekly,hgb,volatility,low_vol,154,0.551948051948052,0.52523768366465,0.23777178126326604,0.07330817547278358,1.867150534345881,-0.7684638628868408,33.30816008400776,False,False
btc_research_20260506T125607Z,30,sensitivity_weekly,random_forest,trend,above_200d_sma,109,0.5321100917431193,0.5304713804713805,0.25018557065467417,0.06457697569385554,1.5174874150386481,-0.5578064651593715,6.747672749046254,False,False
btc_research_20260506T125607Z,30,sensitivity_weekly,random_forest,trend,below_200d_sma,47,0.5531914893617021,0.4536199095022625,0.23047370709577467,0.17515167814255805,2.2447075181654323,-0.5269575082653848,2.809855348712923,False,False
btc_research_20260506T125607Z,30,sensitivity_weekly,random_forest,volatility,low_vol,154,0.5454545454545454,0.5175453759723423,0.24340107846980683,0.03856873727392786,1.794153333950973,-0.6661574923530319,32.33373701490727,False,False
btc_research_20260506T125607Z,90,official_quarterly,buy_hold_direction,trend,above_200d_sma,14,0.5,0.5,0.4901,0.4900000000000001,0.4552288400824859,-0.42080386954661,0.3890385960006275,False,False
btc_research_20260506T125607Z,90,official_quarterly,buy_hold_direction,trend,below_200d_sma,19,0.5263157894736842,0.5,0.46431052631578945,0.46368421052631564,0.6033057752042084,-0.6384800814227788,2.489601502308089,True,True
btc_research_20260506T125607Z,90,official_quarterly,buy_hold_direction,volatility,high_vol,10,0.4,0.5,0.5881000000000001,0.59,-0.4580803416825273,-0.40724620191044547,-0.6539563376603077,False,False
btc_research_20260506T125607Z,90,official_quarterly,buy_hold_direction,volatility,low_vol,23,0.5652173913043478,0.5,0.4261869565217391,0.42478260869565176,0.7907820584158418,-0.6277985956616019,12.998283867713312,True,True
btc_research_20260506T125607Z,90,official_quarterly,momentum_30d,trend,above_200d_sma,14,0.35714285714285715,0.3571428571428571,0.2885714285714286,0.042857142857142816,0.059613501305076755,-0.42080386954661,-0.49870026623654984,False,False
btc_research_20260506T125607Z,90,official_quarterly,momentum_30d,trend,below_200d_sma,19,0.5263157894736842,0.5388888888888889,0.2547368421052632,0.0736842105263158,0.46533408029460216,-0.5605125349937994,1.2821269497305678,True,True
btc_research_20260506T125607Z,90,official_quarterly,momentum_30d,volatility,high_vol,10,0.3,0.25,0.3,0.06000000000000005,-1.1790477986864332,-0.5364896514003108,-0.7688108135713966,False,False
btc_research_20260506T125607Z,90,official_quarterly,momentum_30d,volatility,low_vol,23,0.5217391304347826,0.5192307692307692,0.25565217391304357,0.06086956521739128,0.5955727614888585,-0.5835173694065076,3.920631349719442,True,True
btc_research_20260506T125607Z,90,official_quarterly,momentum_90d,trend,above_200d_sma,14,0.42857142857142855,0.42857142857142855,0.2742857142857143,0.08571428571428563,0.44135957792161556,-0.4255406248699347,0.31892732296066395,False,False
btc_research_20260506T125607Z,90,official_quarterly,momentum_90d,trend,below_200d_sma,19,0.5789473684210527,0.5944444444444444,0.24421052631578952,0.0842105263157894,0.5394994687213358,-0.1467713160105708,2.8594890072502235,True,True
btc_research_20260506T125607Z,90,official_quarterly,momentum_90d,volatility,high_vol,10,0.3,0.25,0.3,0.06000000000000005,-1.1790477986864332,-0.5364896514003108,-0.7688108135713966,False,False
btc_research_20260506T125607Z,90,official_quarterly,momentum_90d,volatility,low_vol,23,0.6086956521739131,0.5961538461538461,0.23826086956521744,0.04347826086956519,0.8161005219897425,-0.2952690675164713,20.815970822648392,True,True
btc_research_20260506T125607Z,90,official_quarterly,random_permutation,trend,above_200d_sma,14,0.5714285714285714,0.5714285714285714,0.25151390401619544,0.21057403736080166,0.515536906161788,-0.3732417115271178,1.0073471190764658,True,True
btc_research_20260506T125607Z,90,official_quarterly,random_permutation,trend,below_200d_sma,19,0.631578947368421,0.6277777777777778,0.21622099533690128,0.09117899339629681,0.6249326275258513,-0.573125005137548,3.3672098490927658,True,True
btc_research_20260506T125607Z,90,official_quarterly,random_permutation,volatility,high_vol,10,0.6,0.5833333333333333,0.21855351840386242,0.08072926991491557,-0.3762803156238342,-0.028698133958316108,-0.41430447977620855,True,True
btc_research_20260506T125607Z,90,official_quarterly,random_permutation,volatility,low_vol,23,0.6086956521739131,0.5846153846153846,0.23668949493866245,0.22744203429138785,0.7824534233661502,-0.5605125349937994,14.090845667164231,True,True
btc_research_20260506T125607Z,90,official_quarterly,logistic_linear,trend,above_200d_sma,14,0.7142857142857143,0.7142857142857143,0.22102182160583975,0.12787556808439482,0.6871718554159925,-0.23638402937945935,2.4707211411808876,True,True
btc_research_20260506T125607Z,90,official_quarterly,logistic_linear,trend,below_200d_sma,19,0.47368421052631576,0.4611111111111111,0.3078995060631848,0.2356417728328432,0.36502953122799264,-0.5780552757794195,0.2993800424849631,False,False
btc_research_20260506T125607Z,90,official_quarterly,logistic_linear,volatility,high_vol,10,0.4,0.4583333333333333,0.3898118503741664,0.2933545571338088,-0.28653482983339484,-0.3710494626221662,-0.491202517299659,False,False
btc_research_20260506T125607Z,90,official_quarterly,logistic_linear,volatility,low_vol,23,0.6521739130434783,0.6230769230769231,0.21940337451915665,0.14473553377234272,0.7539469599215248,-0.5883276115410372,7.848704546409936,True,True
btc_research_20260506T125607Z,90,official_quarterly,hgb,trend,above_200d_sma,14,0.35714285714285715,0.3571428571428571,0.4738347556659823,0.4237892963357216,0.0628050060199094,-0.6003319153814777,-0.5475890575387887,False,False
btc_research_20260506T125607Z,90,official_quarterly,hgb,trend,below_200d_sma,19,0.5789473684210527,0.5722222222222222,0.23006055617582225,0.13843226095345182,0.6466871939176787,-0.22030335799905687,4.633279182489443,True,True
