date,long_cash_signal,buy_hold_same_windows
2018-09-16,1.0296830380338626,1.0296830380338626
2018-09-23,1.0296830380338626,1.0166298736400223
2018-09-30,1.0296830380338626,1.0131606027787883
2018-10-07,0.9810257390788586,0.9652840655164366
2018-10-14,1.0108763120600661,0.9946556521094149
2018-10-21,1.0115063273672547,0.9952755581045741
2018-10-28,1.0115063273672547,0.9783571592062296
2018-11-04,1.0115063273672547,0.9837490826717393
2018-11-11,0.8872261368474861,0.8628793262399524
2018-11-18,0.6326531226359816,0.6152921758408234
2018-11-25,0.6531487065199478,0.6352253302850002
2018-12-02,0.5702179018764872,0.5545702708099124
2018-12-09,0.5132005566748284,0.49911756673785523
2018-12-16,0.6309192699552921,0.613605902667866
2018-12-23,0.6309192699552921,0.593194070509999
2018-12-30,0.6309192699552921,0.6255209244496125
2019-01-06,0.6309192699552921,0.5451672393841848
2019-01-13,0.6309192699552921,0.5525416782639935
2019-01-20,0.6309192699552921,0.549925845786958
2019-01-27,0.6309192699552921,0.5315202793697696
2019-02-03,0.6721136953328662,0.5662246758398868
2019-02-10,0.6691354089732993,0.5637156074483121
2019-02-17,0.6691354089732993,0.5846742590291509
2019-02-24,0.6691354089732993,0.5903129386458641
2019-03-03,0.6691354089732993,0.6063358303642302
2019-03-10,0.6691354089732993,0.617633530965518
2019-03-17,0.6691354089732993,0.6171638813727387
2019-03-24,0.6691354089732993,0.6299356755750367
2019-03-31,0.6691354089732993,0.797721841721681
2019-04-07,0.6691354089732993,0.7929383611600495
2019-04-14,0.688144781372394,0.8154648339706083
2019-04-21,0.6843389869780897,0.8109548942342519
2019-04-28,0.7504493563646955,0.8892969566241865
2019-05-05,0.9028079603377981,1.0698448399419047
2019-05-12,0.9028079603377981,1.2578583424145235
2019-05-19,0.955177471539974,1.3308233908498301
2019-05-26,0.9628581481997088,1.3415246735547601
2019-06-02,0.8466845797207656,1.1796631274684506
2019-06-09,0.9905590673945378,1.380119628221231
2019-06-16,1.1954972790683598,1.6656545930846083
2019-06-23,1.1912885874624817,1.6597907349002796
2019-06-30,1.2610767453612985,1.7570247209430294
2019-07-07,1.1294952551049258,1.573695726851766
2019-07-14,1.1672748576734207,1.6263330432596825
2019-07-21,1.052052339711197,1.4657965705877296
2019-07-28,1.2081416371142928,1.6832716411737745
