date,long_cash_signal,buy_hold_same_windows
2024-12-10,1.0,1.0465226953429465
2024-12-11,1.0,1.0348337765178346
2024-12-12,1.0141564908339413,1.049483391389762
2024-12-13,1.0141564908339413,1.0485908268283328
2024-12-14,1.0434260744354835,1.078854220246467
2024-12-15,1.0607435968142125,1.0967597360853465
2024-12-16,1.061852891781159,1.09790669568882
2024-12-17,1.0008365883360961,1.0348186647411943
2024-12-18,0.9753199904122004,1.0084356846422728
2024-12-19,0.9753199904122004,1.0111765730288724
2024-12-20,0.9753199904122004,1.0056818663933074
2024-12-21,0.9753199904122004,0.9837550017354295
2024-12-22,0.971026186968261,0.9794240635244134
2024-12-23,1.0119429058051101,1.0206946487744304
2024-12-24,1.0119429058051101,1.0271399427287904
2024-12-25,1.0119429058051101,0.9908982658226155
2024-12-26,0.9947173497524254,0.9740309371200585
2024-12-27,1.005271101757817,0.9843652104274487
2024-12-28,1.005271101757817,0.9674663651853754
2024-12-29,1.005271101757817,0.9582911732274266
2024-12-30,1.0137998997593698,0.9664213898713112
2024-12-31,1.0245484046090805,0.9766675784913352
2025-01-01,1.0245484046090805,1.00218716703079
2025-01-02,1.0245484046090805,1.0148124503260947
2025-01-03,1.0258934468063963,1.0161447110195958
2025-01-04,1.0267156799293218,1.0169591307253525
2025-01-05,1.0660144743975433,1.0558844813771588
2025-01-06,1.0121761539714509,1.0025577692108454
2025-01-07,0.992551640752273,0.9831197414350767
2025-01-08,0.992551640752273,0.9566447168784397
2025-01-09,1.016349238567764,0.9795814037870751
2025-01-10,1.0149019088957043,0.9781864332611004
2025-01-11,1.0149019088957043,0.9773779936166879
2025-01-12,1.0152035804264867,0.9776685114617162
2025-01-13,1.0152035804264867,0.998537551754804
2025-01-14,1.0152035804264867,1.039607400891594
2025-01-15,1.0076521575606252,1.0318744542688942
2025-01-16,1.0076521575606252,1.0805438300110985
2025-01-17,1.007131569145289,1.0799855832034613
2025-01-18,0.9751213350596619,1.0456597886533174
2025-01-19,0.9840638051130863,1.055249140265166
2025-01-20,1.0238983896345428,1.0979652841276633
2025-01-21,1.0238983896345428,1.072175946334605
2025-01-22,1.0238983896345428,1.0753525710829273
2025-01-23,1.0323617142816082,1.0842412049661974
2025-01-24,1.0323617142816082,1.0831567935719177
2025-01-25,1.012327151057492,1.0621364738891519
2025-01-26,1.006463008252843,1.0559837988824545
2025-01-27,0.999017527895364,1.0481719800993243
2025-01-28,0.999017527895364,1.0726945954387475
2025-01-29,1.0089601298395088,1.0833704595475102
2025-01-30,0.9865115306820637,1.0592662868788958
2025-01-31,0.9696615343043365,1.0411736112822736
2025-02-01,0.9410798275755837,1.0104840172759113
2025-02-02,0.9768819399218416,1.0489265183800003
2025-02-03,0.9768819399218416,1.0123753328934475
2025-02-04,0.9768819399218416,0.999379528229727
2025-02-05,0.9766579963430354,0.9991504272309355
2025-02-06,0.9760087574456074,0.9984862363635397
2025-02-07,0.975537251547232,0.9980038716856611
2025-02-08,0.975537251547232,0.9981863443682963
2025-02-09,0.975537251547232,1.0078833370843392
2025-02-10,0.9586158509377936,0.9904008701797362
2025-02-11,0.9800256433598357,1.0125205514101419
2025-02-12,0.9800256433598357,0.9994666431774156
2025-02-13,0.9890029514874913,1.0086220362836171
2025-02-14,0.9897269650131495,1.009360412236336
2025-02-15,0.9754732409233045,0.9948239336601078
2025-02-16,0.9713994465304391,0.9906693264471034
2025-02-17,0.9690277218027961,0.9882505532566882
2025-02-18,0.9801447406925559,0.9995881030720133
2025-02-19,0.9973703513184422,1.017155422198391
2025-02-20,0.9749713363953939,0.9943120727337075
2025-02-21,0.9795579704006113,0.9989896928794028
2025-02-22,0.9764762575817023,0.9958468473965107
2025-02-23,0.9272259050936356,0.9456195040508846
2025-02-24,0.9000232185111313,0.9178771913591337
2025-02-25,0.9000232185111313,0.8724763231996875
2025-02-26,0.9000232185111313,0.8761711929939532
2025-02-27,0.9000232185111313,0.8727451027136136
2025-02-28,0.9177190928321133,0.8899046463056344
2025-03-01,0.9177190928321133,0.9748945711144441
2025-03-02,0.9177190928321133,0.8902538334011469
2025-03-03,0.9300511134482201,0.902216784496771
2025-03-04,0.9663199247140524,0.937400152168317
2025-03-05,0.9592627617019709,0.9305541941039012
2025-03-06,0.924937950389511,0.8972566468583861
2025-03-07,0.9186672676465325,0.8911736314851838
2025-03-08,0.8594496602221899,0.8337282732855702
2025-03-09,0.8373874766581147,0.812326361039738
2025-03-10,0.8373874766581147,0.8571175861886434
2025-03-11,0.8373874766581147,0.8660148669173704
2025-03-12,0.8373874766581147,0.8385450510749757
2025-03-13,0.8373874766581147,0.868567140936711
2025-03-14,0.8373874766581147,0.8724358365681548
2025-03-15,0.8373874766581147,0.8541951948590857
2025-03-16,0.8373874766581147,0.8696696541383023
2025-03-17,0.8373874766581147,0.8556310560747916
2025-03-18,0.8373874766581147,0.8984105562628807
2025-03-19,0.8373874766581147,0.870616200875108
2025-03-20,0.8373874766581147,0.8693340433982737
2025-03-21,0.8373874766581147,0.8671539877917844
2025-03-22,0.8373874766581147,0.8901369797700169
2025-03-23,0.8373874766581147,0.9050791327779676
2025-03-24,0.8373874766581147,0.9047976658365953
2025-03-25,0.8373874766581147,0.8988931633756788
2025-03-26,0.8373874766581147,0.9017503397119295
2025-03-27,0.8373874766581147,0.8725396795252789
2025-03-28,0.8373874766581147,0.8543803343258338
2025-03-29,0.8373874766581147,0.8516592447909817
2025-03-30,0.8373874766581147,0.8538768778099712
2025-03-31,0.8373874766581147,0.8809805361124985
2025-04-01,0.8373874766581147,0.8532231116441078
2025-04-02,0.8373874766581147,0.8596065038823922
2025-04-03,0.8448539432987129,0.8672710838578335
2025-04-04,0.8414379236146444,0.8637644243726279
2025-04-05,0.8414379236146444,0.8090420143755815
2025-04-06,0.8414379236146444,0.8196015905346932
2025-04-07,0.8414379236146444,0.7889486850127935
2025-04-08,0.8414379236146444,0.8541358791154832
2025-04-09,0.8414379236146444,0.8236440311916756
2025-04-10,0.8414379236146444,0.8627304394415742
2025-04-11,0.8604274250640789,0.882200468626698
