run_id,horizon,window_type,is_official,model,test_start,test_end,sample_count,threshold,threshold_source,directional_accuracy,balanced_accuracy,brier_score,calibration_error,mae,rmse,gross_return,tc_adjusted_return,transaction_cost_bps,sharpe,max_drawdown,num_trades,turnover,buy_hold_directional_accuracy,buy_hold_tc_adjusted_return,momentum_30d_directional_accuracy,momentum_30d_tc_adjusted_return,momentum_90d_directional_accuracy,momentum_90d_tc_adjusted_return,random_directional_accuracy,random_tc_adjusted_return,beats_buy_hold_direction,beats_momentum_30d,beats_momentum_90d,beats_random_baseline,useful_model,reliability_label,selection_eligible,notes
btc_research_20260425T064120Z,30,official_monthly,True,buy_hold_direction,2020-01-31,2026-02-28,74,0.5,baseline_rule,0.5405405405405406,0.5,0.4503702702702702,0.4494594594594593,0.13910354328167074,0.17876025538268225,10.737132908313207,10.724276546486845,10.0,0.9307402331204601,-0.712253337992643,1,0.013513513513513514,0.5405405405405406,10.724276546486845,0.5,4.223771897146942,0.5540540540540541,8.719170669663132,0.5405405405405406,2.2551930200060823,False,True,False,False,False,Low confidence,False,baseline
btc_research_20260425T064120Z,30,official_monthly,True,momentum_30d,2020-01-31,2026-02-28,74,0.5,baseline_rule,0.5,0.49779411764705883,0.26,0.03513513513513533,0.18975828024216468,0.2299026989329664,4.446269813547516,4.223771897146942,10.0,0.8041619486823437,-0.48181901255299275,42,0.5675675675675675,0.5405405405405406,10.724276546486845,0.5,4.223771897146942,0.5540540540540541,8.719170669663132,0.5405405405405406,2.2551930200060823,False,False,False,False,False,Low confidence,False,baseline
btc_research_20260425T064120Z,30,official_monthly,True,momentum_90d,2020-01-31,2026-02-28,74,0.5,baseline_rule,0.5540540540540541,0.5455882352941177,0.2491891891891892,0.01891891891891906,0.2834930126027729,0.3575814848632377,8.895736182592186,8.719170669663132,10.0,0.9383501513529494,-0.4368845423451707,18,0.24324324324324326,0.5405405405405406,10.724276546486845,0.5,4.223771897146942,0.5540540540540541,8.719170669663132,0.5405405405405406,2.2551930200060823,True,True,False,True,False,Low confidence,False,baseline
btc_research_20260425T064120Z,30,official_monthly,True,random_permutation,2020-01-31,2026-02-28,74,0.5,baseline_rule,0.5405405405405406,0.5330882352941176,0.24758459941668234,0.04713162015022056,0.13904101990081086,0.18063988609244538,2.379561822507101,2.2551930200060823,10.0,0.6164255826785042,-0.7633403155853831,39,0.527027027027027,0.5405405405405406,10.724276546486845,0.5,4.223771897146942,0.5540540540540541,8.719170669663132,0.5405405405405406,2.2551930200060823,False,True,False,False,False,Low confidence,False,baseline
btc_research_20260425T064120Z,30,official_monthly,True,logistic_linear,2020-01-31,2026-02-28,74,0.4560810810810811,nested_calibration,0.5675675675675675,0.5625,0.2614657637086637,0.15318576977104414,0.13211775377502186,0.17005271909300587,13.10632981471023,12.933073652669998,10.0,1.0790349918471769,-0.4294903282393201,13,0.17567567567567569,0.5405405405405406,10.724276546486845,0.5,4.223771897146942,0.5540540540540541,8.719170669663132,0.5405405405405406,2.2551930200060823,True,True,True,True,False,Low confidence,False,weak probability calibration
btc_research_20260425T064120Z,30,official_monthly,True,hgb,2020-01-31,2026-02-28,74,0.4506756756756757,nested_calibration,0.6621621621621622,0.6455882352941176,0.2307631061984813,0.06923107723311528,0.12708385160502386,0.16829337739032976,47.46182181021871,46.42704104745619,10.0,1.398923795052989,-0.4294903282393202,22,0.2972972972972973,0.5405405405405406,10.724276546486845,0.5,4.223771897146942,0.5540540540540541,8.719170669663132,0.5405405405405406,2.2551930200060823,True,True,True,True,True,Medium confidence,True,
btc_research_20260425T064120Z,30,official_monthly,True,random_forest,2020-01-31,2026-02-28,74,0.4547297297297297,nested_calibration,0.6351351351351351,0.6272058823529412,0.2501608301233536,0.10247526658381596,0.1314445574314215,0.17449919556769508,18.16145849793928,17.756634696452416,10.0,1.144476127862505,-0.4294903282393202,22,0.2972972972972973,0.5405405405405406,10.724276546486845,0.5,4.223771897146942,0.5540540540540541,8.719170669663132,0.5405405405405406,2.2551930200060823,True,True,True,True,True,Medium confidence,True,
btc_research_20260425T064120Z,30,sensitivity_weekly,False,buy_hold_direction,2024-05-26,2026-03-22,96,0.5,baseline_rule,0.5208333333333334,0.5,0.4696833333333333,0.46916666666666673,0.09914772352487328,0.13033957507752053,0.457982065305947,0.4563663681986967,10.0,0.671219991817264,-0.907367610386069,1,0.010416666666666666,0.5208333333333334,0.4563663681986967,0.4479166666666667,0.057107325956472055,0.46875,0.7883930772202452,0.5208333333333334,1.5202030137814688,False,True,True,False,False,Low confidence,False,baseline
btc_research_20260425T064120Z,30,sensitivity_weekly,False,momentum_30d,2024-05-26,2026-03-22,96,0.5,baseline_rule,0.4479166666666667,0.4482608695652174,0.2704166666666667,0.02291666666666664,0.14772116040091704,0.18068600403127508,0.08549427024852041,0.057107325956472055,10.0,0.41506999588569293,-0.7699951585238041,26,0.2708333333333333,0.5208333333333334,0.4563663681986967,0.4479166666666667,0.057107325956472055,0.46875,0.7883930772202452,0.5208333333333334,1.5202030137814688,False,False,False,False,False,Low confidence,False,baseline
btc_research_20260425T064120Z,30,sensitivity_weekly,False,momentum_90d,2024-05-26,2026-03-22,96,0.5,baseline_rule,0.46875,0.46913043478260874,0.26625000000000004,0.022916666666666585,0.22253580390907723,0.2653634353095935,0.8061910091208302,0.7883930772202452,10.0,0.7788714129827393,-0.5110752456654362,10,0.10416666666666667,0.5208333333333334,0.4563663681986967,0.4479166666666667,0.057107325956472055,0.46875,0.7883930772202452,0.5208333333333334,1.5202030137814688,False,True,False,False,False,Low confidence,False,baseline
