date,btc_proxy_close,eth_close,spx_close,nasdaq_close,vix_close,dxy_close,gold_close,tlt_close
2014-01-29,,,1774.199951171875,4051.429931640625,17.350000381469727,80.51000213623047,1262.199951171875,107.87000274658203
2014-01-30,,,1794.18994140625,4123.1298828125,17.290000915527344,81.08999633789062,1242.199951171875,107.55999755859375
2014-01-31,,,1782.5899658203125,4103.8798828125,18.40999984741211,81.2699966430664,1240.0999755859375,108.27999877929688
2014-02-02,,,,,,,,
2014-02-03,,,1741.8900146484375,3996.9599609375,21.440000534057617,81.01000213623047,1260.4000244140625,109.31999969482422
2014-02-04,,,1755.199951171875,4031.52001953125,19.110000610351562,81.12000274658203,1251.699951171875,108.16000366210938
2014-02-05,,,1751.6400146484375,4011.550048828125,19.950000762939453,81.02999877929688,1257.300048828125,107.16000366210938
2014-02-06,,,1773.4300537109375,4057.1201171875,17.229999542236328,80.88999938964844,1257.5999755859375,106.69999694824219
2014-02-07,,,1797.02001953125,4125.85986328125,15.289999961853027,80.69000244140625,1263.300048828125,106.79000091552734
2014-02-09,,,,,,,,
2014-02-10,,,1799.8399658203125,4148.169921875,15.260000228881836,80.66999816894531,1274.800048828125,107.08999633789062
2014-02-11,,,1819.75,4191.0498046875,14.510000228881836,80.62999725341797,1290.0999755859375,106.47000122070312
2014-02-12,,,1819.260009765625,4201.2900390625,14.300000190734863,80.68000030517578,1295.300048828125,105.91999816894531
2014-02-13,,,1829.8299560546875,4240.669921875,14.140000343322754,80.29000091552734,1300.4000244140625,106.5199966430664
2014-02-14,,,1838.6300048828125,4244.02001953125,13.569999694824219,80.12999725341797,1319.0,106.58000183105469
2014-02-16,,,,,,,,
2014-02-17,,,,,,,,
2014-02-18,,,1840.760009765625,4272.77978515625,13.869999885559082,80.01000213623047,1324.699951171875,106.81999969482422
2014-02-19,,,1828.75,4237.9501953125,15.5,80.16999816894531,1320.5999755859375,106.37000274658203
2014-02-20,,,1839.780029296875,4267.5498046875,14.789999961853027,80.29000091552734,1317.0999755859375,106.11000061035156
2014-02-21,,,1836.25,4263.41015625,14.680000305175781,80.23999786376953,1323.9000244140625,106.66999816894531
2014-02-23,,,,,,,,
2014-02-24,,,1847.6099853515625,4292.97021484375,14.229999542236328,80.20999908447266,1338.300048828125,106.4000015258789
2014-02-25,,,1845.1199951171875,4287.58984375,13.670000076293945,80.1500015258789,1343.0,107.3499984741211
2014-02-26,,,1845.1600341796875,4292.06005859375,14.350000381469727,80.41000366210938,1328.199951171875,107.91999816894531
2014-02-27,,,1854.2900390625,4318.93017578125,14.039999961853027,80.29000091552734,1331.5999755859375,108.51000213623047
2014-02-28,,,1859.449951171875,4308.1201171875,14.0,79.77999877929688,1321.4000244140625,108.56999969482422
2014-03-02,,,,,,,,
2014-03-03,,,1845.72998046875,4277.2998046875,16.0,80.06999969482422,1350.0999755859375,109.02999877929688
2014-03-04,,,1873.9100341796875,4351.97021484375,14.100000381469727,80.16000366210938,1337.800048828125,107.38999938964844
2014-03-05,,,1873.81005859375,4357.97021484375,13.890000343322754,80.11000061035156,1340.199951171875,107.62000274658203
2014-03-06,,,1877.030029296875,4352.1298828125,14.210000038146973,79.68000030517578,1351.699951171875,106.55999755859375
2014-03-07,,,1878.0400390625,4336.22021484375,14.109999656677246,79.72000122070312,1338.0999755859375,105.88999938964844
2014-03-09,,,,,,,,
2014-03-10,,,1877.1700439453125,4334.4501953125,14.199999809265137,79.75,1341.4000244140625,106.04000091552734
2014-03-11,,,1867.6300048828125,4307.18994140625,14.800000190734863,79.7699966430664,1346.5,106.31999969482422
2014-03-12,,,1868.199951171875,4323.330078125,14.470000267028809,79.61000061035156,1370.300048828125,107.05999755859375
2014-03-13,,,1846.3399658203125,4260.419921875,16.219999313354492,79.62000274658203,1372.199951171875,108.5
2014-03-14,,,1841.1300048828125,4245.39990234375,17.81999969482422,79.44000244140625,1379.0,108.5199966430664
2014-03-16,,,,,,,,
2014-03-17,,,1858.8299560546875,4279.9501953125,15.640000343322754,79.38999938964844,1372.9000244140625,107.70999908447266
2014-03-18,,,1872.25,4333.31005859375,14.520000457763672,79.41000366210938,1359.0,108.0999984741211
2014-03-19,,,1860.77001953125,4307.60009765625,15.119999885559082,79.98999786376953,1341.4000244140625,107.26000213623047
2014-03-20,,,1872.010009765625,4319.2900390625,14.520000457763672,80.20999908447266,1330.5,107.06999969482422
2014-03-21,,,1866.52001953125,4276.7900390625,15.0,80.11000061035156,1336.0,108.2300033569336
2014-03-23,,,,,,,,
2014-03-24,,,1857.43994140625,4226.39013671875,15.09000015258789,79.93000030517578,1311.199951171875,109.0
2014-03-25,,,1865.6199951171875,4234.27001953125,14.020000457763672,79.94000244140625,1311.4000244140625,108.58999633789062
2014-03-26,,,1852.56005859375,4173.580078125,14.930000305175781,79.9800033569336,1303.4000244140625,109.44000244140625
2014-03-27,,,1849.0400390625,4151.22998046875,14.619999885559082,80.11000061035156,1294.699951171875,109.98999786376953
2014-03-28,,,1857.6199951171875,4155.759765625,14.40999984741211,80.18000030517578,1293.800048828125,109.37000274658203
2014-03-30,,,,,,,,
2014-03-31,,,1872.3399658203125,4198.990234375,13.880000114440918,80.0999984741211,1283.4000244140625,109.0999984741211
2014-04-01,,,1885.52001953125,4268.0400390625,13.100000381469727,80.08000183105469,1279.5999755859375,107.88999938964844
2014-04-02,,,1890.9000244140625,4276.4599609375,13.09000015258789,80.22000122070312,1290.5,107.2699966430664
2014-04-03,,,1888.77001953125,4237.740234375,13.369999885559082,80.47000122070312,1284.4000244140625,107.73999786376953
2014-04-04,,,1865.0899658203125,4127.72998046875,13.960000038146973,80.41999816894531,1303.199951171875,108.45999908447266
2014-04-06,,,,,,,,
2014-04-07,,,1845.0400390625,4079.75,15.569999694824219,80.22000122070312,1298.0,109.11000061035156
2014-04-08,,,1851.9599609375,4112.990234375,14.890000343322754,79.75,1308.699951171875,109.37000274658203
2014-04-09,,,1872.1800537109375,4183.89990234375,13.819999694824219,79.4800033569336,1305.5,108.83000183105469
2014-04-10,,,1833.0799560546875,4054.110107421875,15.890000343322754,79.37999725341797,1320.0999755859375,109.83999633789062
2014-04-11,,,1815.68994140625,3999.72998046875,17.030000686645508,79.44999694824219,1318.699951171875,110.7300033569336
2014-04-13,,,,,,,,
2014-04-14,,,1830.6099853515625,4022.68994140625,16.110000610351562,79.7300033569336,1327.199951171875,110.44000244140625
2014-04-15,,,1842.97998046875,4034.159912109375,15.609999656677246,79.80000305175781,1300.0,111.12999725341797
2014-04-16,,,1862.31005859375,4086.22998046875,14.180000305175781,79.81999969482422,1303.0999755859375,111.2699966430664
2014-04-17,,,1864.8499755859375,4095.52001953125,13.359999656677246,79.83000183105469,1293.4000244140625,110.05000305175781
2014-04-18,,,,,,,,
2014-04-20,,,,,,,,
2014-04-21,,,1871.8900146484375,4121.5498046875,13.25,79.94999694824219,1288.0,109.95999908447266
2014-04-22,,,1879.550048828125,4161.4599609375,13.1899995803833,79.91000366210938,1280.5999755859375,110.33000183105469
2014-04-23,,,1875.3900146484375,4126.97021484375,13.270000457763672,79.86000061035156,1284.199951171875,110.95999908447266
2014-04-24,,,1878.6099853515625,4148.33984375,13.319999694824219,79.80000305175781,1290.5,111.16999816894531
2014-04-25,,,1863.4000244140625,4075.56005859375,14.0600004196167,79.7699966430664,1300.699951171875,111.33000183105469
2014-04-27,,,,,,,,
2014-04-28,,,1869.4300537109375,4074.39990234375,13.970000267028809,79.68000030517578,1298.9000244140625,110.79000091552734
2014-04-29,,,1878.3299560546875,4103.5400390625,13.710000038146973,79.80999755859375,1296.0,110.63999938964844
2014-04-30,,,1883.949951171875,4114.56005859375,13.40999984741211,79.48999786376953,1295.5999755859375,111.0999984741211
2014-05-01,,,1883.6800537109375,4127.4501953125,13.25,79.52999877929688,1283.0999755859375,112.0199966430664
2014-05-02,,,1881.1400146484375,4123.89990234375,12.90999984741211,79.5199966430664,1302.5999755859375,112.70999908447266
2014-05-04,,,,,,,,
2014-05-05,,,1884.6600341796875,4138.06005859375,13.289999961853027,79.48999786376953,1309.0,112.02999877929688
2014-05-06,,,1867.719970703125,4080.760009765625,13.800000190734863,79.13999938964844,1308.300048828125,112.4800033569336
2014-05-07,,,1878.2099609375,4067.669921875,13.399999618530273,79.22000122070312,1288.5999755859375,112.08000183105469
2014-05-08,,,1875.6300048828125,4051.5,13.430000305175781,79.43000030517578,1287.4000244140625,111.5999984741211
2014-05-09,,,1878.47998046875,4071.8701171875,12.920000076293945,79.9000015258789,1287.300048828125,111.23999786376953
2014-05-11,,,,,,,,
2014-05-12,,,1896.6500244140625,4143.85986328125,12.229999542236328,79.9000015258789,1295.5999755859375,110.79000091552734
2014-05-13,,,1897.449951171875,4130.169921875,12.130000114440918,80.13999938964844,1294.5999755859375,111.75
2014-05-14,,,1888.530029296875,4100.6298828125,12.170000076293945,80.06999969482422,1305.699951171875,112.95999908447266
2014-05-15,,,1870.8499755859375,4069.2900390625,13.170000076293945,80.0,1293.5,113.86000061035156
2014-05-16,,,1877.8599853515625,4090.590087890625,12.4399995803833,80.04000091552734,1293.300048828125,113.54000091552734
2014-05-18,,,,,,,,
2014-05-19,,,1885.0799560546875,4125.81005859375,12.420000076293945,79.98999786376953,1293.699951171875,112.69999694824219
2014-05-20,,,1872.8299560546875,4096.89013671875,12.960000038146973,80.04000091552734,1294.5,112.94999694824219
2014-05-21,,,1888.030029296875,4131.5400390625,11.90999984741211,80.0999984741211,1288.0,112.26000213623047
2014-05-22,,,1892.489990234375,4154.33984375,12.029999732971191,80.25,1294.9000244140625,112.0999984741211
2014-05-23,,,1900.530029296875,4185.81005859375,11.359999656677246,80.38999938964844,1291.5999755859375,112.69999694824219
2014-05-25,,,,,,,,
2014-05-26,,,,,,,,
2014-05-27,,,1911.9100341796875,4237.06982421875,11.510000228881836,80.3499984741211,1265.4000244140625,113.36000061035156
2014-05-28,,,1909.780029296875,4225.080078125,11.680000305175781,80.56999969482422,1259.300048828125,114.76000213623047
2014-05-29,,,1920.030029296875,4247.9501953125,11.569999694824219,80.48999786376953,1256.300048828125,114.1500015258789
2014-05-30,,,1923.5699462890625,4242.6201171875,11.399999618530273,80.37000274658203,1245.5999755859375,114.0999984741211
2014-06-01,,,,,,,,
2014-06-02,,,1924.969970703125,4237.2001953125,11.579999923706055,80.63999938964844,1243.699951171875,112.95999908447266
2014-06-03,,,1924.239990234375,4234.080078125,11.869999885559082,80.55000305175781,1244.300048828125,111.56999969482422
2014-06-04,,,1927.8800048828125,4251.64013671875,12.079999923706055,80.66999816894531,1244.0,111.54000091552734
2014-06-05,,,1940.4599609375,4296.22998046875,11.680000305175781,80.37000274658203,1253.0,111.58999633789062
2014-06-06,,,1949.43994140625,4321.39990234375,10.729999542236328,80.41000366210938,1252.0999755859375,111.58999633789062
2014-06-08,,,,,,,,
2014-06-09,,,1951.27001953125,4336.240234375,11.149999618530273,80.6500015258789,1253.5,111.43000030517578
2014-06-10,,,1950.7900390625,4338.0,10.989999771118164,80.81999969482422,1259.800048828125,111.0199966430664
2014-06-11,,,1943.8900146484375,4331.93017578125,11.600000381469727,80.79000091552734,1260.800048828125,111.22000122070312
2014-06-12,,,1930.1099853515625,4297.6298828125,12.5600004196167,80.58000183105469,1273.5999755859375,112.20999908447266
2014-06-13,,,1936.1600341796875,4310.64990234375,12.180000305175781,80.58000183105469,1273.699951171875,112.1500015258789
2014-06-15,,,,,,,,
2014-06-16,,,1937.780029296875,4321.10009765625,12.649999618530273,80.47000122070312,1274.9000244140625,112.43000030517578
2014-06-17,,,1941.989990234375,4337.22998046875,12.0600004196167,80.62999725341797,1271.699951171875,111.54000091552734
2014-06-18,,,1956.97998046875,4362.83984375,10.609999656677246,80.58000183105469,1272.4000244140625,112.4000015258789
2014-06-19,,,1959.47998046875,4359.330078125,10.619999885559082,80.31999969482422,1313.699951171875,110.95999908447266
2014-06-20,,,1962.8699951171875,4368.0400390625,10.850000381469727,80.37000274658203,1316.199951171875,111.80000305175781
2014-06-22,,,,,,,,
2014-06-23,,,1962.6099853515625,4368.68017578125,10.979999542236328,80.26000213623047,1318.0,111.44999694824219
2014-06-24,,,1949.97998046875,4350.35009765625,12.130000114440918,80.33000183105469,1320.9000244140625,112.58000183105469
2014-06-25,,,1959.530029296875,4379.759765625,11.59000015258789,80.22000122070312,1322.199951171875,112.87000274658203
2014-06-26,,,1957.219970703125,4379.0498046875,11.630000114440918,80.2300033569336,1316.0999755859375,113.41000366210938
2014-06-27,,,1960.9599609375,4397.93017578125,11.260000228881836,80.04000091552734,1319.0,113.23999786376953
2014-06-29,,,,,,,,
2014-06-30,,,1960.22998046875,4408.18017578125,11.569999694824219,79.77999877929688,1321.800048828125,113.5199966430664
2014-07-01,,,1973.3199462890625,4458.64990234375,11.149999618530273,79.81999969482422,1326.4000244140625,112.27999877929688
2014-07-02,,,1974.6199951171875,4457.72998046875,10.819999694824219,79.95999908447266,1330.699951171875,111.08000183105469
2014-07-03,,,1985.43994140625,4485.93017578125,10.319999694824219,80.20999908447266,1320.4000244140625,110.68000030517578
2014-07-04,,,,,,,,
2014-07-06,,,,,,,,
2014-07-07,,,1977.6500244140625,4451.52978515625,11.329999923706055,80.22000122070312,1316.5,111.48999786376953
2014-07-08,,,1963.7099609375,4391.4599609375,11.979999542236328,80.18000030517578,1316.0,112.73999786376953
2014-07-09,,,1972.8299560546875,4419.02978515625,11.649999618530273,79.98999786376953,1323.800048828125,112.83000183105469
2014-07-10,,,1964.6800537109375,4396.2001953125,12.59000015258789,80.12999725341797,1338.699951171875,112.86000061035156
2014-07-11,,,1967.5699462890625,4415.490234375,12.079999923706055,80.19000244140625,1337.0,113.58000183105469
2014-07-13,,,,,,,,
2014-07-14,,,1977.0999755859375,4440.419921875,11.819999694824219,80.19000244140625,1306.300048828125,113.08999633789062
2014-07-15,,,1973.280029296875,4416.39013671875,11.960000038146973,80.38999938964844,1296.9000244140625,112.86000061035156
2014-07-16,,,1981.5699462890625,4425.97021484375,11.0,80.55999755859375,1299.5999755859375,113.45999908447266
2014-07-17,,,1958.1199951171875,4363.4501953125,14.539999961853027,80.5199966430664,1316.699951171875,114.88999938964844
2014-07-18,,,1978.219970703125,4432.14990234375,12.0600004196167,80.5199966430664,1309.199951171875,114.5199966430664
2014-07-20,,,,,,,,
2014-07-21,,,1973.6300048828125,4424.7001953125,12.8100004196167,80.55999755859375,1313.699951171875,115.08999633789062
2014-07-22,,,1983.530029296875,4456.02001953125,12.239999771118164,80.77999877929688,1306.0999755859375,115.33000183105469
2014-07-23,,,1987.010009765625,4473.7001953125,11.520000457763672,80.80999755859375,1304.5,115.18000030517578
2014-07-24,,,1987.97998046875,4472.10986328125,11.84000015258789,80.87000274658203,1290.5999755859375,114.31999969482422
2014-07-25,,,1978.3399658203125,4449.56005859375,12.6899995803833,81.02999877929688,1303.0999755859375,115.66999816894531
2014-07-27,,,,,,,,
2014-07-28,,,1978.9100341796875,4444.91015625,12.5600004196167,81.02999877929688,1303.300048828125,115.51000213623047
2014-07-29,,,1969.949951171875,4442.7001953125,13.279999732971191,81.20999908447266,1298.300048828125,115.93000030517578
2014-07-30,,,1970.0699462890625,4462.89990234375,13.329999923706055,81.41999816894531,1294.9000244140625,114.31999969482422
2014-07-31,,,1930.6700439453125,4369.77001953125,16.950000762939453,81.45999908447266,1281.300048828125,113.9800033569336
2014-08-01,,,1925.1500244140625,4352.64013671875,17.030000686645508,81.30000305175781,1293.5999755859375,114.55999755859375
2014-08-03,,,,,,,,
2014-08-04,,,1938.989990234375,4383.89013671875,15.119999885559082,81.33000183105469,1287.699951171875,114.26000213623047
2014-08-05,,,1920.2099609375,4352.83984375,16.8700008392334,81.5199966430664,1284.0,114.62999725341797
2014-08-06,,,1920.239990234375,4355.0498046875,16.3700008392334,81.44000244140625,1306.699951171875,114.69999694824219
2014-08-07,,,1909.5699462890625,4334.97021484375,16.65999984741211,81.5199966430664,1310.800048828125,115.7699966430664
2014-08-08,,,1931.5899658203125,4370.89990234375,15.770000457763672,81.38999938964844,1308.9000244140625,115.5199966430664
2014-08-10,,,,,,,,
2014-08-11,,,1936.9200439453125,4401.330078125,14.229999542236328,81.47000122070312,1308.5,115.51000213623047
2014-08-12,,,1933.75,4389.25,14.130000114440918,81.5,1308.800048828125,114.76000213623047
2014-08-13,,,1946.719970703125,4434.1298828125,12.899999618530273,81.5999984741211,1312.800048828125,115.51000213623047
2014-08-14,,,1955.1800537109375,4453.0,12.420000076293945,81.58999633789062,1313.9000244140625,116.44000244140625
2014-08-15,,,1955.06005859375,4464.93017578125,13.149999618530273,81.41999816894531,1304.5,117.70999908447266
2014-08-17,,,,,,,,
2014-08-18,,,1971.739990234375,4508.31005859375,12.319999694824219,81.58000183105469,1297.699951171875,116.54000091552734
2014-08-19,,,1981.5999755859375,4527.509765625,12.210000038146973,81.87999725341797,1295.0999755859375,116.18000030517578
2014-08-20,,,1986.510009765625,4526.47998046875,11.779999732971191,82.25,1293.4000244140625,115.98999786376953
2014-08-21,,,1992.3699951171875,4532.10009765625,11.760000228881836,82.1500015258789,1273.699951171875,116.63999938964844
2014-08-22,,,1988.4000244140625,4538.5498046875,11.470000267028809,82.33999633789062,1278.5999755859375,117.29000091552734
2014-08-24,,,,,,,,
2014-08-25,,,1997.9200439453125,4557.35009765625,11.699999809265137,82.55000305175781,1277.300048828125,117.7300033569336
2014-08-26,,,2000.02001953125,4570.64013671875,11.630000114440918,82.6500015258789,1283.800048828125,117.3499984741211
2014-08-27,,,2000.1199951171875,4569.6201171875,11.779999732971191,82.43000030517578,1281.9000244140625,118.3499984741211
2014-08-28,,,1996.739990234375,4557.7001953125,12.050000190734863,82.4800033569336,1288.699951171875,118.97000122070312
2014-08-29,,,2003.3699951171875,4580.27001953125,12.09000015258789,82.75,1285.800048828125,119.05000305175781
2014-08-31,,,,,,,,
2014-09-01,,,,,,,,
2014-09-02,,,2002.280029296875,4598.18994140625,12.25,82.98999786376953,1263.699951171875,116.7300033569336
2014-09-03,,,2000.719970703125,4572.56005859375,12.359999656677246,82.87000274658203,1268.9000244140625,117.37999725341797
2014-09-04,,,1997.6500244140625,4562.2900390625,12.640000343322754,83.81999969482422,1265.0999755859375,115.94999694824219
2014-09-05,,,2007.7099609375,4582.89990234375,12.09000015258789,83.76000213623047,1265.800048828125,115.7300033569336
2014-09-07,,,,,,,,
2014-09-08,,,2001.5400390625,4592.2900390625,12.65999984741211,84.2300033569336,1252.699951171875,115.77999877929688
2014-09-09,,,1988.43994140625,4552.2900390625,13.5,84.27999877929688,1246.800048828125,115.69000244140625
2014-09-10,,,1995.68994140625,4586.52001953125,12.880000114440918,84.25,1243.5,114.95999908447266
2014-09-11,,,1997.449951171875,4591.81005859375,12.800000190734863,84.30000305175781,1237.4000244140625,114.58000183105469
2014-09-12,,,1985.5400390625,4567.60009765625,13.3100004196167,84.23999786376953,1229.9000244140625,113.37999725341797
2014-09-14,,,,,,,,
2014-09-15,,,1984.1300048828125,4518.89990234375,14.119999885559082,84.26000213623047,1233.5999755859375,113.55000305175781
2014-09-16,,,1998.97998046875,4552.759765625,12.729999542236328,84.06999969482422,1235.199951171875,113.08999633789062
2014-09-17,457.3340148925781,,2001.5699462890625,4562.18994140625,12.649999618530273,84.69999694824219,1234.4000244140625,112.80000305175781
2014-09-18,424.44000244140625,,2011.3599853515625,4593.43017578125,12.029999732971191,84.31999969482422,1225.699951171875,113.16000366210938
2014-09-19,394.7959899902344,,2010.4000244140625,4579.7900390625,12.109999656677246,84.80000305175781,1215.300048828125,114.5999984741211
2014-09-20,408.90399169921875,,,,,,,
2014-09-21,398.8210144042969,,,,,,,
2014-09-22,402.1520080566406,,1994.2900390625,4527.68994140625,13.6899995803833,84.66999816894531,1216.800048828125,114.73999786376953
2014-09-23,435.7909851074219,,1982.77001953125,4508.68994140625,14.930000305175781,84.66000366210938,1221.0,115.44999694824219
2014-09-24,423.2049865722656,,1998.300048828125,4555.22021484375,13.270000457763672,85.05000305175781,1218.5999755859375,114.80999755859375
2014-09-25,411.5740051269531,,1965.989990234375,4466.75,15.640000343322754,85.19999694824219,1221.199951171875,116.16999816894531
2014-09-26,404.42498779296875,,1982.8499755859375,4512.18994140625,14.850000381469727,85.63999938964844,1214.0999755859375,116.0
2014-09-27,399.5199890136719,,,,,,,
2014-09-28,377.1809997558594,,,,,,,
2014-09-29,375.4670104980469,,1977.800048828125,4505.85009765625,15.979999542236328,85.58999633789062,1217.5,116.93000030517578
2014-09-30,386.9440002441406,,1972.2900390625,4493.39013671875,16.309999465942383,85.94000244140625,1210.5,116.2699966430664
2014-10-01,383.614990234375,,1946.1600341796875,4422.08984375,16.709999084472656,85.97000122070312,1214.5999755859375,118.2300033569336
2014-10-02,375.0719909667969,,1946.1700439453125,4430.2001953125,16.15999984741211,85.5999984741211,1214.199951171875,117.19999694824219
2014-10-03,359.5119934082031,,1967.9000244140625,4475.6201171875,14.550000190734863,86.69000244140625,1192.199951171875,117.69999694824219
2014-10-04,328.8659973144531,,,,,,,
2014-10-05,320.510009765625,,,,,,,
2014-10-06,330.0790100097656,,1964.8199462890625,4454.7998046875,15.460000038146973,85.70999908447266,1206.699951171875,117.7699966430664
2014-10-07,336.18701171875,,1935.0999755859375,4385.2001953125,17.200000762939453,85.66999816894531,1211.699951171875,119.36000061035156
2014-10-08,352.94000244140625,,1968.8900146484375,4468.58984375,15.109999656677246,85.30000305175781,1205.300048828125,119.38999938964844
2014-10-09,365.0260009765625,,1928.2099609375,4378.33984375,18.760000228881836,85.5199966430664,1224.5999755859375,118.87000274658203
2014-10-10,361.56201171875,,1906.1300048828125,4276.240234375,21.239999771118164,85.91000366210938,1221.0,120.05000305175781
2014-10-11,362.29901123046875,,,,,,,
2014-10-12,378.54901123046875,,,,,,,
2014-10-13,390.41400146484375,,1874.739990234375,4213.66015625,24.639999389648438,85.43000030517578,1229.300048828125,120.77999877929688
2014-10-14,400.8699951171875,,1877.699951171875,4227.169921875,22.790000915527344,85.81999969482422,1233.5999755859375,121.56999969482422
2014-10-15,394.77301025390625,,1862.489990234375,4215.31982421875,25.270000457763672,85.1500015258789,1244.0999755859375,122.52999877929688
2014-10-16,382.5559997558594,,1862.760009765625,4217.39013671875,25.200000762939453,85.0,1240.5,121.75
2014-10-17,383.75799560546875,,1886.760009765625,4258.43994140625,21.989999771118164,85.19000244140625,1238.300048828125,121.06999969482422
2014-10-18,391.4419860839844,,,,,,,
2014-10-19,389.5459899902344,,,,,,,
2014-10-20,382.8450012207031,,1904.010009765625,4316.06982421875,18.56999969482422,84.94999694824219,1244.0,121.51000213623047
2014-10-21,386.4750061035156,,1941.280029296875,4419.47998046875,16.079999923706055,85.30999755859375,1251.0,120.54000091552734
2014-10-22,383.1579895019531,,1927.1099853515625,4382.85009765625,17.8700008392334,85.73999786376953,1244.800048828125,120.66999816894531
2014-10-23,358.4169921875,,1950.8199462890625,4452.7900390625,16.530000686645508,85.83999633789062,1228.5,119.5999984741211
2014-10-24,358.3450012207031,,1964.5799560546875,4483.72021484375,16.110000610351562,85.7300033569336,1231.199951171875,119.72000122070312
2014-10-25,347.27099609375,,,,,,,
2014-10-26,354.7040100097656,,,,,,,
2014-10-27,352.989013671875,,1961.6300048828125,4485.93017578125,16.040000915527344,85.5,1229.0999755859375,119.94000244140625
2014-10-28,357.6180114746094,,1985.050048828125,4564.2900390625,14.390000343322754,85.41000366210938,1229.199951171875,119.19000244140625
2014-10-29,335.59100341796875,,1982.300048828125,4549.22998046875,15.149999618530273,85.94999694824219,1224.300048828125,119.45999908447266
2014-10-30,345.30499267578125,,1994.6500244140625,4566.14013671875,14.520000457763672,86.1500015258789,1198.0999755859375,119.55999755859375
2014-10-31,338.3210144042969,,2018.050048828125,4630.740234375,14.029999732971191,86.87999725341797,1171.0999755859375,119.25
2014-11-01,325.7489929199219,,,,,,,
2014-11-02,325.8919982910156,,,,,,,
2014-11-03,327.5539855957031,,2017.81005859375,4638.91015625,14.729999542236328,87.30999755859375,1169.4000244140625,118.95999908447266
2014-11-04,330.49200439453125,,2012.0999755859375,4623.64013671875,14.890000343322754,86.9800033569336,1167.4000244140625,119.33000183105469
2014-11-05,339.4859924316406,,2023.5699462890625,4620.72021484375,14.170000076293945,87.44000244140625,1145.4000244140625,119.16000366210938
2014-11-06,349.2900085449219,,2031.2099609375,4638.47021484375,13.670000076293945,88.01000213623047,1142.300048828125,118.38999938964844
2014-11-07,342.4150085449219,,2031.9200439453125,4632.52978515625,13.119999885559082,87.63999938964844,1169.5999755859375,119.75
2014-11-08,345.4880065917969,,,,,,,
2014-11-09,363.2640075683594,,,,,,,
2014-11-10,366.92401123046875,,2038.260009765625,4651.6201171875,12.670000076293945,87.80999755859375,1159.5999755859375,118.6500015258789
2014-11-11,367.69500732421875,,2039.6800537109375,4660.56005859375,12.920000076293945,87.52999877929688,1162.800048828125,118.7300033569336
2014-11-12,423.5610046386719,,2038.25,4675.14013671875,13.020000457763672,87.81999969482422,1158.9000244140625,118.62999725341797
2014-11-13,420.7349853515625,,2039.3299560546875,4680.14013671875,13.789999961853027,87.66999816894531,1161.0999755859375,118.91000366210938
2014-11-14,397.8179931640625,,2039.8199462890625,4688.5400390625,13.3100004196167,87.52999877929688,1185.0,119.48999786376953
2014-11-15,376.13299560546875,,,,,,,
2014-11-16,387.8819885253906,,,,,,,
2014-11-17,387.4079895019531,,2041.3199462890625,4671.0,13.989999771118164,87.93000030517578,1183.0,119.19000244140625
