date,cm_price_usd,cm_market_cap_usd,cm_mvrv,cm_active_addresses,cm_tx_count,cm_hash_rate,cm_fees_btc,cm_exchange_inflow_usd,cm_exchange_outflow_usd,cm_supply,cm_exchange_supply_usd,cm_spot_volume_usd,cm_roi_30d,cm_roi_1y
2015-03-14,283.608306253653,3953780496.6016464,0.94250473,261423,91210,308850.387325676,12.55303518,8815725.925559511,10115167.759781523,13940989.77152479,384765857.93942714,11922458.97895,27.416746033568938,-54.8616220174525
2015-03-15,287.270142022209,4005857102.306764,0.95476771,254579,83260,337142.025859325,11.81590892,5394767.754312997,4950173.948641022,13944564.77136099,390178392.9162635,6751751.13712015,21.438862083031967,-54.84726170876952
2015-03-16,291.392118059614,4064348851.756613,0.96883474,260952,105590,327711.479681442,15.24183049,10489644.294002736,9824554.324920742,13948039.77136099,396442066.76389456,13029220.1089522,13.10589770400608,-54.05133906542859
2015-03-17,285.248396551724,3979568774.68936,0.94842564,226597,99700,301777.477692263,14.39169527,10657097.106615832,10471668.110353846,13951239.77136098,388268897.4959735,12345090.2275302,21.669227110916022,-54.19611070364999
2015-03-18,257.286160140269,3590445029.532207,0.85686576,251725,98308,360718.391304033,14.75199154,18508076.422395714,18478503.322557934,13955064.77136098,350237374.2522645,38755069.3017551,9.44336172174211,-58.11782914064666
2015-03-19,262.092947983635,3658421733.575414,0.87346947,261205,104914,322996.2065925,16.2708168,16776218.641672945,15924615.138055995,13958489.77136098,357632340.8031996,31697092.9712954,7.456630444363895,-57.06992001260636
2015-03-20,262.966492109877,3671509176.3995695,0.87674824,236693,104055,320638.57004803,16.24573801,11753158.099440623,10594103.789666716,13961889.77136098,359983367.7817014,9374356.96204473,11.428730794439074,-55.17165239029237
2015-03-21,261.18429748685,3647612342.244767,0.87101347,251472,96199,356003.118215092,13.72970945,8780760.996597685,9216543.946899116,13965664.77136098,357107880.75620687,7832534.3735247,7.984398055915737,-54.153622821240866
2015-03-22,268.899415838691,3756313691.7441807,0.89689624,271887,90009,334537.327428476,13.02401881,7625425.808082554,6191358.212167325,13969214.77136098,369090551.7364736,9099617.42776936,9.5176014227356,-52.38190134179115
2015-03-23,266.777992986558,3727646150.526438,0.89015559,255115,102332,336739.588444724,17.11852338,12394879.78695464,9716252.59331544,13972839.77136098,368857320.1277499,14297180.6865877,8.62472928292117,-52.27233857975012
