date,stablecoin_total_circulating_usd
2020-10-01,19240552781.0
2020-10-02,19388146193.0
2020-10-03,19469681949.0
2020-10-04,19515757283.0
2020-10-05,19538488716.0
2020-10-06,19556497402.0
2020-10-07,19592005881.0
2020-10-08,19610520376.0
2020-10-09,19885140655.0
2020-10-10,19968511646.0
2020-10-11,20027811790.0
2020-10-12,20049862183.0
2020-10-13,20076105724.0
2020-10-14,20044629130.0
2020-10-15,20031295392.0
2020-10-16,20020759547.0
2020-10-17,19996328714.0
2020-10-18,19989049444.0
2020-10-19,20028314554.0
2020-10-20,20161464213.0
2020-10-21,20490481064.0
2020-10-22,20582540993.0
2020-10-23,20687161494.0
2020-10-24,20667287789.0
2020-10-25,20703575834.0
2020-10-26,20739303757.0
2020-10-27,20820459145.0
2020-10-28,20852357853.0
2020-10-29,21000285806.0
2020-10-30,21036905639.0
2020-10-31,21187499543.0
2020-11-01,21231726205.0
2020-11-02,21248302437.0
2020-11-03,21233946173.0
2020-11-04,21366589230.0
2020-11-05,21322481969.0
2020-11-06,21608958242.0
2020-11-07,21720781734.0
2020-11-08,21755135515.0
2020-11-09,21741002105.0
2020-11-10,21681847475.0
2020-11-11,21851417384.0
2020-11-12,22050019495.0
2020-11-13,22221618449.0
2020-11-14,22249954555.0
2020-11-15,22293125031.0
2020-11-16,22295960588.0
2020-11-17,22431750392.0
2020-11-18,22375423887.0
2020-11-19,22386337655.0
2020-11-20,22566217488.0
2020-11-21,22967085725.0
2020-11-22,23021343457.0
2020-11-23,23085482714.0
2020-11-24,23245455645.0
2020-11-25,23468751798.0
2020-11-26,23476455550.0
2020-11-27,23456593336.0
2020-11-28,23444438936.0
2020-11-29,23590477413.0
2020-11-30,23608193267.0
2020-12-01,24042598073.0
2020-12-02,24234987463.0
2020-12-03,24292980539.0
2020-12-04,24394975270.0
2020-12-05,24602472650.0
2020-12-06,24631922957.0
2020-12-07,24679621713.0
2020-12-08,24610380941.0
2020-12-09,24603810064.0
2020-12-10,24601247569.0
2020-12-11,24755657672.0
2020-12-12,24801836725.0
2020-12-13,24925034081.0
2020-12-14,24978025621.0
2020-12-15,25045581404.0
2020-12-16,25274413332.0
2020-12-17,25408602917.0
2020-12-18,25434573975.0
2020-12-19,25692992103.0
2020-12-20,25835344038.0
2020-12-21,25829530660.0
2020-12-22,25956637288.0
2020-12-23,25937013754.0
2020-12-24,26187858197.0
2020-12-25,26491777649.0
2020-12-26,26526907626.0
2020-12-27,26550584276.0
2020-12-28,26583425154.0
2020-12-29,26831297054.0
2020-12-30,26887152847.0
2020-12-31,27064715439.0
2021-01-01,27375658126.0
2021-01-02,28273706662.0
2021-01-03,29253311943.0
2021-01-04,29421759680.0
2021-01-05,29278125285.0
2021-01-06,30082707424.0
2021-01-07,31125447521.0
2021-01-08,31205749318.0
2021-01-09,32056057167.0
2021-01-10,32342791893.0
2021-01-11,32265050108.0
2021-01-12,32277903447.0
2021-01-13,32566525810.0
2021-01-14,32637676033.0
2021-01-15,32643280328.0
2021-01-16,32786523404.0
2021-01-17,33013894956.0
2021-01-18,32988630915.0
2021-01-19,33542943279.0
2021-01-20,33588749567.0
2021-01-21,33767194674.0
2021-01-22,33816917907.0
2021-01-23,34070284632.0
2021-01-24,34120643812.0
2021-01-25,34279281923.0
2021-01-26,34222369790.0
2021-01-27,34732159954.0
2021-01-28,35415385053.0
2021-01-29,36040572347.0
2021-01-30,36551703484.0
2021-01-31,36629455491.0
2021-02-01,37167703961.0
2021-02-02,37086696036.0
2021-02-03,35663097749.0
2021-02-04,38242784718.0
2021-02-05,38765375111.0
2021-02-06,39983126144.0
2021-02-07,40081733742.0
2021-02-08,41494705769.0
2021-02-09,41832015214.0
2021-02-10,43063490614.0
2021-02-11,43411624696.0
2021-02-12,43642979052.0
2021-02-13,44805054278.0
2021-02-14,45273122444.0
2021-02-15,45318287216.0
2021-02-16,45778782256.0
2021-02-17,46681235565.0
2021-02-18,46840234398.0
2021-02-19,47471759076.0
2021-02-20,49109402708.0
2021-02-21,49566655523.0
2021-02-22,49555991966.0
2021-02-23,49998356144.0
2021-02-24,49999448699.0
2021-02-25,50562420978.0
2021-02-26,50336048106.0
2021-02-27,51066701418.0
2021-02-28,50754678543.0
2021-03-01,52105582169.0
2021-03-02,52516852234.0
2021-03-03,54029072554.0
2021-03-04,53444825224.0
2021-03-05,53892609327.0
2021-03-06,54054094234.0
2021-03-07,54357759822.0
2021-03-08,54355635147.0
2021-03-09,54101141780.0
2021-03-10,55427420786.0
2021-03-11,55698583027.0
2021-03-12,56023489973.0
2021-03-13,56422136775.0
2021-03-14,56458947299.0
2021-03-15,57499218523.0
2021-03-16,58209242175.0
2021-03-17,58347051686.0
2021-03-18,58668266552.0
2021-03-19,58962195777.0
2021-03-20,59207118625.0
2021-03-21,60280760071.0
2021-03-22,60481721213.0
2021-03-23,60713414482.0
2021-03-24,60538066683.0
2021-03-25,60604268208.0
2021-03-26,60788650682.0
2021-03-27,62237804352.0
2021-03-28,62382334411.0
2021-03-29,62853307642.0
2021-03-30,62475929792.0
2021-03-31,62756614847.0
2021-04-01,63839005507.0
2021-04-02,63976734696.0
2021-04-03,66361769333.0
2021-04-04,66701988845.0
2021-04-05,67160922257.0
2021-04-06,68255596889.0
2021-04-07,68301609274.0
2021-04-08,68730624080.0
2021-04-09,69324515525.0
2021-04-10,69590908069.0
2021-04-11,69839769482.0
2021-04-12,70820724092.0
2021-04-13,70668087878.0
2021-04-14,73247005131.0
2021-04-15,73646108667.0
2021-04-16,74259179696.0
2021-04-17,76389791626.0
2021-04-18,76976630064.0
2021-04-19,80001982827.0
2021-04-20,80222515351.0
2021-04-21,81117622475.0
2021-04-22,81467114707.0
2021-04-23,81838661523.0
2021-04-24,81969558368.0
2021-04-25,81910379244.0
2021-04-26,82661750821.0
2021-04-27,83025228288.0
2021-04-28,83081012479.0
2021-04-29,83896411610.0
2021-04-30,83557084261.0
2021-05-01,84911176660.0
2021-05-02,85388401447.0
2021-05-03,86631372130.0
2021-05-04,86753985494.0
2021-05-05,89046190495.0
2021-05-06,89599264423.0
2021-05-07,90157181884.0
2021-05-08,90325387449.0
2021-05-09,90643431396.0
2021-05-10,91978780612.0
2021-05-11,93602042339.0
2021-05-12,94481568010.0
2021-05-13,94525992235.0
2021-05-14,94057749920.0
2021-05-15,94695973939.0
2021-05-16,94711525005.0
2021-05-17,95201516932.0
2021-05-18,96805673841.0
2021-05-19,96359554909.0
2021-05-20,95190806599.0
2021-05-21,97007684922.0
2021-05-22,99100270831.0
2021-05-23,99805569542.0
2021-05-24,100951864953.0
2021-05-25,101575300669.0
2021-05-26,101860855193.0
2021-05-27,102916476566.0
2021-05-28,104040708564.0
2021-05-29,104784309319.0
2021-05-30,104335023551.0
2021-05-31,102350266106.0
2021-06-01,105707446119.0
2021-06-02,106345950326.0
2021-06-03,106332473404.0
2021-06-04,106967813792.0
2021-06-05,107179699301.0
2021-06-06,107489513559.0
2021-06-07,107957707483.0
2021-06-08,107416963070.0
2021-06-09,108121522882.0
2021-06-10,108422839999.0
2021-06-11,108050872917.0
2021-06-12,107848326042.0
2021-06-13,108151032611.0
2021-06-14,108259833778.0
2021-06-15,108346066674.0
2021-06-16,108489463314.0
2021-06-17,107812615186.0
2021-06-18,108128283541.0
2021-06-19,108300043137.0
2021-06-20,108613564826.0
2021-06-21,108934049122.0
2021-06-22,108735600177.0
2021-06-23,109513511902.0
2021-06-24,109690229073.0
2021-06-25,109839758153.0
2021-06-26,109981883594.0
2021-06-27,110333596798.0
2021-06-28,110493923380.0
2021-06-29,110005223288.0
2021-06-30,109620926186.0
2021-07-01,110117369949.0
2021-07-02,110328987665.0
2021-07-03,111052164600.0
2021-07-04,111039173339.0
2021-07-05,110519660446.0
2021-07-06,111191183702.0
2021-07-07,111547956542.0
2021-07-08,111403859088.0
2021-07-09,111894898754.0
2021-07-10,111876191965.0
2021-07-11,111987671768.0
2021-07-12,111785033408.0
2021-07-13,112124869750.0
2021-07-14,111915645613.0
2021-07-15,111874878412.0
2021-07-16,112647189273.0
2021-07-17,111854212971.0
2021-07-18,112318599424.0
2021-07-19,112698274707.0
2021-07-20,112449698155.0
2021-07-21,112547114480.0
2021-07-22,113015426044.0
2021-07-23,112904681262.0
2021-07-24,113222444248.0
2021-07-25,113453703630.0
2021-07-26,113951105151.0
2021-07-27,113677857718.0
2021-07-28,114263356795.0
2021-07-29,113864411550.0
2021-07-30,114086188070.0
2021-07-31,114664254169.0
2021-08-01,114087518678.0
2021-08-02,114041827687.0
2021-08-03,114206765922.0
2021-08-04,114569446648.0
2021-08-05,112672180971.0
2021-08-06,113221422090.0
2021-08-07,113618576750.0
2021-08-08,114881527345.0
2021-08-09,114928147283.0
2021-08-10,115005621682.0
2021-08-11,114538705870.0
2021-08-12,114605586658.0
2021-08-13,114793537848.0
2021-08-14,114607821685.0
2021-08-15,115632961456.0
2021-08-16,115792598962.0
2021-08-17,115650786821.0
2021-08-18,115585763625.0
2021-08-19,115799908806.0
2021-08-20,116422107244.0
2021-08-21,116537394180.0
2021-08-22,116545856390.0
2021-08-23,118127799293.0
2021-08-24,115740949966.0
2021-08-25,117742605523.0
2021-08-26,117628481785.0
2021-08-27,117576424380.0
2021-08-28,118035339948.0
2021-08-29,118096327305.0
2021-08-30,118131543242.0
2021-08-31,118044808424.0
2021-09-01,118462298510.0
2021-09-02,118561229842.0
2021-09-03,119630285058.0
2021-09-04,119786178879.0
2021-09-05,119863005188.0
2021-09-06,120999045509.0
2021-09-07,123078023288.0
2021-09-08,123611941629.0
2021-09-09,124015253020.0
2021-09-10,124346819079.0
2021-09-11,123492343794.0
2021-09-12,124004448107.0
2021-09-13,124564131458.0
2021-09-14,123983966147.0
2021-09-15,124282410800.0
2021-09-16,124187104932.0
2021-09-17,124440305071.0
2021-09-18,124932503717.0
2021-09-19,124849410109.0
2021-09-20,125090267495.0
2021-09-21,124133615603.0
2021-09-22,123914115583.0
2021-09-23,125141977906.0
2021-09-24,125792201787.0
2021-09-25,126522461588.0
2021-09-26,127197461002.0
2021-09-27,127671458775.0
2021-09-28,126299908074.0
2021-09-29,126308864603.0
2021-09-30,127365031050.0
2021-10-01,127126472526.0
2021-10-02,127213858690.0
2021-10-03,127295300467.0
2021-10-04,127673601281.0
2021-10-05,127636018533.0
2021-10-06,127875440099.0
2021-10-07,128307640967.0
2021-10-08,128500383443.0
2021-10-09,128712011414.0
2021-10-10,128950939683.0
2021-10-11,129000466654.0
2021-10-12,129619444823.0
2021-10-13,129150916259.0
2021-10-14,129280694684.0
2021-10-15,129545417019.0
2021-10-16,129760473173.0
2021-10-17,129767918195.0
2021-10-18,129644690225.0
2021-10-19,129449962362.0
2021-10-20,129392550662.0
2021-10-21,129879533369.0
2021-10-22,129571555181.0
2021-10-23,130175649476.0
2021-10-24,130401523894.0
2021-10-25,130325720237.0
2021-10-26,130379038072.0
2021-10-27,129851989316.0
2021-10-28,130532974537.0
2021-10-29,131020387743.0
2021-10-30,131490254956.0
2021-10-31,131867911789.0
2021-11-01,131653666044.0
2021-11-02,133172305764.0
2021-11-03,134291799367.0
2021-11-04,134220641041.0
2021-11-05,135559529763.0
2021-11-06,136992988877.0
2021-11-07,136832830695.0
2021-11-08,138124190100.0
2021-11-09,137053349049.0
2021-11-10,139553905414.0
2021-11-11,139719047373.0
2021-11-12,139448011689.0
2021-11-13,140555809113.0
2021-11-14,140962968933.0
2021-11-15,142182097325.0
2021-11-16,142011059169.0
2021-11-17,143000477617.0
2021-11-18,144346811131.0
2021-11-19,144032962241.0
2021-11-20,145948841562.0
2021-11-21,146593710830.0
2021-11-22,146477738499.0
2021-11-23,146073263732.0
2021-11-24,146532932562.0
2021-11-25,146936205770.0
2021-11-26,147755296884.0
2021-11-27,148414235620.0
2021-11-28,148785519438.0
2021-11-29,148950392158.0
2021-11-30,148383381279.0
2021-12-01,149077932307.0
2021-12-02,149796521755.0
2021-12-03,149674844232.0
2021-12-04,151428385148.0
2021-12-05,152628040752.0
2021-12-06,153451959695.0
2021-12-07,154200800435.0
2021-12-08,155033649078.0
2021-12-09,153107416018.0
2021-12-10,155456882274.0
2021-12-11,155559529761.0
2021-12-12,156248467348.0
2021-12-13,156342320990.0
2021-12-14,156217907370.0
2021-12-15,158120196514.0
2021-12-16,158180759526.0
2021-12-17,158040694294.0
2021-12-18,158501915801.0
2021-12-19,159098354014.0
2021-12-20,158802558654.0
2021-12-21,160356889734.0
2021-12-22,160739762243.0
2021-12-23,159336251374.0
2021-12-24,159950199063.0
2021-12-25,160292553534.0
2021-12-26,160179383799.0
2021-12-27,161408699190.0
2021-12-28,161357191387.0
2021-12-29,161386084121.0
2021-12-30,161265277003.0
2021-12-31,162533919428.0
2022-01-01,161894743362.0
2022-01-02,166987595403.0
2022-01-03,166080942224.0
2022-01-04,166332078829.0
2022-01-05,166333283414.0
2022-01-06,167283567567.0
2022-01-07,167108560575.0
2022-01-08,166919250273.0
2022-01-09,166346460737.0
2022-01-10,166260314932.0
2022-01-11,167500397800.0
2022-01-12,167719722167.0
2022-01-13,168618635217.0
2022-01-14,168856168877.0
2022-01-15,169138581565.0
2022-01-16,169278285205.0
2022-01-17,169659131618.0
2022-01-18,170236237095.0
2022-01-19,169757218620.0
2022-01-20,170333439008.0
2022-01-21,171065590048.0
2022-01-22,170276902283.0
2022-01-23,172442522123.0
2022-01-24,171824202644.0
2022-01-25,173012638344.0
2022-01-26,172881281051.0
2022-01-27,174010306137.0
2022-01-28,174261313570.0
2022-01-29,172832143375.0
2022-01-30,173648545159.0
2022-01-31,173207296275.0
2022-02-01,173678332432.0
2022-02-02,174201986706.0
2022-02-03,174825395209.0
2022-02-04,175776833285.0
2022-02-05,177275489393.0
2022-02-06,176170914216.0
2022-02-07,176667458603.0
2022-02-08,176894462623.0
2022-02-09,177661497092.0
2022-02-10,178219583732.0
2022-02-11,179183896185.0
2022-02-12,179781430738.0
2022-02-13,179765102930.0
2022-02-14,179968597850.0
2022-02-15,179787974604.0
2022-02-16,180400192308.0
2022-02-17,180332737691.0
2022-02-18,180633941521.0
2022-02-19,181045560108.0
2022-02-20,182048298273.0
2022-02-21,181619160509.0
2022-02-22,181936067990.0
2022-02-23,182243008686.0
2022-02-24,182628232789.0
2022-02-25,183135172500.0
2022-02-26,182601536593.0
2022-02-27,183359601774.0
2022-02-28,184075922014.0
2022-03-01,183440999761.0
2022-03-02,183563878698.0
2022-03-03,183790867201.0
2022-03-04,183571957441.0
2022-03-05,183521384113.0
2022-03-06,183751921664.0
2022-03-07,183944742776.0
2022-03-08,182926360712.0
2022-03-09,183521655865.0
2022-03-10,183874214120.0
2022-03-11,184318113320.0
2022-03-12,184287863476.0
2022-03-13,184539718857.0
2022-03-14,184771633265.0
2022-03-15,184558839140.0
2022-03-16,184479266367.0
2022-03-17,184699501176.0
2022-03-18,185427952276.0
2022-03-19,186033730246.0
2022-03-20,186236571910.0
2022-03-21,186495318153.0
2022-03-22,186460445884.0
2022-03-23,186233178424.0
2022-03-24,185599897164.0
2022-03-25,185879702771.0
2022-03-26,185461986125.0
2022-03-27,185691609319.0
2022-03-28,185597675271.0
2022-03-29,185430949275.0
2022-03-30,186285614394.0
2022-03-31,187096302148.0
2022-04-01,186622372566.0
2022-04-02,187391942652.0
2022-04-03,187056596134.0
2022-04-04,187011943815.0
2022-04-05,186796803621.0
2022-04-06,186882362226.0
2022-04-07,186004443848.0
2022-04-08,186109968175.0
2022-04-09,186415512678.0
2022-04-10,186820952888.0
2022-04-11,186823358795.0
2022-04-12,186028430149.0
2022-04-13,186322317740.0
2022-04-14,185838228053.0
2022-04-15,185898595642.0
2022-04-16,185872684306.0
2022-04-17,185876599678.0
2022-04-18,186014332758.0
2022-04-19,185805045771.0
2022-04-20,185990856370.0
2022-04-21,186135614099.0
2022-04-22,186550806481.0
2022-04-23,186884288700.0
2022-04-24,187119500222.0
2022-04-25,186963531157.0
2022-04-26,187015867133.0
2022-04-27,186538263699.0
2022-04-28,186459057703.0
2022-04-29,186357929000.0
2022-04-30,186793183826.0
2022-05-01,187059239551.0
2022-05-02,186861568501.0
2022-05-03,186591731522.0
2022-05-04,186657318211.0
2022-05-05,186220855767.0
2022-05-06,186443085966.0
2022-05-07,185659333778.0
2022-05-08,185444316534.0
2022-05-09,180003932412.0
2022-05-10,176977547082.0
2022-05-11,176021893184.0
2022-05-12,160111332612.0
2022-05-13,159859520640.0
2022-05-14,158564041612.0
2022-05-15,158008821059.0
2022-05-16,158064097460.0
2022-05-17,159413236718.0
2022-05-18,158263160172.0
2022-05-19,158499144778.0
2022-05-20,159156483288.0
2022-05-21,158417603244.0
2022-05-22,158475938087.0
2022-05-23,158578457825.0
2022-05-24,158670219361.0
2022-05-25,158827028632.0
2022-05-26,158969444065.0
2022-05-27,158594112075.0
2022-05-28,158141251758.0
2022-05-29,158317850025.0
2022-05-30,158210159072.0
2022-05-31,158731339487.0
2022-06-01,159296790757.0
2022-06-02,160264129409.0
2022-06-03,159387989292.0
2022-06-04,159378201658.0
2022-06-05,159318404528.0
2022-06-06,159329214489.0
2022-06-07,159224391538.0
2022-06-08,159107444347.0
2022-06-09,159078010669.0
2022-06-10,159146853848.0
2022-06-11,158697485989.0
2022-06-12,158416739423.0
2022-06-13,158139729196.0
2022-06-14,156870816044.0
2022-06-15,155935668777.0
2022-06-16,155143029661.0
2022-06-17,154643688106.0
2022-06-18,154095812453.0
2022-06-19,154180025567.0
2022-06-20,153950288992.0
2022-06-21,153296812292.0
2022-06-22,153414687876.0
2022-06-23,153383413427.0
2022-06-24,152987239268.0
2022-06-25,152990202603.0
2022-06-26,153199371691.0
2022-06-27,153193419304.0
2022-06-28,152962218106.0
2022-06-29,152893740186.0
2022-06-30,152787706050.0
2022-07-01,152663528744.0
2022-07-02,153384513551.0
2022-07-03,153348368239.0
2022-07-04,153224621112.0
2022-07-05,153260988596.0
2022-07-06,153295218999.0
2022-07-07,153046068807.0
2022-07-08,152802950055.0
2022-07-09,152953664677.0
2022-07-10,152973934393.0
2022-07-11,152865402930.0
2022-07-12,153033567872.0
2022-07-13,152730651477.0
2022-07-14,152735818223.0
2022-07-15,152809370833.0
2022-07-16,152258105635.0
2022-07-17,152317341745.0
2022-07-18,152412018425.0
2022-07-19,152660769584.0
2022-07-20,152570537599.0
2022-07-21,152764751593.0
2022-07-22,152712129660.0
2022-07-23,152843691759.0
2022-07-24,152948190147.0
2022-07-25,152932405690.0
2022-07-26,152907898899.0
2022-07-27,152829637494.0
2022-07-28,152905558958.0
2022-07-29,152712189988.0
2022-07-30,152828151594.0
2022-07-31,152833987943.0
2022-08-01,152833041936.0
2022-08-02,153097134125.0
2022-08-03,153030596754.0
2022-08-04,153020117328.0
2022-08-05,152940674070.0
2022-08-06,153105336268.0
2022-08-07,153138488098.0
2022-08-08,153056197389.0
2022-08-09,152821750179.0
2022-08-10,152750660561.0
2022-08-11,153033620298.0
2022-08-12,152981946072.0
2022-08-13,152815246311.0
2022-08-14,153052198595.0
2022-08-15,152536438261.0
2022-08-16,152841879383.0
2022-08-17,152724168260.0
2022-08-18,152690537523.0
2022-08-19,152470975082.0
2022-08-20,152367337262.0
2022-08-21,152282317340.0
2022-08-22,152234784913.0
2022-08-23,152034289031.0
2022-08-24,152158530460.0
2022-08-25,152194411557.0
2022-08-26,152204960264.0
2022-08-27,152292982406.0
2022-08-28,152361362480.0
2022-08-29,152140370272.0
2022-08-30,152275885173.0
2022-08-31,152599035949.0
2022-09-01,152389636805.0
2022-09-02,152314925267.0
2022-09-03,152120765301.0
2022-09-04,152142773500.0
2022-09-05,151999751305.0
2022-09-06,151896505206.0
2022-09-07,151910082825.0
2022-09-08,152011707374.0
2022-09-09,152163017507.0
2022-09-10,152272290976.0
2022-09-11,152395436852.0
2022-09-12,152385513269.0
2022-09-13,152330872619.0
2022-09-14,152345006191.0
2022-09-15,151977282591.0
2022-09-16,151746440370.0
2022-09-17,151593630116.0
2022-09-18,151672147751.0
2022-09-19,151612209732.0
2022-09-20,151760430439.0
2022-09-21,152015582173.0
2022-09-22,151863974857.0
2022-09-23,151864979297.0
2022-09-24,151661881491.0
2022-09-25,151620437493.0
2022-09-26,151340517326.0
2022-09-27,150597739297.0
2022-09-28,150487696958.0
2022-09-29,149988645060.0
2022-09-30,149499660119.0
2022-10-01,148247368029.0
2022-10-02,148255813414.0
2022-10-03,148285671461.0
2022-10-04,148065422909.0
2022-10-05,148028552799.0
2022-10-06,148098167043.0
2022-10-07,148139349891.0
2022-10-08,148305018403.0
2022-10-09,148316236619.0
2022-10-10,148300398649.0
2022-10-11,148102920497.0
2022-10-12,147995883556.0
2022-10-13,147485526756.0
2022-10-14,147060157172.0
2022-10-15,146643247363.0
2022-10-16,146628630690.0
2022-10-17,146555979156.0
2022-10-18,146361958944.0
2022-10-19,146267526538.0
2022-10-20,146178122653.0
2022-10-21,145772402320.0
2022-10-22,145572640625.0
2022-10-23,145632327322.0
2022-10-24,145665641345.0
2022-10-25,145340003450.0
2022-10-26,145220004099.0
2022-10-27,145406750198.0
2022-10-28,145329325883.0
2022-10-29,145440460393.0
2022-10-30,145544750521.0
2022-10-31,145639694887.0
2022-11-01,145218376181.0
2022-11-02,145240308198.0
2022-11-03,145105309553.0
2022-11-04,145239425891.0
2022-11-05,145414801244.0
2022-11-06,145461251733.0
2022-11-07,145820548890.0
2022-11-08,146804845954.0
2022-11-09,147100056756.0
2022-11-10,145340576354.0
2022-11-11,145762480474.0
2022-11-12,145596596170.0
2022-11-13,144925359847.0
2022-11-14,144756738409.0
2022-11-15,144582168711.0
2022-11-16,144629322669.0
2022-11-17,144210345085.0
2022-11-18,143848646324.0
2022-11-19,144038279532.0
2022-11-20,144068839763.0
2022-11-21,144102429484.0
2022-11-22,143250860856.0
2022-11-23,143249926867.0
2022-11-24,142611228750.0
2022-11-25,142860699045.0
2022-11-26,142561523105.0
2022-11-27,142738408946.0
2022-11-28,142732619105.0
2022-11-29,141689098658.0
2022-11-30,141060756851.0
2022-12-01,140911454436.0
2022-12-02,140745840430.0
2022-12-03,141006889555.0
2022-12-04,141176178083.0
2022-12-05,141280980585.0
2022-12-06,141031306910.0
2022-12-07,140892699531.0
2022-12-08,140728332181.0
2022-12-09,140665248584.0
2022-12-10,140587487802.0
2022-12-11,140634134203.0
2022-12-12,140748682010.0
2022-12-13,140396114017.0
2022-12-14,140008478227.0
2022-12-15,139796532354.0
2022-12-16,139827012912.0
2022-12-17,139367752776.0
2022-12-18,139538766142.0
2022-12-19,139561090303.0
2022-12-20,139197132905.0
2022-12-21,138935084247.0
2022-12-22,138709461547.0
2022-12-23,138566492407.0
2022-12-24,138066241077.0
2022-12-25,138112325948.0
2022-12-26,138119567624.0
2022-12-27,138102727108.0
2022-12-28,137634147686.0
2022-12-29,137674202313.0
2022-12-30,137585903468.0
2022-12-31,137457066907.0
2023-01-01,137354723242.0
2023-01-02,137454973923.0
2023-01-03,137442015493.0
2023-01-04,137110563314.0
2023-01-05,137062846905.0
2023-01-06,136772164881.0
2023-01-07,136459013265.0
2023-01-08,136596474461.0
2023-01-09,136575021783.0
2023-01-10,136326203322.0
2023-01-11,136506356344.0
2023-01-12,136572855908.0
2023-01-13,136671912282.0
2023-01-14,136420249118.0
2023-01-15,136612025328.0
2023-01-16,136787130533.0
2023-01-17,136710186110.0
2023-01-18,136254621761.0
2023-01-19,136136583497.0
2023-01-20,136088256279.0
2023-01-21,136280273037.0
2023-01-22,136562513589.0
2023-01-23,136658943316.0
2023-01-24,136496759260.0
2023-01-25,136518041461.0
2023-01-26,136806901696.0
2023-01-27,137016558937.0
2023-01-28,136844934538.0
2023-01-29,137001726301.0
2023-01-30,136954238448.0
2023-01-31,136622261802.0
2023-02-01,136701038486.0
2023-02-02,136648060543.0
2023-02-03,136920131292.0
2023-02-04,136640143005.0
2023-02-05,136664055095.0
2023-02-06,136708667208.0
2023-02-07,136596615395.0
2023-02-08,136440741078.0
2023-02-09,136312002815.0
2023-02-10,136174027423.0
2023-02-11,136181813978.0
2023-02-12,136176267826.0
2023-02-13,136121109034.0
2023-02-14,136233489369.0
2023-02-15,136088895947.0
2023-02-16,135703043005.0
2023-02-17,135833107481.0
2023-02-18,135770978035.0
2023-02-19,135788590695.0
2023-02-20,135838652785.0
2023-02-21,135504034616.0
2023-02-22,135272901820.0
2023-02-23,135012058601.0
2023-02-24,134871069073.0
2023-02-25,134855093502.0
2023-02-26,134976439527.0
2023-02-27,134897788649.0
2023-02-28,134598011067.0
2023-03-01,134455610391.0
2023-03-02,134286929536.0
2023-03-03,134462132798.0
2023-03-04,134487439968.0
2023-03-05,134578051700.0
2023-03-06,134646041124.0
2023-03-07,134442923214.0
2023-03-08,134466136644.0
2023-03-09,134364643505.0
2023-03-10,134371491348.0
2023-03-11,134015399006.0
2023-03-12,131234867571.0
2023-03-13,134768059720.0
2023-03-14,133438643231.0
2023-03-15,132321136166.0
2023-03-16,132679479135.0
2023-03-17,132774050347.0
2023-03-18,132755579538.0
2023-03-19,133136757166.0
2023-03-20,132866172521.0
2023-03-21,133171107299.0
2023-03-22,132992860397.0
2023-03-23,132823056549.0
2023-03-24,133009932398.0
2023-03-25,133314984725.0
2023-03-26,133441042456.0
2023-03-27,132584857852.0
2023-03-28,132169678294.0
2023-03-29,131798152588.0
2023-03-30,131744789169.0
2023-03-31,131727344888.0
2023-04-01,131215079685.0
2023-04-02,131142616209.0
2023-04-03,131367953551.0
2023-04-04,131919729431.0
2023-04-05,131285300974.0
2023-04-06,131221409261.0
2023-04-07,131432566779.0
2023-04-08,131444301689.0
2023-04-09,131634513804.0
2023-04-10,131322420932.0
2023-04-11,131428767130.0
2023-04-12,131367794570.0
2023-04-13,131292870912.0
2023-04-14,131408503342.0
2023-04-15,131357055451.0
2023-04-16,131247395572.0
2023-04-17,131166144989.0
2023-04-18,131050337662.0
2023-04-19,130782715221.0
2023-04-20,130815625349.0
2023-04-21,130642993399.0
2023-04-22,129430536024.0
2023-04-23,130306403993.0
2023-04-24,130340660576.0
2023-04-25,130271173682.0
2023-04-26,130106693959.0
2023-04-27,130269178722.0
2023-04-28,130073483667.0
2023-04-29,129957434267.0
2023-04-30,129898107897.0
2023-05-01,129933348723.0
2023-05-02,130274969492.0
2023-05-03,130297022520.0
2023-05-04,129882757831.0
2023-05-05,129762123803.0
2023-05-06,130260153565.0
2023-05-07,130181863824.0
2023-05-08,130015021695.0
2023-05-09,130102993575.0
2023-05-10,130230224084.0
2023-05-11,130081156232.0
2023-05-12,130004263179.0
2023-05-13,130044117826.0
2023-05-14,130017558582.0
2023-05-15,130013225266.0
2023-05-16,129924836362.0
2023-05-17,129746997186.0
2023-05-18,129478180511.0
2023-05-19,129604708095.0
2023-05-20,129477882174.0
2023-05-21,129602545343.0
2023-05-22,129496286275.0
2023-05-23,129379033068.0
2023-05-24,129309993488.0
2023-05-25,128914199572.0
2023-05-26,128888069148.0
2023-05-27,128880297082.0
2023-05-28,128912215482.0
2023-05-29,128960826208.0
2023-05-30,128945183621.0
2023-05-31,128901070051.0
2023-06-01,128850909985.0
2023-06-02,128776525845.0
2023-06-03,128812123354.0
2023-06-04,128726003080.0
2023-06-05,128768606277.0
2023-06-06,128634295777.0
2023-06-07,128487699325.0
2023-06-08,128360181677.0
2023-06-09,128279669325.0
2023-06-10,127790754993.0
2023-06-11,127926193259.0
2023-06-12,127984088696.0
2023-06-13,127697723276.0
2023-06-14,127559408969.0
2023-06-15,127336855690.0
2023-06-16,128136945268.0
2023-06-17,128325882394.0
2023-06-18,127988897513.0
2023-06-19,127985635138.0
2023-06-20,128099603715.0
2023-06-21,128647589491.0
2023-06-22,128164024627.0
2023-06-23,128152201330.0
2023-06-24,128206046421.0
2023-06-25,128488626473.0
