date,polymarket_implied_median_price,polymarket_upside_probability,polymarket_downside_probability,polymarket_ladder_skew,polymarket_ladder_width,polymarket_market_count,polymarket_event_count,polymarket_discovered_markets
2026-02-24,60.0,0.009,0.0645,-0.0555,0.759589821496392,14,20,274
2026-02-25,60.0,0.005,0.0375,-0.0325,0.6813536225300931,14,20,274
2026-02-26,120.0,0.0135,0.013,0.0005000000000000004,0.6984053078803399,14,20,274
2026-02-27,60.0,0.007,0.0085,-0.0015000000000000005,0.7331378299120235,14,20,274
2026-02-28,60.0,0.0015,0.004,-0.0025,0.7111532535261349,14,20,274
2026-03-02,70.0,0.72,0.85,-0.13,0.11542012927054478,14,20,274
2026-03-03,100.0,0.495,0.715,-0.21999999999999997,0.22991148407862974,15,20,274
2026-03-04,100.0,0.465,0.705,-0.23999999999999994,0.22007042253521128,15,20,274
2026-03-05,80.0,0.61,0.56,0.04999999999999993,0.22527596305474207,15,20,274
2026-03-06,100.0,0.535,0.63,-0.09499999999999997,0.2362111727884729,15,20,274
2026-03-07,70.0,0.375,0.8,-0.42500000000000004,0.24032684450853162,15,20,274
2026-03-08,70.0,0.32,0.85,-0.53,0.24512807942149772,15,20,274
2026-03-09,70.0,0.29,0.922,-0.6320000000000001,0.2354048964218456,15,20,274
2026-03-10,100.0,0.37,0.726,-0.356,0.23285597857724996,15,20,274
2026-03-11,100.0,0.38,0.698,-0.31799999999999995,0.231000231000231,15,20,274
2026-03-12,100.0,0.365,0.645,-0.28,0.23030861354214646,15,20,274
2026-03-13,110.0,0.15,0.0045,0.1455,1.0205238689193787,6,20,274
2026-03-14,100.0,0.44,0.5795,-0.1395,0.22709208584080848,14,20,274
2026-03-15,100.0,0.41,0.215,0.19499999999999998,0.32492147730965015,10,20,274
2026-03-16,100.0,0.62,0.12,0.5,0.31185031185031187,10,20,274
2026-03-17,110.0,0.8,0.234,0.5660000000000001,0.21130480718436342,15,20,274
2026-03-18,100.0,0.7,0.253,0.44699999999999995,0.22202486678507993,15,20,274
2026-03-19,100.0,0.425,0.155,0.27,0.3374578177727784,10,20,274
2026-03-20,80.0,0.36,0.503,-0.14300000000000002,0.22266755733689603,15,20,274
2026-03-21,80.0,0.36,0.4045,-0.04450000000000004,0.2284408909194746,15,20,274
2026-03-22,80.0,0.24,0.4785,-0.2385,0.23201856148491878,15,20,274
2026-03-23,80.0,0.18,0.5195,-0.33949999999999997,0.21877050973528767,15,20,274
2026-03-24,100.0,0.365,0.2695,0.09549999999999997,0.22036139268400176,15,20,274
2026-03-25,100.0,0.33,0.236,0.09400000000000003,0.21815008726003488,15,20,274
2026-03-26,100.0,0.335,0.1585,0.17650000000000002,0.23129409043598936,15,20,274
2026-03-27,80.0,0.085,0.3835,-0.2985,0.2408187838651415,15,20,274
2026-03-28,80.0,0.022,0.637,-0.615,0.243842965130456,14,20,274
2026-03-29,80.0,0.003,0.6945,-0.6915,0.36868624800294947,10,20,274
2026-03-30,70.0,0.0025,0.9995,-0.9970000000000001,0.36372453928225024,7,20,274
2026-03-31,70.0,0.0015,0.0115,-0.01,0.4812319538017324,6,20,274
2026-04-03,50.0,0.006,0.085,-0.079,1.2439358129120537,2,20,274
2026-04-04,50.0,0.0085,0.07,-0.061500000000000006,1.2371644191513052,2,20,274
2026-04-05,90.0,0.475,0.135,0.33999999999999997,0.3665241295051925,5,20,274
2026-04-06,50.0,0.006,0.065,-0.059000000000000004,1.2495314257153567,2,20,274
2026-04-07,50.0,0.0065,0.045,-0.0385,1.168770453482936,4,20,274
2026-04-08,50.0,,0.05,,,1,20,274
2026-04-09,90.0,0.535,0.285,0.25000000000000006,0.23998080153587711,15,20,274
2026-04-10,50.0,,0.0405,,,1,20,274
2026-04-11,50.0,,0.0315,,,1,20,274
2026-04-12,90.0,0.665,0.055,0.61,0.3679175864606328,3,20,274
2026-04-13,50.0,0.0085,0.0425,-0.034,1.155268022181146,2,20,274
2026-04-15,50.0,0.0085,0.0125,-0.004,1.1775788977861517,2,20,274
2026-04-16,50.0,,0.018,,,1,20,274
2026-04-17,50.0,,0.0145,,,1,20,274
2026-04-18,100.0,0.285,0.075,0.20999999999999996,0.34798747245099176,8,20,274
2026-04-19,110.0,0.0565,0.009,0.0475,0.7187350263536176,4,20,274
2026-04-20,50.0,,0.008,,,1,20,274
2026-04-21,50.0,,0.0085,,,1,20,274
2026-04-22,100.0,0.105,0.07,0.03499999999999999,0.3451846738004833,14,20,274
2026-04-23,100.0,0.13,0.0495,0.0805,0.3481490077753278,14,20,274
2026-04-24,100.0,0.065,0.049,0.016,0.3479471120389701,14,20,274
2026-04-25,100.0,0.06,0.0295,0.0305,0.3480278422273782,14,20,274
2026-04-26,100.0,0.045,0.021,0.023999999999999997,0.3450258769407705,14,20,274
2026-04-27,100.0,0.0405,0.0125,0.028,0.3537735849056604,14,20,274
2026-04-28,70.0,0.0165,0.017,-0.0005000000000000004,0.35693039857227843,14,20,274
2026-04-29,100.0,0.018,0.013,0.004999999999999999,0.3613587087448808,14,20,274
2026-04-30,70.0,0.002,0.01,-0.008,0.3612281757977122,14,20,274
2026-05-02,90.0,0.585,0.73,-0.14500000000000002,0.11868027533823877,17,20,274
2026-05-03,90.0,0.6,0.71,-0.10999999999999999,0.11917530687641521,17,20,274
2026-05-04,90.0,0.595,0.725,-0.13,0.1189202045427518,17,20,274
2026-05-05,90.0,0.6,0.685,-0.08500000000000008,0.1159151501101194,17,20,274
2026-05-06,80.0,0.9995,0.435,0.5645,0.11277771512349159,17,20,274
